cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the wcl selected dataset (by weighted the boundary points).
load parameters
Now try to run the WCL algorithm, by scaling up boundary sample scores
Scale up the boundary sample scores to 1
Start to select 28000 samples for a fair comparison.
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [>................................................................] 1/110   Step: 41s845ms | Tot: 0ms | Loss: 0.798 | Acc: 82.422% (211/256)              
 [>................................................................] 2/110   Step: 1s959ms | Tot: 1s960ms | Loss: 0.791 | Acc: 82.812% (424/512)              
 [=>...............................................................] 3/110   Step: 968ms | Tot: 2s928ms | Loss: 0.744 | Acc: 83.333% (640/768)              
 [=>...............................................................] 4/110   Step: 1s154ms | Tot: 4s82ms | Loss: 0.826 | Acc: 81.250% (832/1024)              
 [==>..............................................................] 5/110   Step: 954ms | Tot: 5s36ms | Loss: 0.826 | Acc: 81.172% (1039/1280)              
 [==>..............................................................] 6/110   Step: 959ms | Tot: 5s996ms | Loss: 0.821 | Acc: 80.794% (1241/1536)              
 [===>.............................................................] 7/110   Step: 952ms | Tot: 6s948ms | Loss: 0.834 | Acc: 80.469% (1442/1792)              
 [====>............................................................] 8/110   Step: 955ms | Tot: 7s904ms | Loss: 0.836 | Acc: 80.420% (1647/2048)              
 [====>............................................................] 9/110   Step: 1s70ms | Tot: 8s974ms | Loss: 0.844 | Acc: 79.948% (1842/2304)              
 [=====>...........................................................] 10/110   Step: 956ms | Tot: 9s930ms | Loss: 0.820 | Acc: 80.195% (2053/2560)              
 [=====>...........................................................] 11/110   Step: 960ms | Tot: 10s890ms | Loss: 0.845 | Acc: 79.972% (2252/2816)              
 [======>..........................................................] 12/110   Step: 954ms | Tot: 11s844ms | Loss: 0.844 | Acc: 79.915% (2455/3072)              
 [=======>.........................................................] 13/110   Step: 1s61ms | Tot: 12s905ms | Loss: 0.851 | Acc: 79.778% (2655/3328)              
 [=======>.........................................................] 14/110   Step: 959ms | Tot: 13s865ms | Loss: 0.846 | Acc: 79.855% (2862/3584)              
 [========>........................................................] 15/110   Step: 957ms | Tot: 14s822ms | Loss: 0.834 | Acc: 80.104% (3076/3840)              
 [========>........................................................] 16/110   Step: 961ms | Tot: 15s784ms | Loss: 0.832 | Acc: 80.200% (3285/4096)              
 [=========>.......................................................] 17/110   Step: 955ms | Tot: 16s739ms | Loss: 0.831 | Acc: 80.147% (3488/4352)              
 [==========>......................................................] 18/110   Step: 1s77ms | Tot: 17s816ms | Loss: 0.818 | Acc: 80.252% (3698/4608)              
 [==========>......................................................] 19/110   Step: 985ms | Tot: 18s801ms | Loss: 0.810 | Acc: 80.469% (3914/4864)              
 [===========>.....................................................] 20/110   Step: 957ms | Tot: 19s759ms | Loss: 0.805 | Acc: 80.547% (4124/5120)              
 [===========>.....................................................] 21/110   Step: 963ms | Tot: 20s722ms | Loss: 0.803 | Acc: 80.562% (4331/5376)              
 [============>....................................................] 22/110   Step: 1s107ms | Tot: 21s829ms | Loss: 0.802 | Acc: 80.611% (4540/5632)              
 [=============>...................................................] 23/110   Step: 952ms | Tot: 22s782ms | Loss: 0.803 | Acc: 80.605% (4746/5888)              
 [=============>...................................................] 24/110   Step: 959ms | Tot: 23s741ms | Loss: 0.799 | Acc: 80.583% (4951/6144)              
 [==============>..................................................] 25/110   Step: 957ms | Tot: 24s699ms | Loss: 0.793 | Acc: 80.688% (5164/6400)              
 [==============>..................................................] 26/110   Step: 957ms | Tot: 25s656ms | Loss: 0.799 | Acc: 80.634% (5367/6656)              
 [===============>.................................................] 27/110   Step: 1s58ms | Tot: 26s715ms | Loss: 0.787 | Acc: 80.729% (5580/6912)              
 [===============>.................................................] 28/110   Step: 957ms | Tot: 27s672ms | Loss: 0.786 | Acc: 80.776% (5790/7168)              
 [================>................................................] 29/110   Step: 971ms | Tot: 28s644ms | Loss: 0.784 | Acc: 80.900% (6006/7424)              
 [=================>...............................................] 30/110   Step: 955ms | Tot: 29s600ms | Loss: 0.779 | Acc: 81.016% (6222/7680)              
 [=================>...............................................] 31/110   Step: 958ms | Tot: 30s558ms | Loss: 0.779 | Acc: 81.036% (6431/7936)              
 [==================>..............................................] 32/110   Step: 1s55ms | Tot: 31s614ms | Loss: 0.775 | Acc: 81.116% (6645/8192)              
 [==================>..............................................] 33/110   Step: 953ms | Tot: 32s567ms | Loss: 0.778 | Acc: 81.072% (6849/8448)              
 [===================>.............................................] 34/110   Step: 955ms | Tot: 33s522ms | Loss: 0.774 | Acc: 81.135% (7062/8704)              
 [====================>............................................] 35/110   Step: 953ms | Tot: 34s476ms | Loss: 0.771 | Acc: 81.138% (7270/8960)              
 [====================>............................................] 36/110   Step: 1s53ms | Tot: 35s529ms | Loss: 0.771 | Acc: 81.174% (7481/9216)              
 [=====================>...........................................] 37/110   Step: 973ms | Tot: 36s502ms | Loss: 0.768 | Acc: 81.208% (7692/9472)              
 [=====================>...........................................] 38/110   Step: 953ms | Tot: 37s456ms | Loss: 0.765 | Acc: 81.260% (7905/9728)              
 [======================>..........................................] 39/110   Step: 971ms | Tot: 38s427ms | Loss: 0.772 | Acc: 81.180% (8105/9984)              
 [=======================>.........................................] 40/110   Step: 957ms | Tot: 39s384ms | Loss: 0.770 | Acc: 81.211% (8316/10240)              
 [=======================>.........................................] 41/110   Step: 1s57ms | Tot: 40s441ms | Loss: 0.769 | Acc: 81.212% (8524/10496)              
 [========================>........................................] 42/110   Step: 961ms | Tot: 41s403ms | Loss: 0.766 | Acc: 81.203% (8731/10752)              
 [========================>........................................] 43/110   Step: 965ms | Tot: 42s369ms | Loss: 0.765 | Acc: 81.186% (8937/11008)              
 [=========================>.......................................] 44/110   Step: 954ms | Tot: 43s324ms | Loss: 0.766 | Acc: 81.214% (9148/11264)              
 [==========================>......................................] 45/110   Step: 954ms | Tot: 44s278ms | Loss: 0.764 | Acc: 81.276% (9363/11520)              
 [==========================>......................................] 46/110   Step: 1s98ms | Tot: 45s376ms | Loss: 0.760 | Acc: 81.352% (9580/11776)              
 [===========================>.....................................] 47/110   Step: 950ms | Tot: 46s327ms | Loss: 0.759 | Acc: 81.408% (9795/12032)              
 [===========================>.....................................] 48/110   Step: 956ms | Tot: 47s283ms | Loss: 0.755 | Acc: 81.543% (10020/12288)              
 [============================>....................................] 49/110   Step: 968ms | Tot: 48s252ms | Loss: 0.758 | Acc: 81.497% (10223/12544)              
 [============================>....................................] 50/110   Step: 971ms | Tot: 49s224ms | Loss: 0.756 | Acc: 81.469% (10428/12800)              
 [=============================>...................................] 51/110   Step: 1s56ms | Tot: 50s280ms | Loss: 0.754 | Acc: 81.503% (10641/13056)              
 [==============================>..................................] 52/110   Step: 953ms | Tot: 51s233ms | Loss: 0.751 | Acc: 81.618% (10865/13312)              
 [==============================>..................................] 53/110   Step: 955ms | Tot: 52s189ms | Loss: 0.747 | Acc: 81.692% (11084/13568)              
 [===============================>.................................] 54/110   Step: 951ms | Tot: 53s141ms | Loss: 0.749 | Acc: 81.698% (11294/13824)              
 [===============================>.................................] 55/110   Step: 956ms | Tot: 54s97ms | Loss: 0.744 | Acc: 81.811% (11519/14080)              
 [================================>................................] 56/110   Step: 1s53ms | Tot: 55s151ms | Loss: 0.744 | Acc: 81.822% (11730/14336)              
 [=================================>...............................] 57/110   Step: 957ms | Tot: 56s108ms | Loss: 0.744 | Acc: 81.798% (11936/14592)              
 [=================================>...............................] 58/110   Step: 954ms | Tot: 57s63ms | Loss: 0.743 | Acc: 81.829% (12150/14848)              
 [==================================>..............................] 59/110   Step: 955ms | Tot: 58s18ms | Loss: 0.741 | Acc: 81.872% (12366/15104)              
 [==================================>..............................] 60/110   Step: 974ms | Tot: 58s993ms | Loss: 0.738 | Acc: 81.927% (12584/15360)              
 [===================================>.............................] 61/110   Step: 1s53ms | Tot: 1m47ms | Loss: 0.735 | Acc: 81.980% (12802/15616)              
 [====================================>............................] 62/110   Step: 958ms | Tot: 1m1s | Loss: 0.731 | Acc: 82.075% (13027/15872)              
 [====================================>............................] 63/110   Step: 955ms | Tot: 1m1s | Loss: 0.727 | Acc: 82.143% (13248/16128)              
 [=====================================>...........................] 64/110   Step: 955ms | Tot: 1m2s | Loss: 0.726 | Acc: 82.129% (13456/16384)              
 [=====================================>...........................] 65/110   Step: 957ms | Tot: 1m3s | Loss: 0.725 | Acc: 82.151% (13670/16640)              
 [======================================>..........................] 66/110   Step: 1s55ms | Tot: 1m4s | Loss: 0.725 | Acc: 82.138% (13878/16896)              
 [=======================================>.........................] 67/110   Step: 961ms | Tot: 1m5s | Loss: 0.724 | Acc: 82.160% (14092/17152)              
 [=======================================>.........................] 68/110   Step: 958ms | Tot: 1m6s | Loss: 0.723 | Acc: 82.204% (14310/17408)              
 [========================================>........................] 69/110   Step: 969ms | Tot: 1m7s | Loss: 0.722 | Acc: 82.263% (14531/17664)              
 [========================================>........................] 70/110   Step: 974ms | Tot: 1m8s | Loss: 0.720 | Acc: 82.321% (14752/17920)              
 [=========================================>.......................] 71/110   Step: 1s53ms | Tot: 1m9s | Loss: 0.716 | Acc: 82.361% (14970/18176)              
 [=========================================>.......................] 72/110   Step: 962ms | Tot: 1m10s | Loss: 0.715 | Acc: 82.362% (15181/18432)              
 [==========================================>......................] 73/110   Step: 953ms | Tot: 1m11s | Loss: 0.713 | Acc: 82.411% (15401/18688)              
 [===========================================>.....................] 74/110   Step: 956ms | Tot: 1m12s | Loss: 0.713 | Acc: 82.443% (15618/18944)              
 [===========================================>.....................] 75/110   Step: 1s55ms | Tot: 1m13s | Loss: 0.713 | Acc: 82.422% (15825/19200)              
 [============================================>....................] 76/110   Step: 957ms | Tot: 1m14s | Loss: 0.716 | Acc: 82.370% (16026/19456)              
 [============================================>....................] 77/110   Step: 961ms | Tot: 1m15s | Loss: 0.717 | Acc: 82.376% (16238/19712)              
 [=============================================>...................] 78/110   Step: 951ms | Tot: 1m16s | Loss: 0.714 | Acc: 82.447% (16463/19968)              
 [==============================================>..................] 79/110   Step: 950ms | Tot: 1m17s | Loss: 0.714 | Acc: 82.476% (16680/20224)              
 [==============================================>..................] 80/110   Step: 1s104ms | Tot: 1m18s | Loss: 0.713 | Acc: 82.456% (16887/20480)              
 [===============================================>.................] 81/110   Step: 953ms | Tot: 1m19s | Loss: 0.712 | Acc: 82.480% (17103/20736)              
 [===============================================>.................] 82/110   Step: 957ms | Tot: 1m20s | Loss: 0.714 | Acc: 82.436% (17305/20992)              
 [================================================>................] 83/110   Step: 952ms | Tot: 1m21s | Loss: 0.712 | Acc: 82.469% (17523/21248)              
 [=================================================>...............] 84/110   Step: 1s69ms | Tot: 1m22s | Loss: 0.713 | Acc: 82.454% (17731/21504)              
 [=================================================>...............] 85/110   Step: 952ms | Tot: 1m23s | Loss: 0.713 | Acc: 82.468% (17945/21760)              
 [==================================================>..............] 86/110   Step: 954ms | Tot: 1m24s | Loss: 0.711 | Acc: 82.513% (18166/22016)              
 [==================================================>..............] 87/110   Step: 949ms | Tot: 1m25s | Loss: 0.710 | Acc: 82.516% (18378/22272)              
 [===================================================>.............] 88/110   Step: 952ms | Tot: 1m26s | Loss: 0.711 | Acc: 82.471% (18579/22528)              
 [====================================================>............] 89/110   Step: 1s52ms | Tot: 1m27s | Loss: 0.709 | Acc: 82.510% (18799/22784)              
 [====================================================>............] 90/110   Step: 973ms | Tot: 1m28s | Loss: 0.709 | Acc: 82.530% (19015/23040)              
 [=====================================================>...........] 91/110   Step: 957ms | Tot: 1m29s | Loss: 0.707 | Acc: 82.576% (19237/23296)              
 [=====================================================>...........] 92/110   Step: 952ms | Tot: 1m30s | Loss: 0.706 | Acc: 82.596% (19453/23552)              
 [======================================================>..........] 93/110   Step: 961ms | Tot: 1m31s | Loss: 0.705 | Acc: 82.640% (19675/23808)              
 [======================================================>..........] 94/110   Step: 1s50ms | Tot: 1m32s | Loss: 0.703 | Acc: 82.692% (19899/24064)              
 [=======================================================>.........] 95/110   Step: 954ms | Tot: 1m33s | Loss: 0.702 | Acc: 82.689% (20110/24320)              
 [========================================================>........] 96/110   Step: 957ms | Tot: 1m34s | Loss: 0.702 | Acc: 82.699% (20324/24576)              
 [========================================================>........] 97/110   Step: 959ms | Tot: 1m35s | Loss: 0.702 | Acc: 82.700% (20536/24832)              
 [=========================================================>.......] 98/110   Step: 1s60ms | Tot: 1m36s | Loss: 0.702 | Acc: 82.745% (20759/25088)              
 [=========================================================>.......] 99/110   Step: 954ms | Tot: 1m37s | Loss: 0.702 | Acc: 82.738% (20969/25344)              
 [==========================================================>......] 100/110   Step: 960ms | Tot: 1m38s | Loss: 0.702 | Acc: 82.727% (21178/25600)              
 [===========================================================>.....] 101/110   Step: 967ms | Tot: 1m39s | Loss: 0.702 | Acc: 82.704% (21384/25856)              
 [===========================================================>.....] 102/110   Step: 952ms | Tot: 1m40s | Loss: 0.699 | Acc: 82.774% (21614/26112)              
 [============================================================>....] 103/110   Step: 1s57ms | Tot: 1m41s | Loss: 0.697 | Acc: 82.812% (21836/26368)              
 [============================================================>....] 104/110   Step: 957ms | Tot: 1m42s | Loss: 0.696 | Acc: 82.812% (22048/26624)              
 [=============================================================>...] 105/110   Step: 951ms | Tot: 1m43s | Loss: 0.696 | Acc: 82.827% (22264/26880)              
 [==============================================================>..] 106/110   Step: 886ms | Tot: 1m44s | Loss: 0.695 | Acc: 82.842% (22480/27136)              
 [==============================================================>..] 107/110   Step: 939ms | Tot: 1m44s | Loss: 0.695 | Acc: 82.831% (22689/27392)              
 [===============================================================>.] 108/110   Step: 845ms | Tot: 1m45s | Loss: 0.694 | Acc: 82.867% (22911/27648)              
 [===============================================================>.] 109/110   Step: 843ms | Tot: 1m46s | Loss: 0.694 | Acc: 82.877% (23126/27904)              
 [================================================================>] 110/110   Step: 8s71ms | Tot: 1m54s | Loss: 0.693 | Acc: 82.889% (23209/28000)
 [>................................................................] 1/40   Step: 1s78ms | Tot: 0ms | Loss: 1.340 | Acc: 71.094% (182/256)              
 [=>...............................................................] 2/40   Step: 605ms | Tot: 605ms | Loss: 1.167 | Acc: 71.289% (365/512)              
 [===>.............................................................] 3/40   Step: 411ms | Tot: 1s16ms | Loss: 1.204 | Acc: 70.703% (543/768)              
 [====>............................................................] 4/40   Step: 411ms | Tot: 1s427ms | Loss: 1.184 | Acc: 71.191% (729/1024)              
 [======>..........................................................] 5/40   Step: 410ms | Tot: 1s838ms | Loss: 1.230 | Acc: 70.625% (904/1280)              
 [========>........................................................] 6/40   Step: 410ms | Tot: 2s248ms | Loss: 1.259 | Acc: 69.987% (1075/1536)              
 [=========>.......................................................] 7/40   Step: 428ms | Tot: 2s677ms | Loss: 1.288 | Acc: 69.531% (1246/1792)              
 [===========>.....................................................] 8/40   Step: 512ms | Tot: 3s189ms | Loss: 1.298 | Acc: 69.238% (1418/2048)              
 [=============>...................................................] 9/40   Step: 410ms | Tot: 3s599ms | Loss: 1.277 | Acc: 69.661% (1605/2304)              
