cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the egdis selected dataset.
load parameters
Now try to run the algorithm EGDIS with the generated sample dataset.
Selected 14742 samples
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [>................................................................] 1/58   Step: 42s765ms | Tot: 0ms | Loss: 0.006 | Acc: 100.000% (256/256)              
 [=>...............................................................] 2/58   Step: 1s986ms | Tot: 1s986ms | Loss: 0.007 | Acc: 100.000% (512/512)              
 [==>..............................................................] 3/58   Step: 992ms | Tot: 2s979ms | Loss: 0.008 | Acc: 100.000% (768/768)              
 [===>.............................................................] 4/58   Step: 1s149ms | Tot: 4s128ms | Loss: 0.008 | Acc: 100.000% (1024/1024)              
 [====>............................................................] 5/58   Step: 981ms | Tot: 5s110ms | Loss: 0.007 | Acc: 100.000% (1280/1280)              
 [=====>...........................................................] 6/58   Step: 977ms | Tot: 6s88ms | Loss: 0.008 | Acc: 100.000% (1536/1536)              
 [======>..........................................................] 7/58   Step: 979ms | Tot: 7s68ms | Loss: 0.008 | Acc: 100.000% (1792/1792)              
 [=======>.........................................................] 8/58   Step: 996ms | Tot: 8s65ms | Loss: 0.008 | Acc: 100.000% (2048/2048)              
 [========>........................................................] 9/58   Step: 1s83ms | Tot: 9s149ms | Loss: 0.008 | Acc: 100.000% (2304/2304)              
 [==========>......................................................] 10/58   Step: 977ms | Tot: 10s126ms | Loss: 0.008 | Acc: 100.000% (2560/2560)              
 [===========>.....................................................] 11/58   Step: 976ms | Tot: 11s103ms | Loss: 0.008 | Acc: 100.000% (2816/2816)              
 [============>....................................................] 12/58   Step: 977ms | Tot: 12s80ms | Loss: 0.009 | Acc: 100.000% (3072/3072)              
 [=============>...................................................] 13/58   Step: 983ms | Tot: 13s63ms | Loss: 0.009 | Acc: 100.000% (3328/3328)              
 [==============================>..................................] 28/58   Step: 1s2ms | Tot: 28s260ms | Loss: 0.009 | Acc: 100.000% (7168/7168)              
 [===============================>.................................] 29/58   Step: 978ms | Tot: 29s239ms | Loss: 0.009 | Acc: 100.000% (7424/7424)              
 [================================>................................] 30/58   Step: 981ms | Tot: 30s220ms | Loss: 0.009 | Acc: 100.000% (7680/7680)              
 [=================================>...............................] 31/58   Step: 975ms | Tot: 31s196ms | Loss: 0.009 | Acc: 100.000% (7936/7936)              
 [==================================>..............................] 32/58   Step: 1s97ms | Tot: 32s294ms | Loss: 0.009 | Acc: 100.000% (8192/8192)              
 [===================================>.............................] 33/58   Step: 979ms | Tot: 33s273ms | Loss: 0.009 | Acc: 100.000% (8448/8448)              
 [====================================>............................] 34/58   Step: 979ms | Tot: 34s252ms | Loss: 0.009 | Acc: 100.000% (8704/8704)              
 [======================================>..........................] 35/58   Step: 975ms | Tot: 35s227ms | Loss: 0.009 | Acc: 100.000% (8960/8960)              
 [=======================================>.........................] 36/58   Step: 980ms | Tot: 36s208ms | Loss: 0.009 | Acc: 100.000% (9216/9216)              
 [========================================>........................] 37/58   Step: 1s87ms | Tot: 37s295ms | Loss: 0.009 | Acc: 100.000% (9472/9472)              
 [=========================================>.......................] 38/58   Step: 999ms | Tot: 38s295ms | Loss: 0.009 | Acc: 100.000% (9728/9728)              
 [==========================================>......................] 39/58   Step: 976ms | Tot: 39s272ms | Loss: 0.009 | Acc: 100.000% (9984/9984)              
 [===========================================>.....................] 40/58   Step: 979ms | Tot: 40s251ms | Loss: 0.009 | Acc: 100.000% (10240/10240)              
 [============================================>....................] 41/58   Step: 983ms | Tot: 41s234ms | Loss: 0.009 | Acc: 100.000% (10496/10496)              
 [=============================================>...................] 42/58   Step: 1s91ms | Tot: 42s326ms | Loss: 0.009 | Acc: 100.000% (10752/10752)              
 [===============================================>.................] 43/58   Step: 979ms | Tot: 43s306ms | Loss: 0.009 | Acc: 100.000% (11008/11008)              
 [================================================>................] 44/58   Step: 977ms | Tot: 44s283ms | Loss: 0.009 | Acc: 100.000% (11264/11264)              
 [=================================================>...............] 45/58   Step: 979ms | Tot: 45s263ms | Loss: 0.009 | Acc: 100.000% (11520/11520)              
 [==================================================>..............] 46/58   Step: 989ms | Tot: 46s252ms | Loss: 0.009 | Acc: 100.000% (11776/11776)              
 [===================================================>.............] 47/58   Step: 1s87ms | Tot: 47s339ms | Loss: 0.009 | Acc: 100.000% (12032/12032)              
 [====================================================>............] 48/58   Step: 996ms | Tot: 48s336ms | Loss: 0.009 | Acc: 100.000% (12288/12288)              
 [=====================================================>...........] 49/58   Step: 980ms | Tot: 49s316ms | Loss: 0.009 | Acc: 100.000% (12544/12544)              
 [======================================================>..........] 50/58   Step: 983ms | Tot: 50s300ms | Loss: 0.009 | Acc: 100.000% (12800/12800)              
 [========================================================>........] 51/58   Step: 979ms | Tot: 51s279ms | Loss: 0.009 | Acc: 100.000% (13056/13056)              
 [=========================================================>.......] 52/58   Step: 1s128ms | Tot: 52s408ms | Loss: 0.009 | Acc: 100.000% (13312/13312)              
 [==========================================================>......] 53/58   Step: 978ms | Tot: 53s387ms | Loss: 0.009 | Acc: 100.000% (13568/13568)              
 [===========================================================>.....] 54/58   Step: 934ms | Tot: 54s321ms | Loss: 0.009 | Acc: 100.000% (13824/13824)              
 [============================================================>....] 55/58   Step: 866ms | Tot: 55s187ms | Loss: 0.009 | Acc: 100.000% (14080/14080)              
 [=============================================================>...] 56/58   Step: 965ms | Tot: 56s153ms | Loss: 0.009 | Acc: 100.000% (14336/14336)              
 [==============================================================>..] 57/58   Step: 864ms | Tot: 57s17ms | Loss: 0.009 | Acc: 100.000% (14592/14592)              
 [===============================================================>.] 58/58   Step: 9s205ms | Tot: 1m6s | Loss: 0.009 | Acc: 100.000% (14742/14742)
 [>................................................................] 1/40   Step: 1s107ms | Tot: 0ms | Loss: 1.474 | Acc: 63.281% (162/256)              
 [=>...............................................................] 2/40   Step: 442ms | Tot: 443ms | Loss: 1.529 | Acc: 62.305% (319/512)              
 [===>.............................................................] 3/40   Step: 607ms | Tot: 1s50ms | Loss: 1.524 | Acc: 63.281% (486/768)              
 [====>............................................................] 4/40   Step: 429ms | Tot: 1s479ms | Loss: 1.505 | Acc: 63.379% (649/1024)              
 [======>..........................................................] 5/40   Step: 428ms | Tot: 1s908ms | Loss: 1.572 | Acc: 62.344% (798/1280)              
 [========>........................................................] 6/40   Step: 434ms | Tot: 2s343ms | Loss: 1.584 | Acc: 62.305% (957/1536)              
 [=========>.......................................................] 7/40   Step: 429ms | Tot: 2s772ms | Loss: 1.592 | Acc: 62.556% (1121/1792)              
 [===========>.....................................................] 8/40   Step: 428ms | Tot: 3s200ms | Loss: 1.590 | Acc: 62.549% (1281/2048)              
 [=============>...................................................] 9/40   Step: 572ms | Tot: 3s773ms | Loss: 1.579 | Acc: 62.630% (1443/2304)              
 [==============>..................................................] 10/40   Step: 427ms | Tot: 4s200ms | Loss: 1.572 | Acc: 62.852% (1609/2560)              
 [================>................................................] 11/40   Step: 430ms | Tot: 4s630ms | Loss: 1.557 | Acc: 62.997% (1774/2816)              
 [=================>...............................................] 12/40   Step: 428ms | Tot: 5s59ms | Loss: 1.557 | Acc: 62.826% (1930/3072)              
 [===================>.............................................] 13/40   Step: 428ms | Tot: 5s487ms | Loss: 1.549 | Acc: 62.921% (2094/3328)              
 [=====================>...........................................] 14/40   Step: 534ms | Tot: 6s22ms | Loss: 1.567 | Acc: 62.472% (2239/3584)              
 [======================>..........................................] 15/40   Step: 424ms | Tot: 6s446ms | Loss: 1.563 | Acc: 62.526% (2401/3840)              
 [========================>........................................] 16/40   Step: 426ms | Tot: 6s872ms | Loss: 1.566 | Acc: 62.524% (2561/4096)              
 [==========================>......................................] 17/40   Step: 431ms | Tot: 7s304ms | Loss: 1.567 | Acc: 62.661% (2727/4352)              
 [===========================>.....................................] 18/40   Step: 428ms | Tot: 7s733ms | Loss: 1.563 | Acc: 62.630% (2886/4608)              
 [=============================>...................................] 19/40   Step: 423ms | Tot: 8s157ms | Loss: 1.563 | Acc: 62.706% (3050/4864)              
 [==============================>..................................] 20/40   Step: 525ms | Tot: 8s682ms | Loss: 1.558 | Acc: 62.812% (3216/5120)              
 [================================>................................] 21/40   Step: 424ms | Tot: 9s106ms | Loss: 1.564 | Acc: 62.816% (3377/5376)              
 [==================================>..............................] 22/40   Step: 428ms | Tot: 9s535ms | Loss: 1.566 | Acc: 62.820% (3538/5632)              
 [===================================>.............................] 23/40   Step: 430ms | Tot: 9s965ms | Loss: 1.570 | Acc: 62.874% (3702/5888)              
 [=====================================>...........................] 24/40   Step: 426ms | Tot: 10s392ms | Loss: 1.575 | Acc: 62.777% (3857/6144)              
 [=======================================>.........................] 25/40   Step: 560ms | Tot: 10s953ms | Loss: 1.572 | Acc: 62.781% (4018/6400)              
 [========================================>........................] 26/40   Step: 425ms | Tot: 11s379ms | Loss: 1.565 | Acc: 62.846% (4183/6656)              
 [==========================================>......................] 27/40   Step: 424ms | Tot: 11s804ms | Loss: 1.563 | Acc: 62.862% (4345/6912)              
 [===========================================>.....................] 28/40   Step: 427ms | Tot: 12s231ms | Loss: 1.566 | Acc: 62.835% (4504/7168)              
 [=============================================>...................] 29/40   Step: 427ms | Tot: 12s659ms | Loss: 1.561 | Acc: 62.877% (4668/7424)              
 [===============================================>.................] 30/40   Step: 424ms | Tot: 13s84ms | Loss: 1.556 | Acc: 63.047% (4842/7680)              
 [================================================>................] 31/40   Step: 530ms | Tot: 13s614ms | Loss: 1.559 | Acc: 63.004% (5000/7936)              
 [==================================================>..............] 32/40   Step: 429ms | Tot: 14s44ms | Loss: 1.564 | Acc: 62.976% (5159/8192)              
 [====================================================>............] 33/40   Step: 428ms | Tot: 14s472ms | Loss: 1.563 | Acc: 63.021% (5324/8448)              
 [=====================================================>...........] 34/40   Step: 430ms | Tot: 14s903ms | Loss: 1.570 | Acc: 62.845% (5470/8704)              
 [=======================================================>.........] 35/40   Step: 430ms | Tot: 15s333ms | Loss: 1.570 | Acc: 62.846% (5631/8960)              
 [========================================================>........] 36/40   Step: 492ms | Tot: 15s826ms | Loss: 1.570 | Acc: 62.836% (5791/9216)              
 [==========================================================>......] 37/40   Step: 383ms | Tot: 16s209ms | Loss: 1.572 | Acc: 62.701% (5939/9472)              
 [============================================================>....] 38/40   Step: 385ms | Tot: 16s595ms | Loss: 1.573 | Acc: 62.664% (6096/9728)              
 [=============================================================>...] 39/40   Step: 377ms | Tot: 16s972ms | Loss: 1.578 | Acc: 62.560% (6246/9984)              
 [===============================================================>.] 40/40   Step: 2s318ms | Tot: 19s291ms | Loss: 1.578 | Acc: 62.540% (6254/10000)
Saving with better validation accuracy model: 62.540..

Epoch: 1
 [>................................................................] 1/58   Step: 3s91ms | Tot: 0ms | Loss: 0.009 | Acc: 100.000% (256/256)              
 [=>...............................................................] 2/58   Step: 1s144ms | Tot: 1s144ms | Loss: 0.010 | Acc: 100.000% (512/512)              
 [==>..............................................................] 3/58   Step: 984ms | Tot: 2s129ms | Loss: 0.010 | Acc: 100.000% (768/768)              
 [===>.............................................................] 4/58   Step: 988ms | Tot: 3s118ms | Loss: 0.010 | Acc: 100.000% (1024/1024)              
 [====>............................................................] 5/58   Step: 982ms | Tot: 4s101ms | Loss: 0.010 | Acc: 100.000% (1280/1280)              
 [=====>...........................................................] 6/58   Step: 1s100ms | Tot: 5s201ms | Loss: 0.010 | Acc: 100.000% (1536/1536)              
 [======>..........................................................] 7/58   Step: 994ms | Tot: 6s196ms | Loss: 0.010 | Acc: 100.000% (1792/1792)              
 [=======>.........................................................] 8/58   Step: 986ms | Tot: 7s182ms | Loss: 0.010 | Acc: 100.000% (2048/2048)              
 [========>........................................................] 9/58   Step: 1s3ms | Tot: 8s186ms | Loss: 0.010 | Acc: 100.000% (2304/2304)              
 [==========>......................................................] 10/58   Step: 989ms | Tot: 9s175ms | Loss: 0.010 | Acc: 100.000% (2560/2560)              
 [===========>.....................................................] 11/58   Step: 1s96ms | Tot: 10s271ms | Loss: 0.010 | Acc: 100.000% (2816/2816)              
 [============>....................................................] 12/58   Step: 988ms | Tot: 11s260ms | Loss: 0.010 | Acc: 100.000% (3072/3072)              
 [=============>...................................................] 13/58   Step: 980ms | Tot: 12s240ms | Loss: 0.010 | Acc: 100.000% (3328/3328)              
 [==============>..................................................] 14/58   Step: 976ms | Tot: 13s216ms | Loss: 0.009 | Acc: 100.000% (3584/3584)              
 [===============>.................................................] 15/58   Step: 1s81ms | Tot: 14s298ms | Loss: 0.009 | Acc: 100.000% (3840/3840)              
 [================>................................................] 16/58   Step: 981ms | Tot: 15s280ms | Loss: 0.009 | Acc: 100.000% (4096/4096)              
 [=================>...............................................] 17/58   Step: 973ms | Tot: 16s253ms | Loss: 0.009 | Acc: 100.000% (4352/4352)              
 [===================>.............................................] 18/58   Step: 975ms | Tot: 17s229ms | Loss: 0.009 | Acc: 100.000% (4608/4608)              
 [====================>............................................] 19/58   Step: 990ms | Tot: 18s220ms | Loss: 0.009 | Acc: 100.000% (4864/4864)              
 [=====================>...........................................] 20/58   Step: 1s80ms | Tot: 19s300ms | Loss: 0.009 | Acc: 100.000% (5120/5120)              
 [======================>..........................................] 21/58   Step: 974ms | Tot: 20s275ms | Loss: 0.009 | Acc: 100.000% (5376/5376)              
 [=======================>.........................................] 22/58   Step: 975ms | Tot: 21s251ms | Loss: 0.009 | Acc: 100.000% (5632/5632)              
 [========================>........................................] 23/58   Step: 973ms | Tot: 22s225ms | Loss: 0.009 | Acc: 100.000% (5888/5888)              
 [=========================>.......................................] 24/58   Step: 1s79ms | Tot: 23s305ms | Loss: 0.009 | Acc: 100.000% (6144/6144)              
 [==========================>......................................] 25/58   Step: 972ms | Tot: 24s277ms | Loss: 0.009 | Acc: 100.000% (6400/6400)              
 [============================>....................................] 26/58   Step: 976ms | Tot: 25s254ms | Loss: 0.009 | Acc: 100.000% (6656/6656)              
 [=============================>...................................] 27/58   Step: 975ms | Tot: 26s229ms | Loss: 0.009 | Acc: 100.000% (6912/6912)              
 [==============================>..................................] 28/58   Step: 973ms | Tot: 27s203ms | Loss: 0.009 | Acc: 100.000% (7168/7168)              
 [===============================>.................................] 29/58   Step: 1s114ms | Tot: 28s317ms | Loss: 0.009 | Acc: 100.000% (7424/7424)              
 [================================>................................] 30/58   Step: 977ms | Tot: 29s295ms | Loss: 0.009 | Acc: 100.000% (7680/7680)              
 [=================================>...............................] 31/58   Step: 975ms | Tot: 30s270ms | Loss: 0.009 | Acc: 100.000% (7936/7936)              
 [==================================>..............................] 32/58   Step: 976ms | Tot: 31s246ms | Loss: 0.009 | Acc: 100.000% (8192/8192)              
 [===================================>.............................] 33/58   Step: 977ms | Tot: 32s223ms | Loss: 0.009 | Acc: 100.000% (8448/8448)              
 [====================================>............................] 34/58   Step: 1s81ms | Tot: 33s305ms | Loss: 0.009 | Acc: 100.000% (8704/8704)              
 [======================================>..........................] 35/58   Step: 974ms | Tot: 34s280ms | Loss: 0.009 | Acc: 100.000% (8960/8960)              
 [=======================================>.........................] 36/58   Step: 976ms | Tot: 35s256ms | Loss: 0.009 | Acc: 100.000% (9216/9216)              
 [========================================>........................] 37/58   Step: 975ms | Tot: 36s232ms | Loss: 0.009 | Acc: 100.000% (9472/9472)              
 [=========================================>.......................] 38/58   Step: 978ms | Tot: 37s211ms | Loss: 0.009 | Acc: 100.000% (9728/9728)              
 [==========================================>......................] 39/58   Step: 1s128ms | Tot: 38s339ms | Loss: 0.009 | Acc: 100.000% (9984/9984)              
 [===========================================>.....................] 40/58   Step: 972ms | Tot: 39s311ms | Loss: 0.009 | Acc: 100.000% (10240/10240)              
 [============================================>....................] 41/58   Step: 974ms | Tot: 40s286ms | Loss: 0.009 | Acc: 100.000% (10496/10496)              
 [=============================================>...................] 42/58   Step: 972ms | Tot: 41s259ms | Loss: 0.009 | Acc: 100.000% (10752/10752)              
 [===============================================>.................] 43/58   Step: 1s83ms | Tot: 42s342ms | Loss: 0.009 | Acc: 100.000% (11008/11008)              
 [================================================>................] 44/58   Step: 977ms | Tot: 43s319ms | Loss: 0.009 | Acc: 100.000% (11264/11264)              
 [=================================================>...............] 45/58   Step: 975ms | Tot: 44s295ms | Loss: 0.009 | Acc: 100.000% (11520/11520)              
 [==================================================>..............] 46/58   Step: 980ms | Tot: 45s275ms | Loss: 0.009 | Acc: 100.000% (11776/11776)              
 [===================================================>.............] 47/58   Step: 975ms | Tot: 46s251ms | Loss: 0.009 | Acc: 100.000% (12032/12032)              
 [====================================================>............] 48/58   Step: 1s79ms | Tot: 47s331ms | Loss: 0.009 | Acc: 100.000% (12288/12288)              
 [=====================================================>...........] 49/58   Step: 999ms | Tot: 48s330ms | Loss: 0.009 | Acc: 100.000% (12544/12544)              
 [======================================================>..........] 50/58   Step: 976ms | Tot: 49s307ms | Loss: 0.009 | Acc: 100.000% (12800/12800)              
 [========================================================>........] 51/58   Step: 975ms | Tot: 50s282ms | Loss: 0.009 | Acc: 100.000% (13056/13056)              
 [=========================================================>.......] 52/58   Step: 1s96ms | Tot: 51s378ms | Loss: 0.009 | Acc: 100.000% (13312/13312)              
 [==========================================================>......] 53/58   Step: 978ms | Tot: 52s356ms | Loss: 0.009 | Acc: 100.000% (13568/13568)              
 [===========================================================>.....] 54/58   Step: 929ms | Tot: 53s286ms | Loss: 0.009 | Acc: 100.000% (13824/13824)              
 [============================================================>....] 55/58   Step: 866ms | Tot: 54s153ms | Loss: 0.009 | Acc: 100.000% (14080/14080)              
 [=============================================================>...] 56/58   Step: 862ms | Tot: 55s16ms | Loss: 0.009 | Acc: 100.000% (14336/14336)              
 [==============================================================>..] 57/58   Step: 968ms | Tot: 55s984ms | Loss: 0.009 | Acc: 100.000% (14592/14592)              
 [===============================================================>.] 58/58   Step: 860ms | Tot: 56s845ms | Loss: 0.009 | Acc: 100.000% (14742/14742)
 [>................................................................] 1/40   Step: 1s24ms | Tot: 0ms | Loss: 1.473 | Acc: 64.453% (165/256)              
 [=>...............................................................] 2/40   Step: 445ms | Tot: 446ms | Loss: 1.526 | Acc: 62.109% (318/512)              
 [===>.............................................................] 3/40   Step: 429ms | Tot: 875ms | Loss: 1.518 | Acc: 63.021% (484/768)              
 [====>............................................................] 4/40   Step: 582ms | Tot: 1s458ms | Loss: 1.498 | Acc: 63.379% (649/1024)              
 [======>..........................................................] 5/40   Step: 431ms | Tot: 1s889ms | Loss: 1.565 | Acc: 62.188% (796/1280)              
 [========>........................................................] 6/40   Step: 429ms | Tot: 2s319ms | Loss: 1.579 | Acc: 61.979% (952/1536)              
 [=========>.......................................................] 7/40   Step: 426ms | Tot: 2s746ms | Loss: 1.592 | Acc: 61.942% (1110/1792)              
 [===========>.....................................................] 8/40   Step: 425ms | Tot: 3s171ms | Loss: 1.589 | Acc: 61.914% (1268/2048)              
 [=============>...................................................] 9/40   Step: 533ms | Tot: 3s704ms | Loss: 1.579 | Acc: 62.153% (1432/2304)              
 [==============>..................................................] 10/40   Step: 426ms | Tot: 4s130ms | Loss: 1.568 | Acc: 62.422% (1598/2560)              
 [================>................................................] 11/40   Step: 423ms | Tot: 4s554ms | Loss: 1.553 | Acc: 62.713% (1766/2816)              
 [=================>...............................................] 12/40   Step: 428ms | Tot: 4s982ms | Loss: 1.553 | Acc: 62.728% (1927/3072)              
 [===================>.............................................] 13/40   Step: 427ms | Tot: 5s410ms | Loss: 1.545 | Acc: 62.710% (2087/3328)              
 [=====================>...........................................] 14/40   Step: 427ms | Tot: 5s837ms | Loss: 1.563 | Acc: 62.333% (2234/3584)              
 [======================>..........................................] 15/40   Step: 533ms | Tot: 6s370ms | Loss: 1.558 | Acc: 62.500% (2400/3840)              
 [========================>........................................] 16/40   Step: 425ms | Tot: 6s796ms | Loss: 1.562 | Acc: 62.524% (2561/4096)              
 [==========================>......................................] 17/40   Step: 427ms | Tot: 7s224ms | Loss: 1.563 | Acc: 62.684% (2728/4352)              
 [===========================>.....................................] 18/40   Step: 425ms | Tot: 7s649ms | Loss: 1.559 | Acc: 62.674% (2888/4608)              
 [=============================>...................................] 19/40   Step: 429ms | Tot: 8s78ms | Loss: 1.558 | Acc: 62.726% (3051/4864)              
 [==============================>..................................] 20/40   Step: 534ms | Tot: 8s612ms | Loss: 1.554 | Acc: 62.715% (3211/5120)              
 [================================>................................] 21/40   Step: 427ms | Tot: 9s40ms | Loss: 1.560 | Acc: 62.705% (3371/5376)              
 [==================================>..............................] 22/40   Step: 450ms | Tot: 9s490ms | Loss: 1.560 | Acc: 62.749% (3534/5632)              
 [===================================>.............................] 23/40   Step: 425ms | Tot: 9s916ms | Loss: 1.565 | Acc: 62.772% (3696/5888)              
 [=====================================>...........................] 24/40   Step: 444ms | Tot: 10s360ms | Loss: 1.570 | Acc: 62.777% (3857/6144)              
 [=======================================>.........................] 25/40   Step: 425ms | Tot: 10s785ms | Loss: 1.569 | Acc: 62.734% (4015/6400)              
 [========================================>........................] 26/40   Step: 524ms | Tot: 11s310ms | Loss: 1.562 | Acc: 62.861% (4184/6656)              
 [==========================================>......................] 27/40   Step: 422ms | Tot: 11s733ms | Loss: 1.560 | Acc: 62.789% (4340/6912)              
 [===========================================>.....................] 28/40   Step: 423ms | Tot: 12s156ms | Loss: 1.562 | Acc: 62.779% (4500/7168)              
 [=============================================>...................] 29/40   Step: 424ms | Tot: 12s580ms | Loss: 1.558 | Acc: 62.810% (4663/7424)              
 [===============================================>.................] 30/40   Step: 425ms | Tot: 13s6ms | Loss: 1.553 | Acc: 62.982% (4837/7680)              
 [================================================>................] 31/40   Step: 531ms | Tot: 13s537ms | Loss: 1.556 | Acc: 62.916% (4993/7936)              
 [==================================================>..............] 32/40   Step: 426ms | Tot: 13s964ms | Loss: 1.561 | Acc: 62.939% (5156/8192)              
 [====================================================>............] 33/40   Step: 427ms | Tot: 14s391ms | Loss: 1.559 | Acc: 63.009% (5323/8448)              
 [=====================================================>...........] 34/40   Step: 424ms | Tot: 14s815ms | Loss: 1.567 | Acc: 62.845% (5470/8704)              
 [=======================================================>.........] 35/40   Step: 426ms | Tot: 15s242ms | Loss: 1.566 | Acc: 62.835% (5630/8960)              
 [========================================================>........] 36/40   Step: 383ms | Tot: 15s625ms | Loss: 1.567 | Acc: 62.826% (5790/9216)              
 [==========================================================>......] 37/40   Step: 485ms | Tot: 16s110ms | Loss: 1.569 | Acc: 62.743% (5943/9472)              
 [============================================================>....] 38/40   Step: 379ms | Tot: 16s490ms | Loss: 1.569 | Acc: 62.675% (6097/9728)              
 [=============================================================>...] 39/40   Step: 381ms | Tot: 16s871ms | Loss: 1.574 | Acc: 62.600% (6250/9984)              
 [===============================================================>.] 40/40   Step: 397ms | Tot: 17s268ms | Loss: 1.574 | Acc: 62.580% (6258/10000)
Saving with better validation accuracy model: 62.580..

Epoch: 2
 [>................................................................] 1/58   Step: 1s959ms | Tot: 0ms | Loss: 0.007 | Acc: 100.000% (256/256)              
 [=>...............................................................] 2/58   Step: 1s164ms | Tot: 1s164ms | Loss: 0.007 | Acc: 100.000% (512/512)              
 [==>..............................................................] 3/58   Step: 993ms | Tot: 2s158ms | Loss: 0.008 | Acc: 100.000% (768/768)              
 [===>.............................................................] 4/58   Step: 992ms | Tot: 3s150ms | Loss: 0.008 | Acc: 100.000% (1024/1024)              
 [====>............................................................] 5/58   Step: 990ms | Tot: 4s140ms | Loss: 0.008 | Acc: 100.000% (1280/1280)              
 [=====>...........................................................] 6/58   Step: 988ms | Tot: 5s129ms | Loss: 0.008 | Acc: 100.000% (1536/1536)              
 [======>..........................................................] 7/58   Step: 1s91ms | Tot: 6s220ms | Loss: 0.008 | Acc: 100.000% (1792/1792)              
 [=======>.........................................................] 8/58   Step: 982ms | Tot: 7s202ms | Loss: 0.008 | Acc: 100.000% (2048/2048)              
 [========>........................................................] 9/58   Step: 987ms | Tot: 8s190ms | Loss: 0.008 | Acc: 100.000% (2304/2304)              
 [==========>......................................................] 10/58   Step: 988ms | Tot: 9s178ms | Loss: 0.008 | Acc: 100.000% (2560/2560)              
 [===========>.....................................................] 11/58   Step: 984ms | Tot: 10s163ms | Loss: 0.008 | Acc: 100.000% (2816/2816)              
 [============>....................................................] 12/58   Step: 1s109ms | Tot: 11s273ms | Loss: 0.008 | Acc: 100.000% (3072/3072)              
