cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the cl selected dataset.
load parameters
------------------ Start to select subsets ------------------
Selected 70 percent training data.
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [>................................................................] 1/110   Step: 57s853ms | Tot: 0ms | Loss: 0.225 | Acc: 95.312% (244/256)              
 [>................................................................] 2/110   Step: 1s982ms | Tot: 1s982ms | Loss: 0.224 | Acc: 95.312% (488/512)              
 [=>...............................................................] 3/110   Step: 972ms | Tot: 2s954ms | Loss: 0.220 | Acc: 95.182% (731/768)              
 [=>...............................................................] 4/110   Step: 1s147ms | Tot: 4s101ms | Loss: 0.193 | Acc: 95.605% (979/1024)              
 [==>..............................................................] 5/110   Step: 953ms | Tot: 5s54ms | Loss: 0.184 | Acc: 95.859% (1227/1280)              
 [==>..............................................................] 6/110   Step: 961ms | Tot: 6s16ms | Loss: 0.186 | Acc: 95.898% (1473/1536)              
 [===>.............................................................] 7/110   Step: 952ms | Tot: 6s969ms | Loss: 0.182 | Acc: 95.926% (1719/1792)              
 [====>............................................................] 8/110   Step: 960ms | Tot: 7s929ms | Loss: 0.191 | Acc: 95.703% (1960/2048)              
 [====>............................................................] 9/110   Step: 1s59ms | Tot: 8s989ms | Loss: 0.190 | Acc: 95.660% (2204/2304)              
 [=====>...........................................................] 10/110   Step: 956ms | Tot: 9s946ms | Loss: 0.195 | Acc: 95.586% (2447/2560)              
 [=====>...........................................................] 11/110   Step: 952ms | Tot: 10s898ms | Loss: 0.192 | Acc: 95.668% (2694/2816)              
 [======>..........................................................] 12/110   Step: 951ms | Tot: 11s850ms | Loss: 0.184 | Acc: 95.833% (2944/3072)              
 [=======>.........................................................] 13/110   Step: 1s67ms | Tot: 12s917ms | Loss: 0.195 | Acc: 95.553% (3180/3328)              
 [=================================================>...............] 84/110   Step: 961ms | Tot: 1m22s | Loss: 0.184 | Acc: 95.968% (20637/21504)              
 [=================================================>...............] 85/110   Step: 971ms | Tot: 1m23s | Loss: 0.183 | Acc: 95.993% (20888/21760)              
 [==================================================>..............] 86/110   Step: 957ms | Tot: 1m24s | Loss: 0.183 | Acc: 95.989% (21133/22016)              
 [==================================================>..............] 87/110   Step: 1s59ms | Tot: 1m25s | Loss: 0.182 | Acc: 96.004% (21382/22272)              
 [===================================================>.............] 88/110   Step: 951ms | Tot: 1m26s | Loss: 0.182 | Acc: 96.001% (21627/22528)              
 [====================================================>............] 89/110   Step: 953ms | Tot: 1m27s | Loss: 0.181 | Acc: 96.024% (21878/22784)              
 [====================================================>............] 90/110   Step: 953ms | Tot: 1m28s | Loss: 0.181 | Acc: 96.007% (22120/23040)              
 [=====================================================>...........] 91/110   Step: 953ms | Tot: 1m29s | Loss: 0.180 | Acc: 96.021% (22369/23296)              
 [=====================================================>...........] 92/110   Step: 1s62ms | Tot: 1m30s | Loss: 0.180 | Acc: 96.030% (22617/23552)              
 [======================================================>..........] 93/110   Step: 952ms | Tot: 1m31s | Loss: 0.180 | Acc: 96.043% (22866/23808)              
 [======================================================>..........] 94/110   Step: 952ms | Tot: 1m32s | Loss: 0.180 | Acc: 96.036% (23110/24064)              
 [=======================================================>.........] 95/110   Step: 974ms | Tot: 1m33s | Loss: 0.179 | Acc: 96.053% (23360/24320)              
 [========================================================>........] 96/110   Step: 1s64ms | Tot: 1m34s | Loss: 0.180 | Acc: 96.041% (23603/24576)              
 [========================================================>........] 97/110   Step: 957ms | Tot: 1m35s | Loss: 0.179 | Acc: 96.045% (23850/24832)              
 [=========================================================>.......] 98/110   Step: 957ms | Tot: 1m36s | Loss: 0.179 | Acc: 96.042% (24095/25088)              
 [=========================================================>.......] 99/110   Step: 956ms | Tot: 1m37s | Loss: 0.179 | Acc: 96.042% (24341/25344)              
 [==========================================================>......] 100/110   Step: 953ms | Tot: 1m38s | Loss: 0.181 | Acc: 96.012% (24579/25600)              
 [===========================================================>.....] 101/110   Step: 1s70ms | Tot: 1m39s | Loss: 0.181 | Acc: 96.016% (24826/25856)              
 [===========================================================>.....] 102/110   Step: 959ms | Tot: 1m40s | Loss: 0.182 | Acc: 95.990% (25065/26112)              
 [============================================================>....] 103/110   Step: 956ms | Tot: 1m41s | Loss: 0.182 | Acc: 95.980% (25308/26368)              
 [============================================================>....] 104/110   Step: 953ms | Tot: 1m42s | Loss: 0.182 | Acc: 95.966% (25550/26624)              
 [=============================================================>...] 105/110   Step: 1s89ms | Tot: 1m43s | Loss: 0.184 | Acc: 95.941% (25789/26880)              
 [==============================================================>..] 106/110   Step: 891ms | Tot: 1m44s | Loss: 0.183 | Acc: 95.961% (26040/27136)              
 [==============================================================>..] 107/110   Step: 843ms | Tot: 1m45s | Loss: 0.183 | Acc: 95.962% (26286/27392)              
 [===============================================================>.] 108/110   Step: 841ms | Tot: 1m46s | Loss: 0.182 | Acc: 95.967% (26533/27648)              
 [===============================================================>.] 109/110   Step: 841ms | Tot: 1m47s | Loss: 0.182 | Acc: 95.979% (26782/27904)              
 [================================================================>] 110/110   Step: 7s957ms | Tot: 1m54s | Loss: 0.182 | Acc: 95.986% (26876/28000)
 [>................................................................] 1/40   Step: 1s149ms | Tot: 0ms | Loss: 0.964 | Acc: 78.516% (201/256)              
 [=>...............................................................] 2/40   Step: 418ms | Tot: 418ms | Loss: 0.939 | Acc: 78.125% (400/512)              
 [===>.............................................................] 3/40   Step: 414ms | Tot: 833ms | Loss: 1.034 | Acc: 76.172% (585/768)              
 [====>............................................................] 4/40   Step: 414ms | Tot: 1s248ms | Loss: 1.036 | Acc: 76.367% (782/1024)              
 [======>..........................................................] 5/40   Step: 599ms | Tot: 1s848ms | Loss: 1.072 | Acc: 75.156% (962/1280)              
 [========>........................................................] 6/40   Step: 413ms | Tot: 2s261ms | Loss: 1.058 | Acc: 75.651% (1162/1536)              
 [=========>.......................................................] 7/40   Step: 414ms | Tot: 2s675ms | Loss: 1.085 | Acc: 75.391% (1351/1792)              
 [===========>.....................................................] 8/40   Step: 414ms | Tot: 3s90ms | Loss: 1.106 | Acc: 74.805% (1532/2048)              
 [=============>...................................................] 9/40   Step: 412ms | Tot: 3s503ms | Loss: 1.091 | Acc: 75.043% (1729/2304)              
 [==============>..................................................] 10/40   Step: 413ms | Tot: 3s916ms | Loss: 1.088 | Acc: 75.234% (1926/2560)              
 [================>................................................] 11/40   Step: 520ms | Tot: 4s436ms | Loss: 1.087 | Acc: 75.213% (2118/2816)              
 [=================>...............................................] 12/40   Step: 413ms | Tot: 4s850ms | Loss: 1.082 | Acc: 75.326% (2314/3072)              
 [===================>.............................................] 13/40   Step: 413ms | Tot: 5s264ms | Loss: 1.075 | Acc: 75.481% (2512/3328)              
 [=====================>...........................................] 14/40   Step: 413ms | Tot: 5s677ms | Loss: 1.086 | Acc: 75.279% (2698/3584)              
 [======================>..........................................] 15/40   Step: 413ms | Tot: 6s91ms | Loss: 1.086 | Acc: 75.286% (2891/3840)              
 [========================>........................................] 16/40   Step: 519ms | Tot: 6s610ms | Loss: 1.088 | Acc: 75.293% (3084/4096)              
 [==========================>......................................] 17/40   Step: 429ms | Tot: 7s40ms | Loss: 1.098 | Acc: 75.230% (3274/4352)              
 [===========================>.....................................] 18/40   Step: 411ms | Tot: 7s451ms | Loss: 1.099 | Acc: 75.260% (3468/4608)              
 [=============================>...................................] 19/40   Step: 411ms | Tot: 7s863ms | Loss: 1.096 | Acc: 75.391% (3667/4864)              
 [==============================>..................................] 20/40   Step: 411ms | Tot: 8s274ms | Loss: 1.082 | Acc: 75.625% (3872/5120)              
 [================================>................................] 21/40   Step: 411ms | Tot: 8s685ms | Loss: 1.081 | Acc: 75.558% (4062/5376)              
 [==================================>..............................] 22/40   Step: 515ms | Tot: 9s201ms | Loss: 1.084 | Acc: 75.462% (4250/5632)              
 [===================================>.............................] 23/40   Step: 412ms | Tot: 9s613ms | Loss: 1.091 | Acc: 75.170% (4426/5888)              
 [=====================================>...........................] 24/40   Step: 411ms | Tot: 10s24ms | Loss: 1.093 | Acc: 75.228% (4622/6144)              
 [=======================================>.........................] 25/40   Step: 413ms | Tot: 10s438ms | Loss: 1.096 | Acc: 75.156% (4810/6400)              
 [========================================>........................] 26/40   Step: 411ms | Tot: 10s850ms | Loss: 1.092 | Acc: 75.210% (5006/6656)              
 [==========================================>......................] 27/40   Step: 518ms | Tot: 11s368ms | Loss: 1.092 | Acc: 75.145% (5194/6912)              
 [===========================================>.....................] 28/40   Step: 410ms | Tot: 11s779ms | Loss: 1.084 | Acc: 75.195% (5390/7168)              
 [=============================================>...................] 29/40   Step: 412ms | Tot: 12s191ms | Loss: 1.081 | Acc: 75.162% (5580/7424)              
 [===============================================>.................] 30/40   Step: 415ms | Tot: 12s606ms | Loss: 1.079 | Acc: 75.169% (5773/7680)              
 [================================================>................] 31/40   Step: 413ms | Tot: 13s19ms | Loss: 1.077 | Acc: 75.252% (5972/7936)              
 [==================================================>..............] 32/40   Step: 411ms | Tot: 13s431ms | Loss: 1.076 | Acc: 75.208% (6161/8192)              
 [====================================================>............] 33/40   Step: 515ms | Tot: 13s946ms | Loss: 1.080 | Acc: 75.024% (6338/8448)              
 [=====================================================>...........] 34/40   Step: 412ms | Tot: 14s359ms | Loss: 1.085 | Acc: 74.954% (6524/8704)              
 [=======================================================>.........] 35/40   Step: 411ms | Tot: 14s771ms | Loss: 1.083 | Acc: 75.033% (6723/8960)              
 [========================================================>........] 36/40   Step: 372ms | Tot: 15s143ms | Loss: 1.084 | Acc: 75.054% (6917/9216)              
 [==========================================================>......] 37/40   Step: 368ms | Tot: 15s511ms | Loss: 1.085 | Acc: 75.042% (7108/9472)              
 [============================================================>....] 38/40   Step: 475ms | Tot: 15s987ms | Loss: 1.081 | Acc: 75.164% (7312/9728)              
 [=============================================================>...] 39/40   Step: 368ms | Tot: 16s355ms | Loss: 1.084 | Acc: 75.020% (7490/9984)              
 [===============================================================>.] 40/40   Step: 2s378ms | Tot: 18s734ms | Loss: 1.083 | Acc: 75.030% (7503/10000)
Saving with better validation accuracy model: 75.030..

Epoch: 1
 [>................................................................] 1/110   Step: 3s43ms | Tot: 0ms | Loss: 0.117 | Acc: 96.875% (248/256)              
 [>................................................................] 2/110   Step: 965ms | Tot: 965ms | Loss: 0.142 | Acc: 96.484% (494/512)              
 [=>...............................................................] 3/110   Step: 1s131ms | Tot: 2s96ms | Loss: 0.143 | Acc: 96.484% (741/768)              
 [=>...............................................................] 4/110   Step: 961ms | Tot: 3s58ms | Loss: 0.147 | Acc: 96.582% (989/1024)              
 [==>..............................................................] 5/110   Step: 961ms | Tot: 4s20ms | Loss: 0.158 | Acc: 96.641% (1237/1280)              
 [==>..............................................................] 6/110   Step: 958ms | Tot: 4s979ms | Loss: 0.147 | Acc: 96.875% (1488/1536)              
 [===>.............................................................] 7/110   Step: 970ms | Tot: 5s949ms | Loss: 0.148 | Acc: 96.819% (1735/1792)              
 [====>............................................................] 8/110   Step: 1s59ms | Tot: 7s9ms | Loss: 0.144 | Acc: 96.875% (1984/2048)              
 [====>............................................................] 9/110   Step: 955ms | Tot: 7s965ms | Loss: 0.139 | Acc: 96.962% (2234/2304)              
 [=====>...........................................................] 10/110   Step: 955ms | Tot: 8s921ms | Loss: 0.141 | Acc: 96.836% (2479/2560)              
 [=====>...........................................................] 11/110   Step: 955ms | Tot: 9s876ms | Loss: 0.144 | Acc: 96.839% (2727/2816)              
 [======>..........................................................] 12/110   Step: 1s61ms | Tot: 10s937ms | Loss: 0.138 | Acc: 96.940% (2978/3072)              
 [=======>.........................................................] 13/110   Step: 956ms | Tot: 11s894ms | Loss: 0.140 | Acc: 96.965% (3227/3328)              
 [=======>.........................................................] 14/110   Step: 954ms | Tot: 12s848ms | Loss: 0.141 | Acc: 96.931% (3474/3584)              
 [========>........................................................] 15/110   Step: 958ms | Tot: 13s807ms | Loss: 0.141 | Acc: 96.927% (3722/3840)              
 [========>........................................................] 16/110   Step: 952ms | Tot: 14s760ms | Loss: 0.138 | Acc: 96.924% (3970/4096)              
 [=========>.......................................................] 17/110   Step: 1s78ms | Tot: 15s838ms | Loss: 0.137 | Acc: 96.944% (4219/4352)              
 [==========>......................................................] 18/110   Step: 956ms | Tot: 16s795ms | Loss: 0.138 | Acc: 96.962% (4468/4608)              
 [==========>......................................................] 19/110   Step: 952ms | Tot: 17s748ms | Loss: 0.138 | Acc: 96.998% (4718/4864)              
 [===========>.....................................................] 20/110   Step: 955ms | Tot: 18s703ms | Loss: 0.137 | Acc: 96.992% (4966/5120)              
 [===========>.....................................................] 21/110   Step: 1s59ms | Tot: 19s762ms | Loss: 0.137 | Acc: 96.968% (5213/5376)              
 [============>....................................................] 22/110   Step: 955ms | Tot: 20s718ms | Loss: 0.139 | Acc: 96.875% (5456/5632)              
 [=============>...................................................] 23/110   Step: 954ms | Tot: 21s672ms | Loss: 0.139 | Acc: 96.858% (5703/5888)              
 [=============>...................................................] 24/110   Step: 954ms | Tot: 22s626ms | Loss: 0.140 | Acc: 96.842% (5950/6144)              
 [==============>..................................................] 25/110   Step: 954ms | Tot: 23s581ms | Loss: 0.138 | Acc: 96.844% (6198/6400)              
 [==============>..................................................] 26/110   Step: 1s61ms | Tot: 24s642ms | Loss: 0.141 | Acc: 96.800% (6443/6656)              
 [===============>.................................................] 27/110   Step: 983ms | Tot: 25s626ms | Loss: 0.142 | Acc: 96.803% (6691/6912)              
 [===============>.................................................] 28/110   Step: 962ms | Tot: 26s588ms | Loss: 0.142 | Acc: 96.805% (6939/7168)              
 [================>................................................] 29/110   Step: 957ms | Tot: 27s545ms | Loss: 0.143 | Acc: 96.767% (7184/7424)              
 [=================>...............................................] 30/110   Step: 971ms | Tot: 28s516ms | Loss: 0.143 | Acc: 96.771% (7432/7680)              
 [=================>...............................................] 31/110   Step: 1s64ms | Tot: 29s581ms | Loss: 0.143 | Acc: 96.762% (7679/7936)              
 [==================>..............................................] 32/110   Step: 960ms | Tot: 30s541ms | Loss: 0.140 | Acc: 96.826% (7932/8192)              
 [==================>..............................................] 33/110   Step: 958ms | Tot: 31s499ms | Loss: 0.138 | Acc: 96.887% (8185/8448)              
 [===================>.............................................] 34/110   Step: 957ms | Tot: 32s456ms | Loss: 0.139 | Acc: 96.852% (8430/8704)              
 [====================>............................................] 35/110   Step: 1s62ms | Tot: 33s519ms | Loss: 0.139 | Acc: 96.853% (8678/8960)              
 [====================>............................................] 36/110   Step: 954ms | Tot: 34s473ms | Loss: 0.139 | Acc: 96.842% (8925/9216)              
 [=====================>...........................................] 37/110   Step: 979ms | Tot: 35s453ms | Loss: 0.139 | Acc: 96.843% (9173/9472)              
 [=====================>...........................................] 38/110   Step: 962ms | Tot: 36s416ms | Loss: 0.139 | Acc: 96.844% (9421/9728)              
 [======================>..........................................] 39/110   Step: 957ms | Tot: 37s373ms | Loss: 0.138 | Acc: 96.855% (9670/9984)              
 [=======================>.........................................] 40/110   Step: 1s90ms | Tot: 38s463ms | Loss: 0.138 | Acc: 96.855% (9918/10240)              
 [=======================>.........................................] 41/110   Step: 958ms | Tot: 39s421ms | Loss: 0.139 | Acc: 96.846% (10165/10496)              
 [========================>........................................] 42/110   Step: 954ms | Tot: 40s375ms | Loss: 0.141 | Acc: 96.782% (10406/10752)              
 [========================>........................................] 43/110   Step: 956ms | Tot: 41s332ms | Loss: 0.143 | Acc: 96.748% (10650/11008)              
 [=========================>.......................................] 44/110   Step: 1s63ms | Tot: 42s395ms | Loss: 0.143 | Acc: 96.760% (10899/11264)              
 [==========================>......................................] 45/110   Step: 965ms | Tot: 43s361ms | Loss: 0.144 | Acc: 96.719% (11142/11520)              
 [==========================>......................................] 46/110   Step: 956ms | Tot: 44s318ms | Loss: 0.142 | Acc: 96.739% (11392/11776)              
 [===========================>.....................................] 47/110   Step: 974ms | Tot: 45s292ms | Loss: 0.144 | Acc: 96.700% (11635/12032)              
 [===========================>.....................................] 48/110   Step: 955ms | Tot: 46s248ms | Loss: 0.144 | Acc: 96.688% (11881/12288)              
 [============================>....................................] 49/110   Step: 1s75ms | Tot: 47s323ms | Loss: 0.144 | Acc: 96.700% (12130/12544)              
 [============================>....................................] 50/110   Step: 958ms | Tot: 48s281ms | Loss: 0.144 | Acc: 96.688% (12376/12800)              
 [=============================>...................................] 51/110   Step: 957ms | Tot: 49s239ms | Loss: 0.144 | Acc: 96.676% (12622/13056)              
 [==============================>..................................] 52/110   Step: 958ms | Tot: 50s197ms | Loss: 0.144 | Acc: 96.687% (12871/13312)              
 [==============================>..................................] 53/110   Step: 959ms | Tot: 51s156ms | Loss: 0.146 | Acc: 96.632% (13111/13568)              
 [===============================>.................................] 54/110   Step: 1s57ms | Tot: 52s214ms | Loss: 0.146 | Acc: 96.600% (13354/13824)              
 [===============================>.................................] 55/110   Step: 956ms | Tot: 53s171ms | Loss: 0.146 | Acc: 96.605% (13602/14080)              
 [================================>................................] 56/110   Step: 963ms | Tot: 54s134ms | Loss: 0.146 | Acc: 96.617% (13851/14336)              
 [=================================>...............................] 57/110   Step: 960ms | Tot: 55s94ms | Loss: 0.148 | Acc: 96.560% (14090/14592)              
 [=================================>...............................] 58/110   Step: 1s80ms | Tot: 56s174ms | Loss: 0.148 | Acc: 96.565% (14338/14848)              
 [==================================>..............................] 59/110   Step: 960ms | Tot: 57s135ms | Loss: 0.147 | Acc: 96.597% (14590/15104)              
 [==================================>..............................] 60/110   Step: 956ms | Tot: 58s92ms | Loss: 0.148 | Acc: 96.569% (14833/15360)              
