cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the wcl selected dataset (by weighted the boundary points).
load parameters
Now try to run the WCL algorithm, by scaling up boundary sample scores
Scale up the boundary sample scores to 1
Start to select 12000 samples for a fair comparison at each subset.
Selected 12000 samples from all the classes
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [>................................................................] 1/47   Step: 57s266ms | Tot: 0ms | Loss: 0.788 | Acc: 80.078% (205/256)              
 [=>...............................................................] 2/47   Step: 1s978ms | Tot: 1s978ms | Loss: 0.846 | Acc: 79.883% (409/512)              
 [==>..............................................................] 3/47   Step: 974ms | Tot: 2s952ms | Loss: 0.827 | Acc: 80.859% (621/768)              
 [====>............................................................] 4/47   Step: 1s153ms | Tot: 4s106ms | Loss: 0.816 | Acc: 81.738% (837/1024)              
 [=====>...........................................................] 5/47   Step: 962ms | Tot: 5s68ms | Loss: 0.817 | Acc: 81.562% (1044/1280)              
 [======>..........................................................] 6/47   Step: 964ms | Tot: 6s33ms | Loss: 0.868 | Acc: 81.055% (1245/1536)              
 [========>........................................................] 7/47   Step: 960ms | Tot: 6s994ms | Loss: 0.877 | Acc: 80.692% (1446/1792)              
 [=========>.......................................................] 8/47   Step: 963ms | Tot: 7s957ms | Loss: 0.870 | Acc: 80.615% (1651/2048)              
 [===========>.....................................................] 9/47   Step: 1s62ms | Tot: 9s20ms | Loss: 0.856 | Acc: 80.859% (1863/2304)              
 [============>....................................................] 10/47   Step: 966ms | Tot: 9s987ms | Loss: 0.861 | Acc: 80.820% (2069/2560)              
 [=============>...................................................] 11/47   Step: 960ms | Tot: 10s948ms | Loss: 0.852 | Acc: 80.930% (2279/2816)              
 [===============>.................................................] 12/47   Step: 961ms | Tot: 11s909ms | Loss: 0.849 | Acc: 80.892% (2485/3072)              
 [================>................................................] 13/47   Step: 1s71ms | Tot: 12s980ms | Loss: 0.853 | Acc: 80.889% (2692/3328)              
 [=================>...............................................] 14/47   Step: 985ms | Tot: 13s965ms | Loss: 0.856 | Acc: 80.943% (2901/3584)              
 [===================>.............................................] 15/47   Step: 972ms | Tot: 14s938ms | Loss: 0.844 | Acc: 81.224% (3119/3840)              
 [=======================>.........................................] 18/47   Step: 1s79ms | Tot: 16s921ms | Loss: 0.667 | Acc: 83.963% (3869/4608)              
 [========================>........................................] 19/47   Step: 962ms | Tot: 17s883ms | Loss: 0.667 | Acc: 84.025% (4087/4864)              
 [==========================>......................................] 20/47   Step: 957ms | Tot: 18s841ms | Loss: 0.659 | Acc: 84.121% (4307/5120)              
 [===========================>.....................................] 21/47   Step: 960ms | Tot: 19s801ms | Loss: 0.663 | Acc: 84.096% (4521/5376)              
 [=============================>...................................] 22/47   Step: 963ms | Tot: 20s764ms | Loss: 0.663 | Acc: 84.144% (4739/5632)              
 [==============================>..................................] 23/47   Step: 1s64ms | Tot: 21s829ms | Loss: 0.663 | Acc: 84.086% (4951/5888)              
 [===============================>.................................] 24/47   Step: 958ms | Tot: 22s788ms | Loss: 0.666 | Acc: 83.952% (5158/6144)              
 [=================================>...............................] 25/47   Step: 965ms | Tot: 23s753ms | Loss: 0.664 | Acc: 84.047% (5379/6400)              
 [==================================>..............................] 26/47   Step: 957ms | Tot: 24s711ms | Loss: 0.668 | Acc: 84.059% (5595/6656)              
 [===================================>.............................] 27/47   Step: 965ms | Tot: 25s676ms | Loss: 0.670 | Acc: 84.042% (5809/6912)              
 [=====================================>...........................] 28/47   Step: 1s84ms | Tot: 26s761ms | Loss: 0.671 | Acc: 84.054% (6025/7168)              
 [======================================>..........................] 29/47   Step: 965ms | Tot: 27s726ms | Loss: 0.674 | Acc: 84.011% (6237/7424)              
 [========================================>........................] 30/47   Step: 962ms | Tot: 28s689ms | Loss: 0.679 | Acc: 83.932% (6446/7680)              
 [=========================================>.......................] 31/47   Step: 959ms | Tot: 29s648ms | Loss: 0.676 | Acc: 83.972% (6664/7936)              
 [==========================================>......................] 32/47   Step: 1s63ms | Tot: 30s712ms | Loss: 0.671 | Acc: 83.997% (6881/8192)              
 [============================================>....................] 33/47   Step: 963ms | Tot: 31s675ms | Loss: 0.672 | Acc: 83.961% (7093/8448)              
 [=============================================>...................] 34/47   Step: 964ms | Tot: 32s640ms | Loss: 0.670 | Acc: 83.961% (7308/8704)              
 [===============================================>.................] 35/47   Step: 958ms | Tot: 33s599ms | Loss: 0.667 | Acc: 83.962% (7523/8960)              
 [================================================>................] 36/47   Step: 964ms | Tot: 34s564ms | Loss: 0.671 | Acc: 83.908% (7733/9216)              
 [=================================================>...............] 37/47   Step: 1s65ms | Tot: 35s629ms | Loss: 0.671 | Acc: 83.837% (7941/9472)              
 [===================================================>.............] 38/47   Step: 980ms | Tot: 36s610ms | Loss: 0.668 | Acc: 83.902% (8162/9728)              
 [====================================================>............] 39/47   Step: 960ms | Tot: 37s570ms | Loss: 0.667 | Acc: 83.854% (8372/9984)              
 [=====================================================>...........] 40/47   Step: 957ms | Tot: 38s528ms | Loss: 0.665 | Acc: 83.867% (8588/10240)              
 [=======================================================>.........] 41/47   Step: 1s82ms | Tot: 39s611ms | Loss: 0.668 | Acc: 83.841% (8800/10496)              
 [========================================================>........] 42/47   Step: 962ms | Tot: 40s573ms | Loss: 0.668 | Acc: 83.808% (9011/10752)              
 [==========================================================>......] 43/47   Step: 948ms | Tot: 41s521ms | Loss: 0.669 | Acc: 83.757% (9220/11008)              
 [===========================================================>.....] 44/47   Step: 851ms | Tot: 42s373ms | Loss: 0.672 | Acc: 83.683% (9426/11264)              
 [============================================================>....] 45/47   Step: 852ms | Tot: 43s225ms | Loss: 0.668 | Acc: 83.776% (9651/11520)              
 [==============================================================>..] 46/47   Step: 994ms | Tot: 44s220ms | Loss: 0.667 | Acc: 83.823% (9871/11776)              
 [===============================================================>.] 47/47   Step: 854ms | Tot: 45s74ms | Loss: 0.667 | Acc: 83.867% (10064/12000)
 [>................................................................] 1/40   Step: 1s85ms | Tot: 0ms | Loss: 1.434 | Acc: 66.016% (169/256)              
 [=>...............................................................] 2/40   Step: 424ms | Tot: 424ms | Loss: 1.444 | Acc: 65.820% (337/512)              
 [===>.............................................................] 3/40   Step: 419ms | Tot: 843ms | Loss: 1.491 | Acc: 64.714% (497/768)              
 [====>............................................................] 4/40   Step: 590ms | Tot: 1s433ms | Loss: 1.539 | Acc: 65.234% (668/1024)              
 [======>..........................................................] 5/40   Step: 418ms | Tot: 1s852ms | Loss: 1.623 | Acc: 64.062% (820/1280)              
 [========>........................................................] 6/40   Step: 416ms | Tot: 2s268ms | Loss: 1.642 | Acc: 63.932% (982/1536)              
 [=========>.......................................................] 7/40   Step: 417ms | Tot: 2s686ms | Loss: 1.663 | Acc: 63.951% (1146/1792)              
 [===========>.....................................................] 8/40   Step: 417ms | Tot: 3s104ms | Loss: 1.649 | Acc: 64.355% (1318/2048)              
 [=============>...................................................] 9/40   Step: 524ms | Tot: 3s629ms | Loss: 1.619 | Acc: 64.931% (1496/2304)              
 [==============>..................................................] 10/40   Step: 416ms | Tot: 4s45ms | Loss: 1.624 | Acc: 64.883% (1661/2560)              
 [================>................................................] 11/40   Step: 422ms | Tot: 4s467ms | Loss: 1.608 | Acc: 65.270% (1838/2816)              
 [=================>...............................................] 12/40   Step: 417ms | Tot: 4s885ms | Loss: 1.614 | Acc: 65.495% (2012/3072)              
 [===================>.............................................] 13/40   Step: 419ms | Tot: 5s304ms | Loss: 1.610 | Acc: 65.565% (2182/3328)              
 [=====================>...........................................] 14/40   Step: 417ms | Tot: 5s722ms | Loss: 1.614 | Acc: 65.206% (2337/3584)              
 [======================>..........................................] 15/40   Step: 521ms | Tot: 6s244ms | Loss: 1.609 | Acc: 65.312% (2508/3840)              
 [========================>........................................] 16/40   Step: 416ms | Tot: 6s660ms | Loss: 1.616 | Acc: 65.332% (2676/4096)              
 [==========================>......................................] 17/40   Step: 417ms | Tot: 7s78ms | Loss: 1.617 | Acc: 65.395% (2846/4352)              
 [===========================>.....................................] 18/40   Step: 418ms | Tot: 7s496ms | Loss: 1.620 | Acc: 65.321% (3010/4608)              
 [=============================>...................................] 19/40   Step: 416ms | Tot: 7s913ms | Loss: 1.620 | Acc: 65.214% (3172/4864)              
 [==============================>..................................] 20/40   Step: 524ms | Tot: 8s438ms | Loss: 1.625 | Acc: 65.039% (3330/5120)              
 [================================>................................] 21/40   Step: 420ms | Tot: 8s859ms | Loss: 1.619 | Acc: 65.160% (3503/5376)              
 [==================================>..............................] 22/40   Step: 416ms | Tot: 9s275ms | Loss: 1.625 | Acc: 64.933% (3657/5632)              
 [===================================>.............................] 23/40   Step: 419ms | Tot: 9s694ms | Loss: 1.636 | Acc: 64.878% (3820/5888)              
 [=====================================>...........................] 24/40   Step: 432ms | Tot: 10s127ms | Loss: 1.648 | Acc: 64.714% (3976/6144)              
 [=======================================>.........................] 25/40   Step: 423ms | Tot: 10s550ms | Loss: 1.643 | Acc: 64.703% (4141/6400)              
 [========================================>........................] 26/40   Step: 522ms | Tot: 11s73ms | Loss: 1.637 | Acc: 64.648% (4303/6656)              
 [==========================================>......................] 27/40   Step: 417ms | Tot: 11s490ms | Loss: 1.636 | Acc: 64.641% (4468/6912)              
 [===========================================>.....................] 28/40   Step: 418ms | Tot: 11s908ms | Loss: 1.625 | Acc: 64.886% (4651/7168)              
 [=============================================>...................] 29/40   Step: 416ms | Tot: 12s324ms | Loss: 1.628 | Acc: 64.830% (4813/7424)              
 [===============================================>.................] 30/40   Step: 417ms | Tot: 12s742ms | Loss: 1.622 | Acc: 64.961% (4989/7680)              
 [================================================>................] 31/40   Step: 523ms | Tot: 13s266ms | Loss: 1.623 | Acc: 64.970% (5156/7936)              
 [==================================================>..............] 32/40   Step: 416ms | Tot: 13s683ms | Loss: 1.627 | Acc: 64.978% (5323/8192)              
 [====================================================>............] 33/40   Step: 416ms | Tot: 14s99ms | Loss: 1.629 | Acc: 64.986% (5490/8448)              
 [=====================================================>...........] 34/40   Step: 417ms | Tot: 14s517ms | Loss: 1.642 | Acc: 64.809% (5641/8704)              
 [=======================================================>.........] 35/40   Step: 415ms | Tot: 14s932ms | Loss: 1.636 | Acc: 64.866% (5812/8960)              
 [========================================================>........] 36/40   Step: 381ms | Tot: 15s314ms | Loss: 1.633 | Acc: 64.931% (5984/9216)              
 [==========================================================>......] 37/40   Step: 477ms | Tot: 15s792ms | Loss: 1.637 | Acc: 64.833% (6141/9472)              
 [============================================================>....] 38/40   Step: 374ms | Tot: 16s166ms | Loss: 1.633 | Acc: 64.967% (6320/9728)              
 [=============================================================>...] 39/40   Step: 373ms | Tot: 16s540ms | Loss: 1.630 | Acc: 65.004% (6490/9984)              
 [===============================================================>.] 40/40   Step: 373ms | Tot: 16s913ms | Loss: 1.629 | Acc: 65.030% (6503/10000)
Saving with better validation accuracy model: 65.030..

Epoch: 2
 [>................................................................] 1/47   Step: 1s885ms | Tot: 0ms | Loss: 0.585 | Acc: 86.328% (221/256)              
 [=>...............................................................] 2/47   Step: 1s142ms | Tot: 1s142ms | Loss: 0.663 | Acc: 84.180% (431/512)              
 [==>..............................................................] 3/47   Step: 963ms | Tot: 2s106ms | Loss: 0.645 | Acc: 83.984% (645/768)              
 [====>............................................................] 4/47   Step: 961ms | Tot: 3s67ms | Loss: 0.614 | Acc: 84.668% (867/1024)              
 [=====>...........................................................] 5/47   Step: 960ms | Tot: 4s28ms | Loss: 0.606 | Acc: 85.078% (1089/1280)              
 [======>..........................................................] 6/47   Step: 961ms | Tot: 4s989ms | Loss: 0.597 | Acc: 85.091% (1307/1536)              
 [========>........................................................] 7/47   Step: 1s65ms | Tot: 6s54ms | Loss: 0.601 | Acc: 85.156% (1526/1792)              
 [=========>.......................................................] 8/47   Step: 959ms | Tot: 7s13ms | Loss: 0.601 | Acc: 85.254% (1746/2048)              
 [===========>.....................................................] 9/47   Step: 964ms | Tot: 7s978ms | Loss: 0.600 | Acc: 85.286% (1965/2304)              
 [============>....................................................] 10/47   Step: 965ms | Tot: 8s943ms | Loss: 0.597 | Acc: 85.312% (2184/2560)              
 [=============>...................................................] 11/47   Step: 957ms | Tot: 9s901ms | Loss: 0.589 | Acc: 85.440% (2406/2816)              
 [===============>.................................................] 12/47   Step: 1s74ms | Tot: 10s976ms | Loss: 0.583 | Acc: 85.514% (2627/3072)              
 [================>................................................] 13/47   Step: 964ms | Tot: 11s940ms | Loss: 0.589 | Acc: 85.397% (2842/3328)              
 [=================>...............................................] 14/47   Step: 960ms | Tot: 12s901ms | Loss: 0.588 | Acc: 85.407% (3061/3584)              
 [===================>.............................................] 15/47   Step: 959ms | Tot: 13s860ms | Loss: 0.576 | Acc: 85.703% (3291/3840)              
 [====================>............................................] 16/47   Step: 1s65ms | Tot: 14s926ms | Loss: 0.573 | Acc: 85.718% (3511/4096)              
 [======================>..........................................] 17/47   Step: 957ms | Tot: 15s883ms | Loss: 0.567 | Acc: 85.777% (3733/4352)              
 [=======================>.........................................] 18/47   Step: 962ms | Tot: 16s846ms | Loss: 0.564 | Acc: 85.829% (3955/4608)              
 [========================>........................................] 19/47   Step: 957ms | Tot: 17s803ms | Loss: 0.565 | Acc: 85.835% (4175/4864)              
 [==========================>......................................] 20/47   Step: 958ms | Tot: 18s762ms | Loss: 0.569 | Acc: 85.664% (4386/5120)              
 [===========================>.....................................] 21/47   Step: 1s61ms | Tot: 19s823ms | Loss: 0.571 | Acc: 85.547% (4599/5376)              
 [=============================>...................................] 22/47   Step: 963ms | Tot: 20s787ms | Loss: 0.573 | Acc: 85.440% (4812/5632)              
 [==============================>..................................] 23/47   Step: 973ms | Tot: 21s761ms | Loss: 0.571 | Acc: 85.598% (5040/5888)              
 [===============================>.................................] 24/47   Step: 959ms | Tot: 22s720ms | Loss: 0.578 | Acc: 85.482% (5252/6144)              
 [=================================>...............................] 25/47   Step: 1s67ms | Tot: 23s787ms | Loss: 0.573 | Acc: 85.672% (5483/6400)              
 [==================================>..............................] 26/47   Step: 957ms | Tot: 24s744ms | Loss: 0.570 | Acc: 85.682% (5703/6656)              
 [===================================>.............................] 27/47   Step: 958ms | Tot: 25s703ms | Loss: 0.571 | Acc: 85.663% (5921/6912)              
 [=====================================>...........................] 28/47   Step: 962ms | Tot: 26s665ms | Loss: 0.569 | Acc: 85.770% (6148/7168)              
 [======================================>..........................] 29/47   Step: 961ms | Tot: 27s627ms | Loss: 0.568 | Acc: 85.803% (6370/7424)              
 [========================================>........................] 30/47   Step: 1s65ms | Tot: 28s692ms | Loss: 0.570 | Acc: 85.781% (6588/7680)              
 [=========================================>.......................] 31/47   Step: 959ms | Tot: 29s652ms | Loss: 0.568 | Acc: 85.799% (6809/7936)              
 [==========================================>......................] 32/47   Step: 959ms | Tot: 30s611ms | Loss: 0.566 | Acc: 85.852% (7033/8192)              
