cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the egdis selected dataset.
load parameters
Now try to run the algorithm EGDIS with the generated sample dataset.
Selected 6506 samples
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [>................................................................] 1/26   Step: 42s649ms | Tot: 0ms | Loss: 0.052 | Acc: 98.438% (252/256)              
 [==>..............................................................] 2/26   Step: 1s961ms | Tot: 1s961ms | Loss: 0.074 | Acc: 97.070% (497/512)              
 [=====>...........................................................] 3/26   Step: 972ms | Tot: 2s933ms | Loss: 0.069 | Acc: 97.526% (749/768)              
 [=======>.........................................................] 4/26   Step: 1s156ms | Tot: 4s90ms | Loss: 0.071 | Acc: 97.363% (997/1024)              
 [==========>......................................................] 5/26   Step: 965ms | Tot: 5s55ms | Loss: 0.069 | Acc: 97.578% (1249/1280)              
 [============>....................................................] 6/26   Step: 978ms | Tot: 6s34ms | Loss: 0.070 | Acc: 97.526% (1498/1536)              
 [===============>.................................................] 7/26   Step: 965ms | Tot: 6s999ms | Loss: 0.067 | Acc: 97.712% (1751/1792)              
 [=================>...............................................] 8/26   Step: 960ms | Tot: 7s960ms | Loss: 0.065 | Acc: 97.852% (2004/2048)              
 [====================>............................................] 9/26   Step: 1s64ms | Tot: 9s24ms | Loss: 0.061 | Acc: 98.047% (2259/2304)              
 [======================>..........................................] 10/26   Step: 960ms | Tot: 9s985ms | Loss: 0.058 | Acc: 98.164% (2513/2560)              
 [=========================>.......................................] 11/26   Step: 964ms | Tot: 10s950ms | Loss: 0.055 | Acc: 98.331% (2769/2816)              
 [===========================>.....................................] 12/26   Step: 960ms | Tot: 11s910ms | Loss: 0.056 | Acc: 98.307% (3020/3072)              
 [==============================>..................................] 13/26   Step: 969ms | Tot: 12s879ms | Loss: 0.056 | Acc: 98.287% (3271/3328)              
 [==========================================================>......] 37/40   Step: 374ms | Tot: 15s992ms | Loss: 0.807 | Acc: 80.258% (7602/9472)              
 [============================================================>....] 38/40   Step: 373ms | Tot: 16s366ms | Loss: 0.802 | Acc: 80.315% (7813/9728)              
 [=============================================================>...] 39/40   Step: 374ms | Tot: 16s740ms | Loss: 0.801 | Acc: 80.379% (8025/9984)              
 [===============================================================>.] 40/40   Step: 2s460ms | Tot: 19s201ms | Loss: 0.800 | Acc: 80.390% (8039/10000)
Saving with better validation accuracy model: 80.390..

Epoch: 1
 [>................................................................] 1/26   Step: 3s115ms | Tot: 0ms | Loss: 0.049 | Acc: 97.266% (249/256)              
 [==>..............................................................] 2/26   Step: 995ms | Tot: 995ms | Loss: 0.040 | Acc: 98.047% (502/512)              
 [=====>...........................................................] 3/26   Step: 985ms | Tot: 1s980ms | Loss: 0.034 | Acc: 98.568% (757/768)              
 [=======>.........................................................] 4/26   Step: 980ms | Tot: 2s961ms | Loss: 0.032 | Acc: 98.828% (1012/1024)              
 [==========>......................................................] 5/26   Step: 1s163ms | Tot: 4s125ms | Loss: 0.030 | Acc: 98.984% (1267/1280)              
 [============>....................................................] 6/26   Step: 978ms | Tot: 5s104ms | Loss: 0.032 | Acc: 98.958% (1520/1536)              
 [===============>.................................................] 7/26   Step: 981ms | Tot: 6s85ms | Loss: 0.032 | Acc: 98.940% (1773/1792)              
 [=================>...............................................] 8/26   Step: 968ms | Tot: 7s54ms | Loss: 0.031 | Acc: 99.023% (2028/2048)              
 [====================>............................................] 9/26   Step: 1s78ms | Tot: 8s132ms | Loss: 0.030 | Acc: 99.089% (2283/2304)              
 [======================>..........................................] 10/26   Step: 980ms | Tot: 9s112ms | Loss: 0.029 | Acc: 99.062% (2536/2560)              
 [=========================>.......................................] 11/26   Step: 960ms | Tot: 10s73ms | Loss: 0.029 | Acc: 99.112% (2791/2816)              
 [===========================>.....................................] 12/26   Step: 962ms | Tot: 11s35ms | Loss: 0.028 | Acc: 99.186% (3047/3072)              
 [==============================>..................................] 13/26   Step: 962ms | Tot: 11s998ms | Loss: 0.027 | Acc: 99.189% (3301/3328)              
 [================================>................................] 14/26   Step: 1s64ms | Tot: 13s62ms | Loss: 0.026 | Acc: 99.247% (3557/3584)              
 [===================================>.............................] 15/26   Step: 961ms | Tot: 14s24ms | Loss: 0.026 | Acc: 99.271% (3812/3840)              
 [=====================================>...........................] 16/26   Step: 961ms | Tot: 14s985ms | Loss: 0.026 | Acc: 99.316% (4068/4096)              
 [========================================>........................] 17/26   Step: 959ms | Tot: 15s945ms | Loss: 0.025 | Acc: 99.357% (4324/4352)              
 [==========================================>......................] 18/26   Step: 962ms | Tot: 16s907ms | Loss: 0.026 | Acc: 99.349% (4578/4608)              
 [=============================================>...................] 19/26   Step: 1s63ms | Tot: 17s971ms | Loss: 0.027 | Acc: 99.342% (4832/4864)              
 [===============================================>.................] 20/26   Step: 983ms | Tot: 18s954ms | Loss: 0.026 | Acc: 99.355% (5087/5120)              
 [==================================================>..............] 21/26   Step: 964ms | Tot: 19s918ms | Loss: 0.026 | Acc: 99.386% (5343/5376)              
 [====================================================>............] 22/26   Step: 895ms | Tot: 20s814ms | Loss: 0.026 | Acc: 99.379% (5597/5632)              
 [=======================================================>.........] 23/26   Step: 953ms | Tot: 21s768ms | Loss: 0.025 | Acc: 99.406% (5853/5888)              
 [=========================================================>.......] 24/26   Step: 848ms | Tot: 22s616ms | Loss: 0.025 | Acc: 99.430% (6109/6144)              
 [============================================================>....] 25/26   Step: 848ms | Tot: 23s464ms | Loss: 0.024 | Acc: 99.453% (6365/6400)              
 [==============================================================>..] 26/26   Step: 853ms | Tot: 24s318ms | Loss: 0.025 | Acc: 99.447% (6470/6506)
 [>................................................................] 1/40   Step: 1s78ms | Tot: 0ms | Loss: 0.638 | Acc: 83.594% (214/256)              
 [=>...............................................................] 2/40   Step: 599ms | Tot: 599ms | Loss: 0.735 | Acc: 81.445% (417/512)              
 [===>.............................................................] 3/40   Step: 448ms | Tot: 1s48ms | Loss: 0.730 | Acc: 81.901% (629/768)              
 [====>............................................................] 4/40   Step: 439ms | Tot: 1s487ms | Loss: 0.721 | Acc: 82.617% (846/1024)              
 [======>..........................................................] 5/40   Step: 440ms | Tot: 1s928ms | Loss: 0.699 | Acc: 82.812% (1060/1280)              
 [========>........................................................] 6/40   Step: 432ms | Tot: 2s361ms | Loss: 0.726 | Acc: 82.682% (1270/1536)              
 [=========>.......................................................] 7/40   Step: 432ms | Tot: 2s794ms | Loss: 0.722 | Acc: 82.478% (1478/1792)              
 [===========>.....................................................] 8/40   Step: 531ms | Tot: 3s325ms | Loss: 0.727 | Acc: 82.422% (1688/2048)              
 [=============>...................................................] 9/40   Step: 445ms | Tot: 3s771ms | Loss: 0.747 | Acc: 81.944% (1888/2304)              
 [==============>..................................................] 10/40   Step: 434ms | Tot: 4s205ms | Loss: 0.739 | Acc: 81.992% (2099/2560)              
 [================>................................................] 11/40   Step: 431ms | Tot: 4s636ms | Loss: 0.734 | Acc: 82.173% (2314/2816)              
 [=================>...............................................] 12/40   Step: 429ms | Tot: 5s66ms | Loss: 0.742 | Acc: 81.966% (2518/3072)              
 [===================>.............................................] 13/40   Step: 529ms | Tot: 5s595ms | Loss: 0.748 | Acc: 81.701% (2719/3328)              
 [=====================>...........................................] 14/40   Step: 432ms | Tot: 6s27ms | Loss: 0.734 | Acc: 81.669% (2927/3584)              
 [======================>..........................................] 15/40   Step: 419ms | Tot: 6s447ms | Loss: 0.733 | Acc: 81.510% (3130/3840)              
 [========================>........................................] 16/40   Step: 420ms | Tot: 6s867ms | Loss: 0.738 | Acc: 81.372% (3333/4096)              
 [==========================>......................................] 17/40   Step: 444ms | Tot: 7s311ms | Loss: 0.750 | Acc: 81.204% (3534/4352)              
 [===========================>.....................................] 18/40   Step: 420ms | Tot: 7s732ms | Loss: 0.754 | Acc: 81.055% (3735/4608)              
 [=============================>...................................] 19/40   Step: 516ms | Tot: 8s248ms | Loss: 0.757 | Acc: 81.127% (3946/4864)              
 [==============================>..................................] 20/40   Step: 419ms | Tot: 8s667ms | Loss: 0.757 | Acc: 81.152% (4155/5120)              
 [================================>................................] 21/40   Step: 419ms | Tot: 9s86ms | Loss: 0.759 | Acc: 81.064% (4358/5376)              
 [==================================>..............................] 22/40   Step: 419ms | Tot: 9s506ms | Loss: 0.757 | Acc: 81.055% (4565/5632)              
 [===================================>.............................] 23/40   Step: 419ms | Tot: 9s925ms | Loss: 0.760 | Acc: 81.012% (4770/5888)              
 [=====================================>...........................] 24/40   Step: 519ms | Tot: 10s445ms | Loss: 0.762 | Acc: 80.990% (4976/6144)              
 [=======================================>.........................] 25/40   Step: 418ms | Tot: 10s864ms | Loss: 0.763 | Acc: 81.109% (5191/6400)              
 [========================================>........................] 26/40   Step: 418ms | Tot: 11s282ms | Loss: 0.775 | Acc: 80.980% (5390/6656)              
 [==========================================>......................] 27/40   Step: 420ms | Tot: 11s702ms | Loss: 0.773 | Acc: 81.120% (5607/6912)              
 [===========================================>.....................] 28/40   Step: 419ms | Tot: 12s121ms | Loss: 0.778 | Acc: 81.083% (5812/7168)              
 [=============================================>...................] 29/40   Step: 419ms | Tot: 12s541ms | Loss: 0.779 | Acc: 80.967% (6011/7424)              
 [===============================================>.................] 30/40   Step: 518ms | Tot: 13s60ms | Loss: 0.777 | Acc: 81.016% (6222/7680)              
 [================================================>................] 31/40   Step: 424ms | Tot: 13s484ms | Loss: 0.772 | Acc: 81.124% (6438/7936)              
 [==================================================>..............] 32/40   Step: 428ms | Tot: 13s913ms | Loss: 0.769 | Acc: 81.177% (6650/8192)              
 [====================================================>............] 33/40   Step: 420ms | Tot: 14s333ms | Loss: 0.770 | Acc: 81.274% (6866/8448)              
 [=====================================================>...........] 34/40   Step: 420ms | Tot: 14s753ms | Loss: 0.771 | Acc: 81.273% (7074/8704)              
 [=======================================================>.........] 35/40   Step: 528ms | Tot: 15s281ms | Loss: 0.771 | Acc: 81.328% (7287/8960)              
 [========================================================>........] 36/40   Step: 379ms | Tot: 15s660ms | Loss: 0.774 | Acc: 81.217% (7485/9216)              
 [==========================================================>......] 37/40   Step: 374ms | Tot: 16s35ms | Loss: 0.770 | Acc: 81.261% (7697/9472)              
 [============================================================>....] 38/40   Step: 374ms | Tot: 16s410ms | Loss: 0.766 | Acc: 81.281% (7907/9728)              
 [=============================================================>...] 39/40   Step: 375ms | Tot: 16s785ms | Loss: 0.766 | Acc: 81.300% (8117/9984)              
 [===============================================================>.] 40/40   Step: 385ms | Tot: 17s170ms | Loss: 0.765 | Acc: 81.300% (8130/10000)
Saving with better validation accuracy model: 81.300..

Epoch: 2
 [>................................................................] 1/26   Step: 2s60ms | Tot: 0ms | Loss: 0.010 | Acc: 100.000% (256/256)              
 [==>..............................................................] 2/26   Step: 995ms | Tot: 995ms | Loss: 0.015 | Acc: 100.000% (512/512)              
 [=====>...........................................................] 3/26   Step: 987ms | Tot: 1s983ms | Loss: 0.016 | Acc: 100.000% (768/768)              
 [=======>.........................................................] 4/26   Step: 989ms | Tot: 2s972ms | Loss: 0.017 | Acc: 99.902% (1023/1024)              
 [==========>......................................................] 5/26   Step: 1s174ms | Tot: 4s146ms | Loss: 0.017 | Acc: 99.922% (1279/1280)              
 [============>....................................................] 6/26   Step: 996ms | Tot: 5s142ms | Loss: 0.017 | Acc: 99.870% (1534/1536)              
 [===============>.................................................] 7/26   Step: 984ms | Tot: 6s127ms | Loss: 0.017 | Acc: 99.777% (1788/1792)              
 [=================>...............................................] 8/26   Step: 962ms | Tot: 7s89ms | Loss: 0.016 | Acc: 99.805% (2044/2048)              
 [====================>............................................] 9/26   Step: 966ms | Tot: 8s56ms | Loss: 0.017 | Acc: 99.783% (2299/2304)              
 [======================>..........................................] 10/26   Step: 1s74ms | Tot: 9s130ms | Loss: 0.017 | Acc: 99.766% (2554/2560)              
 [=========================>.......................................] 11/26   Step: 959ms | Tot: 10s90ms | Loss: 0.017 | Acc: 99.787% (2810/2816)              
 [===========================>.....................................] 12/26   Step: 958ms | Tot: 11s48ms | Loss: 0.017 | Acc: 99.772% (3065/3072)              
 [==============================>..................................] 13/26   Step: 961ms | Tot: 12s10ms | Loss: 0.017 | Acc: 99.790% (3321/3328)              
 [================================>................................] 14/26   Step: 1s67ms | Tot: 13s78ms | Loss: 0.017 | Acc: 99.777% (3576/3584)              
 [===================================>.............................] 15/26   Step: 964ms | Tot: 14s43ms | Loss: 0.018 | Acc: 99.714% (3829/3840)              
 [=====================================>...........................] 16/26   Step: 977ms | Tot: 15s20ms | Loss: 0.018 | Acc: 99.707% (4084/4096)              
 [========================================>........................] 17/26   Step: 960ms | Tot: 15s980ms | Loss: 0.018 | Acc: 99.724% (4340/4352)              
 [==========================================>......................] 18/26   Step: 961ms | Tot: 16s942ms | Loss: 0.018 | Acc: 99.696% (4594/4608)              
 [=============================================>...................] 19/26   Step: 1s61ms | Tot: 18s3ms | Loss: 0.018 | Acc: 99.712% (4850/4864)              
 [===============================================>.................] 20/26   Step: 959ms | Tot: 18s963ms | Loss: 0.017 | Acc: 99.727% (5106/5120)              
 [==================================================>..............] 21/26   Step: 958ms | Tot: 19s922ms | Loss: 0.017 | Acc: 99.721% (5361/5376)              
 [====================================================>............] 22/26   Step: 900ms | Tot: 20s822ms | Loss: 0.017 | Acc: 99.716% (5616/5632)              
 [=======================================================>.........] 23/26   Step: 950ms | Tot: 21s772ms | Loss: 0.017 | Acc: 99.728% (5872/5888)              
 [=========================================================>.......] 24/26   Step: 847ms | Tot: 22s620ms | Loss: 0.017 | Acc: 99.740% (6128/6144)              
 [============================================================>....] 25/26   Step: 849ms | Tot: 23s470ms | Loss: 0.017 | Acc: 99.734% (6383/6400)              
 [==============================================================>..] 26/26   Step: 864ms | Tot: 24s334ms | Loss: 0.017 | Acc: 99.739% (6489/6506)
 [>................................................................] 1/40   Step: 1s75ms | Tot: 0ms | Loss: 0.635 | Acc: 84.766% (217/256)              
 [=>...............................................................] 2/40   Step: 601ms | Tot: 601ms | Loss: 0.718 | Acc: 82.617% (423/512)              
 [===>.............................................................] 3/40   Step: 446ms | Tot: 1s48ms | Loss: 0.700 | Acc: 83.203% (639/768)              
 [====>............................................................] 4/40   Step: 442ms | Tot: 1s490ms | Loss: 0.694 | Acc: 83.691% (857/1024)              
 [======>..........................................................] 5/40   Step: 437ms | Tot: 1s928ms | Loss: 0.677 | Acc: 83.750% (1072/1280)              
 [========>........................................................] 6/40   Step: 437ms | Tot: 2s365ms | Loss: 0.709 | Acc: 83.203% (1278/1536)              
 [=========>.......................................................] 7/40   Step: 432ms | Tot: 2s798ms | Loss: 0.707 | Acc: 82.980% (1487/1792)              
 [===========>.....................................................] 8/40   Step: 528ms | Tot: 3s327ms | Loss: 0.717 | Acc: 82.666% (1693/2048)              
 [=============>...................................................] 9/40   Step: 432ms | Tot: 3s760ms | Loss: 0.738 | Acc: 82.161% (1893/2304)              
 [==============>..................................................] 10/40   Step: 431ms | Tot: 4s191ms | Loss: 0.729 | Acc: 82.109% (2102/2560)              
 [================>................................................] 11/40   Step: 430ms | Tot: 4s622ms | Loss: 0.725 | Acc: 82.280% (2317/2816)              
 [=================>...............................................] 12/40   Step: 431ms | Tot: 5s53ms | Loss: 0.732 | Acc: 82.161% (2524/3072)              
 [===================>.............................................] 13/40   Step: 531ms | Tot: 5s584ms | Loss: 0.737 | Acc: 81.821% (2723/3328)              
 [=====================>...........................................] 14/40   Step: 430ms | Tot: 6s15ms | Loss: 0.721 | Acc: 81.836% (2933/3584)              
 [======================>..........................................] 15/40   Step: 421ms | Tot: 6s436ms | Loss: 0.722 | Acc: 81.693% (3137/3840)              
 [========================>........................................] 16/40   Step: 419ms | Tot: 6s855ms | Loss: 0.727 | Acc: 81.567% (3341/4096)              
 [==========================>......................................] 17/40   Step: 420ms | Tot: 7s275ms | Loss: 0.738 | Acc: 81.411% (3543/4352)              
 [===========================>.....................................] 18/40   Step: 420ms | Tot: 7s695ms | Loss: 0.742 | Acc: 81.228% (3743/4608)              
 [=============================>...................................] 19/40   Step: 516ms | Tot: 8s211ms | Loss: 0.745 | Acc: 81.312% (3955/4864)              
 [==============================>..................................] 20/40   Step: 421ms | Tot: 8s632ms | Loss: 0.745 | Acc: 81.328% (4164/5120)              
 [================================>................................] 21/40   Step: 439ms | Tot: 9s72ms | Loss: 0.746 | Acc: 81.287% (4370/5376)              
 [==================================>..............................] 22/40   Step: 420ms | Tot: 9s493ms | Loss: 0.743 | Acc: 81.232% (4575/5632)              
 [===================================>.............................] 23/40   Step: 419ms | Tot: 9s912ms | Loss: 0.746 | Acc: 81.199% (4781/5888)              
 [=====================================>...........................] 24/40   Step: 520ms | Tot: 10s433ms | Loss: 0.748 | Acc: 81.169% (4987/6144)              
 [=======================================>.........................] 25/40   Step: 419ms | Tot: 10s852ms | Loss: 0.748 | Acc: 81.297% (5203/6400)              
 [========================================>........................] 26/40   Step: 419ms | Tot: 11s272ms | Loss: 0.761 | Acc: 81.130% (5400/6656)              
 [==========================================>......................] 27/40   Step: 419ms | Tot: 11s691ms | Loss: 0.757 | Acc: 81.293% (5619/6912)              
 [===========================================>.....................] 28/40   Step: 419ms | Tot: 12s111ms | Loss: 0.763 | Acc: 81.278% (5826/7168)              
 [=============================================>...................] 29/40   Step: 419ms | Tot: 12s531ms | Loss: 0.763 | Acc: 81.196% (6028/7424)              
 [===============================================>.................] 30/40   Step: 517ms | Tot: 13s48ms | Loss: 0.761 | Acc: 81.224% (6238/7680)              
 [================================================>................] 31/40   Step: 419ms | Tot: 13s468ms | Loss: 0.758 | Acc: 81.300% (6452/7936)              
 [==================================================>..............] 32/40   Step: 419ms | Tot: 13s887ms | Loss: 0.755 | Acc: 81.372% (6666/8192)              
 [====================================================>............] 33/40   Step: 420ms | Tot: 14s307ms | Loss: 0.755 | Acc: 81.428% (6879/8448)              
 [=====================================================>...........] 34/40   Step: 419ms | Tot: 14s727ms | Loss: 0.756 | Acc: 81.480% (7092/8704)              
 [=======================================================>.........] 35/40   Step: 521ms | Tot: 15s248ms | Loss: 0.756 | Acc: 81.562% (7308/8960)              
 [========================================================>........] 36/40   Step: 377ms | Tot: 15s625ms | Loss: 0.759 | Acc: 81.510% (7512/9216)              
 [==========================================================>......] 37/40   Step: 373ms | Tot: 15s999ms | Loss: 0.756 | Acc: 81.567% (7726/9472)              
 [============================================================>....] 38/40   Step: 373ms | Tot: 16s372ms | Loss: 0.752 | Acc: 81.569% (7935/9728)              
 [=============================================================>...] 39/40   Step: 374ms | Tot: 16s746ms | Loss: 0.753 | Acc: 81.550% (8142/9984)              
 [===============================================================>.] 40/40   Step: 390ms | Tot: 17s137ms | Loss: 0.752 | Acc: 81.560% (8156/10000)
Saving with better validation accuracy model: 81.560..

Epoch: 3
 [>................................................................] 1/26   Step: 2s75ms | Tot: 0ms | Loss: 0.013 | Acc: 99.609% (255/256)              
 [==>..............................................................] 2/26   Step: 996ms | Tot: 996ms | Loss: 0.017 | Acc: 99.609% (510/512)              
 [=====>...........................................................] 3/26   Step: 988ms | Tot: 1s985ms | Loss: 0.015 | Acc: 99.609% (765/768)              
 [=======>.........................................................] 4/26   Step: 977ms | Tot: 2s963ms | Loss: 0.014 | Acc: 99.707% (1021/1024)              
 [==========>......................................................] 5/26   Step: 1s137ms | Tot: 4s100ms | Loss: 0.013 | Acc: 99.766% (1277/1280)              
 [============>....................................................] 6/26   Step: 986ms | Tot: 5s86ms | Loss: 0.013 | Acc: 99.740% (1532/1536)              
 [===============>.................................................] 7/26   Step: 983ms | Tot: 6s70ms | Loss: 0.012 | Acc: 99.777% (1788/1792)              
 [=================>...............................................] 8/26   Step: 964ms | Tot: 7s34ms | Loss: 0.013 | Acc: 99.756% (2043/2048)              
 [====================>............................................] 9/26   Step: 961ms | Tot: 7s996ms | Loss: 0.013 | Acc: 99.783% (2299/2304)              
 [======================>..........................................] 10/26   Step: 1s60ms | Tot: 9s57ms | Loss: 0.013 | Acc: 99.805% (2555/2560)              
 [=========================>.......................................] 11/26   Step: 977ms | Tot: 10s34ms | Loss: 0.013 | Acc: 99.787% (2810/2816)              
