cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the wcl selected dataset (by weighted the boundary points).
load parameters
Now try to run the WCL algorithm, by scaling up boundary sample scores
Scale up the boundary sample scores to 1
Start to select 20000 samples for a fair comparison at each subset.
Selected 20000 samples from all the classes
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [>................................................................] 1/79   Step: 49s298ms | Tot: 0ms | Loss: 0.871 | Acc: 76.953% (197/256)              
 [>................................................................] 2/79   Step: 2s32ms | Tot: 2s32ms | Loss: 0.787 | Acc: 79.102% (405/512)              
 [=>...............................................................] 3/79   Step: 992ms | Tot: 3s25ms | Loss: 0.864 | Acc: 77.083% (592/768)              
 [==>..............................................................] 4/79   Step: 1s175ms | Tot: 4s200ms | Loss: 0.838 | Acc: 78.711% (806/1024)              
 [===>.............................................................] 5/79   Step: 978ms | Tot: 5s178ms | Loss: 0.837 | Acc: 78.672% (1007/1280)              
 [====>............................................................] 6/79   Step: 983ms | Tot: 6s162ms | Loss: 0.886 | Acc: 78.320% (1203/1536)              
 [====>............................................................] 7/79   Step: 978ms | Tot: 7s141ms | Loss: 0.884 | Acc: 78.404% (1405/1792)              
 [=====>...........................................................] 8/79   Step: 980ms | Tot: 8s121ms | Loss: 0.889 | Acc: 78.271% (1603/2048)              
 [======>..........................................................] 9/79   Step: 1s81ms | Tot: 9s202ms | Loss: 0.879 | Acc: 78.342% (1805/2304)              
 [=======>.........................................................] 10/79   Step: 976ms | Tot: 10s179ms | Loss: 0.842 | Acc: 79.375% (2032/2560)              
 [========>........................................................] 11/79   Step: 980ms | Tot: 11s159ms | Loss: 0.837 | Acc: 79.581% (2241/2816)              
 [=========>.......................................................] 12/79   Step: 991ms | Tot: 12s150ms | Loss: 0.825 | Acc: 79.948% (2456/3072)              
 [=========>.......................................................] 13/79   Step: 1s93ms | Tot: 13s244ms | Loss: 0.816 | Acc: 80.078% (2665/3328)              
 [==========>......................................................] 14/79   Step: 985ms | Tot: 14s229ms | Loss: 0.810 | Acc: 80.385% (2881/3584)              
 [===========>.....................................................] 15/79   Step: 980ms | Tot: 15s209ms | Loss: 0.809 | Acc: 80.417% (3088/3840)              
 [===========================================>.....................] 54/79   Step: 994ms | Tot: 53s428ms | Loss: 0.521 | Acc: 86.509% (11959/13824)              
 [============================================>....................] 55/79   Step: 1s86ms | Tot: 54s514ms | Loss: 0.522 | Acc: 86.484% (12177/14080)              
 [=============================================>...................] 56/79   Step: 977ms | Tot: 55s492ms | Loss: 0.522 | Acc: 86.482% (12398/14336)              
 [==============================================>..................] 57/79   Step: 981ms | Tot: 56s473ms | Loss: 0.522 | Acc: 86.534% (12627/14592)              
 [==============================================>..................] 58/79   Step: 978ms | Tot: 57s452ms | Loss: 0.521 | Acc: 86.544% (12850/14848)              
 [===============================================>.................] 59/79   Step: 977ms | Tot: 58s429ms | Loss: 0.522 | Acc: 86.507% (13066/15104)              
 [================================================>................] 60/79   Step: 1s81ms | Tot: 59s511ms | Loss: 0.521 | Acc: 86.504% (13287/15360)              
 [=================================================>...............] 61/79   Step: 984ms | Tot: 1m495ms | Loss: 0.523 | Acc: 86.475% (13504/15616)              
 [==================================================>..............] 62/79   Step: 982ms | Tot: 1m1s | Loss: 0.523 | Acc: 86.492% (13728/15872)              
 [===================================================>.............] 63/79   Step: 978ms | Tot: 1m2s | Loss: 0.523 | Acc: 86.502% (13951/16128)              
 [===================================================>.............] 64/79   Step: 1s96ms | Tot: 1m3s | Loss: 0.521 | Acc: 86.554% (14181/16384)              
 [====================================================>............] 65/79   Step: 988ms | Tot: 1m4s | Loss: 0.521 | Acc: 86.556% (14403/16640)              
 [=====================================================>...........] 66/79   Step: 976ms | Tot: 1m5s | Loss: 0.520 | Acc: 86.559% (14625/16896)              
 [======================================================>..........] 67/79   Step: 979ms | Tot: 1m6s | Loss: 0.520 | Acc: 86.596% (14853/17152)              
 [=======================================================>.........] 68/79   Step: 975ms | Tot: 1m7s | Loss: 0.519 | Acc: 86.592% (15074/17408)              
 [=======================================================>.........] 69/79   Step: 1s84ms | Tot: 1m8s | Loss: 0.519 | Acc: 86.606% (15298/17664)              
 [========================================================>........] 70/79   Step: 976ms | Tot: 1m9s | Loss: 0.519 | Acc: 86.585% (15516/17920)              
 [=========================================================>.......] 71/79   Step: 975ms | Tot: 1m10s | Loss: 0.518 | Acc: 86.603% (15741/18176)              
 [==========================================================>......] 72/79   Step: 983ms | Tot: 1m11s | Loss: 0.517 | Acc: 86.589% (15960/18432)              
 [===========================================================>.....] 73/79   Step: 979ms | Tot: 1m12s | Loss: 0.516 | Acc: 86.622% (16188/18688)              
 [============================================================>....] 74/79   Step: 1s95ms | Tot: 1m13s | Loss: 0.515 | Acc: 86.645% (16414/18944)              
 [============================================================>....] 75/79   Step: 878ms | Tot: 1m14s | Loss: 0.513 | Acc: 86.661% (16639/19200)              
 [=============================================================>...] 76/79   Step: 862ms | Tot: 1m15s | Loss: 0.512 | Acc: 86.667% (16862/19456)              
 [==============================================================>..] 77/79   Step: 866ms | Tot: 1m16s | Loss: 0.512 | Acc: 86.678% (17086/19712)              
 [===============================================================>.] 78/79   Step: 969ms | Tot: 1m17s | Loss: 0.512 | Acc: 86.689% (17310/19968)              
 [================================================================>] 79/79   Step: 955ms | Tot: 1m18s | Loss: 0.512 | Acc: 86.665% (17333/20000)
 [>................................................................] 1/40   Step: 1s64ms | Tot: 0ms | Loss: 1.019 | Acc: 73.438% (188/256)              
 [=>...............................................................] 2/40   Step: 434ms | Tot: 434ms | Loss: 1.069 | Acc: 71.875% (368/512)              
 [===>.............................................................] 3/40   Step: 429ms | Tot: 864ms | Loss: 1.117 | Acc: 71.224% (547/768)              
 [====>............................................................] 4/40   Step: 591ms | Tot: 1s455ms | Loss: 1.184 | Acc: 70.605% (723/1024)              
 [======>..........................................................] 5/40   Step: 432ms | Tot: 1s888ms | Loss: 1.240 | Acc: 70.000% (896/1280)              
 [========>........................................................] 6/40   Step: 432ms | Tot: 2s320ms | Loss: 1.236 | Acc: 69.727% (1071/1536)              
 [=========>.......................................................] 7/40   Step: 430ms | Tot: 2s750ms | Loss: 1.249 | Acc: 69.308% (1242/1792)              
 [===========>.....................................................] 8/40   Step: 434ms | Tot: 3s184ms | Loss: 1.261 | Acc: 68.799% (1409/2048)              
 [=============>...................................................] 9/40   Step: 446ms | Tot: 3s631ms | Loss: 1.269 | Acc: 68.924% (1588/2304)              
