cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the wcl selected dataset (by weighted the boundary points).
load parameters
Now try to run the WCL algorithm, by scaling up boundary sample scores
Scale up the boundary sample scores to 1
Start to select 12000 samples for a fair comparison.
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [=========>.......................................................] 7/40   Step: 429ms | Tot: 2s731ms | Loss: 1.594 | Acc: 65.848% (1180/1792)              
 [===========>.....................................................] 8/40   Step: 425ms | Tot: 3s156ms | Loss: 1.616 | Acc: 65.527% (1342/2048)              
 [=============>...................................................] 9/40   Step: 425ms | Tot: 3s582ms | Loss: 1.604 | Acc: 65.842% (1517/2304)              
 [==============>..................................................] 10/40   Step: 425ms | Tot: 4s8ms | Loss: 1.583 | Acc: 66.172% (1694/2560)              
 [================>................................................] 11/40   Step: 529ms | Tot: 4s537ms | Loss: 1.573 | Acc: 66.122% (1862/2816)              
 [=================>...............................................] 12/40   Step: 425ms | Tot: 4s963ms | Loss: 1.576 | Acc: 66.211% (2034/3072)              
 [===================>.............................................] 13/40   Step: 425ms | Tot: 5s388ms | Loss: 1.586 | Acc: 66.076% (2199/3328)              
 [=====================>...........................................] 14/40   Step: 424ms | Tot: 5s812ms | Loss: 1.607 | Acc: 65.430% (2345/3584)              
 [======================>..........................................] 15/40   Step: 423ms | Tot: 6s236ms | Loss: 1.601 | Acc: 65.599% (2519/3840)              
 [========================>........................................] 16/40   Step: 548ms | Tot: 6s785ms | Loss: 1.606 | Acc: 65.356% (2677/4096)              
 [==========================>......................................] 17/40   Step: 425ms | Tot: 7s210ms | Loss: 1.617 | Acc: 65.372% (2845/4352)              
 [===========================>.....................................] 18/40   Step: 423ms | Tot: 7s634ms | Loss: 1.614 | Acc: 65.256% (3007/4608)              
 [=============================>...................................] 19/40   Step: 424ms | Tot: 8s58ms | Loss: 1.615 | Acc: 65.214% (3172/4864)              
 [==============================>..................................] 20/40   Step: 423ms | Tot: 8s481ms | Loss: 1.616 | Acc: 65.059% (3331/5120)              
 [================================>................................] 21/40   Step: 424ms | Tot: 8s905ms | Loss: 1.616 | Acc: 65.104% (3500/5376)              
 [==================================>..............................] 22/40   Step: 526ms | Tot: 9s432ms | Loss: 1.620 | Acc: 64.879% (3654/5632)              
 [===================================>.............................] 23/40   Step: 424ms | Tot: 9s857ms | Loss: 1.633 | Acc: 64.623% (3805/5888)              
 [=====================================>...........................] 24/40   Step: 425ms | Tot: 10s282ms | Loss: 1.647 | Acc: 64.502% (3963/6144)              
 [=======================================>.........................] 25/40   Step: 423ms | Tot: 10s706ms | Loss: 1.645 | Acc: 64.469% (4126/6400)              
 [========================================>........................] 26/40   Step: 427ms | Tot: 11s134ms | Loss: 1.646 | Acc: 64.573% (4298/6656)              
 [==========================================>......................] 27/40   Step: 530ms | Tot: 11s664ms | Loss: 1.646 | Acc: 64.497% (4458/6912)              
 [===========================================>.....................] 28/40   Step: 424ms | Tot: 12s89ms | Loss: 1.638 | Acc: 64.634% (4633/7168)              
 [=============================================>...................] 29/40   Step: 423ms | Tot: 12s512ms | Loss: 1.636 | Acc: 64.655% (4800/7424)              
 [===============================================>.................] 30/40   Step: 428ms | Tot: 12s940ms | Loss: 1.633 | Acc: 64.805% (4977/7680)              
 [================================================>................] 31/40   Step: 423ms | Tot: 13s364ms | Loss: 1.645 | Acc: 64.655% (5131/7936)              
 [==================================================>..............] 32/40   Step: 424ms | Tot: 13s788ms | Loss: 1.645 | Acc: 64.734% (5303/8192)              
 [====================================================>............] 33/40   Step: 527ms | Tot: 14s315ms | Loss: 1.646 | Acc: 64.619% (5459/8448)              
 [=====================================================>...........] 34/40   Step: 424ms | Tot: 14s739ms | Loss: 1.662 | Acc: 64.442% (5609/8704)              
 [=======================================================>.........] 35/40   Step: 423ms | Tot: 15s163ms | Loss: 1.659 | Acc: 64.420% (5772/8960)              
 [========================================================>........] 36/40   Step: 383ms | Tot: 15s547ms | Loss: 1.657 | Acc: 64.410% (5936/9216)              
 [==========================================================>......] 37/40   Step: 377ms | Tot: 15s924ms | Loss: 1.665 | Acc: 64.263% (6087/9472)              
 [============================================================>....] 38/40   Step: 485ms | Tot: 16s410ms | Loss: 1.655 | Acc: 64.381% (6263/9728)              
 [=============================================================>...] 39/40   Step: 394ms | Tot: 16s805ms | Loss: 1.656 | Acc: 64.433% (6433/9984)              
 [===============================================================>.] 40/40   Step: 380ms | Tot: 17s185ms | Loss: 1.654 | Acc: 64.450% (6445/10000)
Saving with better validation accuracy model: 64.450..

Epoch: 2
 [>................................................................] 1/47   Step: 1s989ms | Tot: 0ms | Loss: 0.531 | Acc: 86.719% (222/256)              
 [=>...............................................................] 2/47   Step: 992ms | Tot: 992ms | Loss: 0.568 | Acc: 86.328% (442/512)              
 [==>..............................................................] 3/47   Step: 1s151ms | Tot: 2s144ms | Loss: 0.535 | Acc: 86.849% (667/768)              
 [====>............................................................] 4/47   Step: 988ms | Tot: 3s133ms | Loss: 0.585 | Acc: 85.547% (876/1024)              
 [=====>...........................................................] 5/47   Step: 991ms | Tot: 4s124ms | Loss: 0.599 | Acc: 84.844% (1086/1280)              
