cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the wcl selected dataset (by weighted the boundary points).
load parameters
Now try to run the WCL algorithm, by scaling up boundary sample scores
Scale up the boundary sample scores to 1
Start to select 28000 samples for a fair comparison at each subset.
Selected 28000 samples from all the classes
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [>................................................................] 1/110   Step: 43s272ms | Tot: 0ms | Loss: 0.922 | Acc: 76.953% (197/256)              
 [>................................................................] 2/110   Step: 1s942ms | Tot: 1s942ms | Loss: 0.917 | Acc: 76.758% (393/512)              
 [=>...............................................................] 3/110   Step: 983ms | Tot: 2s925ms | Loss: 0.904 | Acc: 76.823% (590/768)              
 [=>...............................................................] 4/110   Step: 1s154ms | Tot: 4s80ms | Loss: 0.879 | Acc: 77.441% (793/1024)              
 [==>..............................................................] 5/110   Step: 958ms | Tot: 5s38ms | Loss: 0.912 | Acc: 76.875% (984/1280)              
 [==>..............................................................] 6/110   Step: 956ms | Tot: 5s994ms | Loss: 0.889 | Acc: 77.669% (1193/1536)              
 [===>.............................................................] 7/110   Step: 957ms | Tot: 6s952ms | Loss: 0.869 | Acc: 77.846% (1395/1792)              
 [====>............................................................] 8/110   Step: 957ms | Tot: 7s909ms | Loss: 0.867 | Acc: 77.783% (1593/2048)              
 [====>............................................................] 9/110   Step: 1s61ms | Tot: 8s970ms | Loss: 0.866 | Acc: 77.995% (1797/2304)              
 [=====>...........................................................] 10/110   Step: 956ms | Tot: 9s927ms | Loss: 0.859 | Acc: 78.320% (2005/2560)              
 [=====>...........................................................] 11/110   Step: 963ms | Tot: 10s890ms | Loss: 0.841 | Acc: 78.871% (2221/2816)              
 [======>..........................................................] 12/110   Step: 956ms | Tot: 11s847ms | Loss: 0.837 | Acc: 78.906% (2424/3072)              
 [=======>.........................................................] 13/110   Step: 1s84ms | Tot: 12s932ms | Loss: 0.828 | Acc: 79.267% (2638/3328)              
 [=======>.........................................................] 14/110   Step: 958ms | Tot: 13s890ms | Loss: 0.828 | Acc: 79.353% (2844/3584)              
 [========>........................................................] 15/110   Step: 952ms | Tot: 14s843ms | Loss: 0.829 | Acc: 79.219% (3042/3840)              
 [===========================>.....................................] 18/40   Step: 419ms | Tot: 7s442ms | Loss: 1.299 | Acc: 68.229% (3144/4608)              
 [=============================>...................................] 19/40   Step: 414ms | Tot: 7s856ms | Loss: 1.302 | Acc: 68.113% (3313/4864)              
 [==============================>..................................] 20/40   Step: 417ms | Tot: 8s274ms | Loss: 1.296 | Acc: 68.359% (3500/5120)              
 [================================>................................] 21/40   Step: 522ms | Tot: 8s796ms | Loss: 1.300 | Acc: 68.304% (3672/5376)              
 [==================================>..............................] 22/40   Step: 415ms | Tot: 9s212ms | Loss: 1.307 | Acc: 68.200% (3841/5632)              
 [===================================>.............................] 23/40   Step: 413ms | Tot: 9s626ms | Loss: 1.317 | Acc: 68.037% (4006/5888)              
 [=====================================>...........................] 24/40   Step: 418ms | Tot: 10s44ms | Loss: 1.322 | Acc: 67.887% (4171/6144)              
 [=======================================>.........................] 25/40   Step: 415ms | Tot: 10s460ms | Loss: 1.323 | Acc: 67.938% (4348/6400)              
 [========================================>........................] 26/40   Step: 416ms | Tot: 10s876ms | Loss: 1.325 | Acc: 67.894% (4519/6656)              
 [==========================================>......................] 27/40   Step: 418ms | Tot: 11s295ms | Loss: 1.326 | Acc: 67.824% (4688/6912)              
 [===========================================>.....................] 28/40   Step: 522ms | Tot: 11s817ms | Loss: 1.322 | Acc: 67.899% (4867/7168)              
 [=============================================>...................] 29/40   Step: 420ms | Tot: 12s238ms | Loss: 1.318 | Acc: 67.969% (5046/7424)              
 [===============================================>.................] 30/40   Step: 419ms | Tot: 12s657ms | Loss: 1.313 | Acc: 68.008% (5223/7680)              
 [================================================>................] 31/40   Step: 416ms | Tot: 13s73ms | Loss: 1.315 | Acc: 68.032% (5399/7936)              
 [==================================================>..............] 32/40   Step: 411ms | Tot: 13s485ms | Loss: 1.319 | Acc: 68.054% (5575/8192)              
 [====================================================>............] 33/40   Step: 413ms | Tot: 13s898ms | Loss: 1.324 | Acc: 68.004% (5745/8448)              
 [=====================================================>...........] 34/40   Step: 413ms | Tot: 14s311ms | Loss: 1.327 | Acc: 67.946% (5914/8704)              
 [=======================================================>.........] 35/40   Step: 522ms | Tot: 14s834ms | Loss: 1.326 | Acc: 68.025% (6095/8960)              
 [========================================================>........] 36/40   Step: 371ms | Tot: 15s206ms | Loss: 1.320 | Acc: 68.056% (6272/9216)              
 [==========================================================>......] 37/40   Step: 368ms | Tot: 15s574ms | Loss: 1.322 | Acc: 68.022% (6443/9472)              
 [============================================================>....] 38/40   Step: 367ms | Tot: 15s941ms | Loss: 1.317 | Acc: 68.174% (6632/9728)              
 [=============================================================>...] 39/40   Step: 370ms | Tot: 16s312ms | Loss: 1.314 | Acc: 68.149% (6804/9984)              
 [===============================================================>.] 40/40   Step: 2s447ms | Tot: 18s759ms | Loss: 1.313 | Acc: 68.170% (6817/10000)
Saving with better validation accuracy model: 68.170..

Epoch: 1
 [>................................................................] 1/110   Step: 3s177ms | Tot: 0ms | Loss: 0.587 | Acc: 83.984% (215/256)              
 [>................................................................] 2/110   Step: 966ms | Tot: 966ms | Loss: 0.543 | Acc: 84.375% (432/512)              
 [=>...............................................................] 3/110   Step: 967ms | Tot: 1s933ms | Loss: 0.572 | Acc: 84.375% (648/768)              
 [=>...............................................................] 4/110   Step: 968ms | Tot: 2s902ms | Loss: 0.563 | Acc: 84.473% (865/1024)              
 [==>..............................................................] 5/110   Step: 1s69ms | Tot: 3s971ms | Loss: 0.547 | Acc: 85.000% (1088/1280)              
 [==>..............................................................] 6/110   Step: 985ms | Tot: 4s956ms | Loss: 0.543 | Acc: 85.221% (1309/1536)              
 [===>.............................................................] 7/110   Step: 959ms | Tot: 5s916ms | Loss: 0.557 | Acc: 84.654% (1517/1792)              
 [====>............................................................] 8/110   Step: 966ms | Tot: 6s882ms | Loss: 0.548 | Acc: 85.156% (1744/2048)              
 [====>............................................................] 9/110   Step: 970ms | Tot: 7s853ms | Loss: 0.567 | Acc: 85.026% (1959/2304)              
 [=====>...........................................................] 10/110   Step: 1s79ms | Tot: 8s933ms | Loss: 0.545 | Acc: 85.547% (2190/2560)              
 [=====>...........................................................] 11/110   Step: 962ms | Tot: 9s895ms | Loss: 0.550 | Acc: 85.192% (2399/2816)              
 [======>..........................................................] 12/110   Step: 971ms | Tot: 10s867ms | Loss: 0.544 | Acc: 85.449% (2625/3072)              
 [=======>.........................................................] 13/110   Step: 961ms | Tot: 11s829ms | Loss: 0.537 | Acc: 85.637% (2850/3328)              
 [=======>.........................................................] 14/110   Step: 957ms | Tot: 12s786ms | Loss: 0.536 | Acc: 85.714% (3072/3584)              
 [========>........................................................] 15/110   Step: 1s62ms | Tot: 13s849ms | Loss: 0.533 | Acc: 85.755% (3293/3840)              
 [========>........................................................] 16/110   Step: 960ms | Tot: 14s809ms | Loss: 0.529 | Acc: 85.889% (3518/4096)              
 [=========>.......................................................] 17/110   Step: 964ms | Tot: 15s774ms | Loss: 0.526 | Acc: 86.006% (3743/4352)              
 [==========>......................................................] 18/110   Step: 957ms | Tot: 16s732ms | Loss: 0.528 | Acc: 86.046% (3965/4608)              
 [==========>......................................................] 19/110   Step: 955ms | Tot: 17s687ms | Loss: 0.524 | Acc: 86.164% (4191/4864)              
 [===========>.....................................................] 20/110   Step: 1s56ms | Tot: 18s744ms | Loss: 0.520 | Acc: 86.211% (4414/5120)              
 [===========>.....................................................] 21/110   Step: 955ms | Tot: 19s699ms | Loss: 0.521 | Acc: 86.086% (4628/5376)              
 [============>....................................................] 22/110   Step: 953ms | Tot: 20s653ms | Loss: 0.523 | Acc: 85.991% (4843/5632)              
 [=============>...................................................] 23/110   Step: 956ms | Tot: 21s609ms | Loss: 0.520 | Acc: 85.988% (5063/5888)              
 [=============>...................................................] 24/110   Step: 1s59ms | Tot: 22s668ms | Loss: 0.528 | Acc: 85.889% (5277/6144)              
 [==============>..................................................] 25/110   Step: 961ms | Tot: 23s629ms | Loss: 0.523 | Acc: 85.953% (5501/6400)              
 [==============>..................................................] 26/110   Step: 952ms | Tot: 24s582ms | Loss: 0.523 | Acc: 86.028% (5726/6656)              
 [===============>.................................................] 27/110   Step: 974ms | Tot: 25s557ms | Loss: 0.520 | Acc: 86.068% (5949/6912)              
 [===============>.................................................] 28/110   Step: 954ms | Tot: 26s511ms | Loss: 0.518 | Acc: 86.091% (6171/7168)              
 [================>................................................] 29/110   Step: 1s64ms | Tot: 27s576ms | Loss: 0.520 | Acc: 86.045% (6388/7424)              
 [=================>...............................................] 30/110   Step: 960ms | Tot: 28s536ms | Loss: 0.519 | Acc: 86.016% (6606/7680)              
 [=================>...............................................] 31/110   Step: 956ms | Tot: 29s493ms | Loss: 0.518 | Acc: 86.026% (6827/7936)              
 [==================>..............................................] 32/110   Step: 954ms | Tot: 30s448ms | Loss: 0.519 | Acc: 86.011% (7046/8192)              
 [==================>..............................................] 33/110   Step: 1s63ms | Tot: 31s511ms | Loss: 0.517 | Acc: 86.032% (7268/8448)              
 [===================>.............................................] 34/110   Step: 951ms | Tot: 32s462ms | Loss: 0.517 | Acc: 86.018% (7487/8704)              
 [====================>............................................] 35/110   Step: 956ms | Tot: 33s419ms | Loss: 0.512 | Acc: 86.138% (7718/8960)              
 [====================>............................................] 36/110   Step: 955ms | Tot: 34s374ms | Loss: 0.509 | Acc: 86.220% (7946/9216)              
 [=====================>...........................................] 37/110   Step: 973ms | Tot: 35s347ms | Loss: 0.511 | Acc: 86.201% (8165/9472)              
 [=====================>...........................................] 38/110   Step: 1s57ms | Tot: 36s405ms | Loss: 0.513 | Acc: 86.184% (8384/9728)              
 [======================>..........................................] 39/110   Step: 957ms | Tot: 37s363ms | Loss: 0.512 | Acc: 86.168% (8603/9984)              
 [=======================>.........................................] 40/110   Step: 953ms | Tot: 38s316ms | Loss: 0.515 | Acc: 86.133% (8820/10240)              
 [=======================>.........................................] 41/110   Step: 954ms | Tot: 39s271ms | Loss: 0.514 | Acc: 86.138% (9041/10496)              
 [========================>........................................] 42/110   Step: 1s64ms | Tot: 40s335ms | Loss: 0.510 | Acc: 86.226% (9271/10752)              
 [========================>........................................] 43/110   Step: 952ms | Tot: 41s288ms | Loss: 0.513 | Acc: 86.119% (9480/11008)              
 [=========================>.......................................] 44/110   Step: 954ms | Tot: 42s242ms | Loss: 0.515 | Acc: 86.035% (9691/11264)              
 [==========================>......................................] 45/110   Step: 961ms | Tot: 43s203ms | Loss: 0.515 | Acc: 86.033% (9911/11520)              
 [==========================>......................................] 46/110   Step: 955ms | Tot: 44s159ms | Loss: 0.514 | Acc: 86.039% (10132/11776)              
 [===========================>.....................................] 47/110   Step: 1s107ms | Tot: 45s267ms | Loss: 0.512 | Acc: 86.112% (10361/12032)              
 [===========================>.....................................] 48/110   Step: 957ms | Tot: 46s225ms | Loss: 0.512 | Acc: 86.100% (10580/12288)              
 [============================>....................................] 49/110   Step: 957ms | Tot: 47s182ms | Loss: 0.511 | Acc: 86.137% (10805/12544)              
 [============================>....................................] 50/110   Step: 952ms | Tot: 48s135ms | Loss: 0.512 | Acc: 86.164% (11029/12800)              
 [=============================>...................................] 51/110   Step: 1s72ms | Tot: 49s208ms | Loss: 0.509 | Acc: 86.236% (11259/13056)              
 [==============================>..................................] 52/110   Step: 955ms | Tot: 50s163ms | Loss: 0.507 | Acc: 86.298% (11488/13312)              
 [==============================>..................................] 53/110   Step: 954ms | Tot: 51s118ms | Loss: 0.507 | Acc: 86.291% (11708/13568)              
 [===============================>.................................] 54/110   Step: 952ms | Tot: 52s70ms | Loss: 0.508 | Acc: 86.270% (11926/13824)              
 [===============================>.................................] 55/110   Step: 959ms | Tot: 53s29ms | Loss: 0.506 | Acc: 86.314% (12153/14080)              
 [================================>................................] 56/110   Step: 1s62ms | Tot: 54s91ms | Loss: 0.507 | Acc: 86.314% (12374/14336)              
