cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the wcl selected dataset.
load parameters
Now try to run the WCL algorithm
Selected 12258 boundary instances.
Select 90.00 percent samples, 8771 overlapping with the pre-selected boundary samples
The unique selected subset size is: 39484
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [>................................................................] 1/155   Step: 40s756ms | Tot: 0ms | Loss: 0.047 | Acc: 99.609% (255/256)              
 [>................................................................] 2/155   Step: 1s996ms | Tot: 1s996ms | Loss: 0.039 | Acc: 99.609% (510/512)              
 [>................................................................] 3/155   Step: 996ms | Tot: 2s992ms | Loss: 0.040 | Acc: 99.349% (763/768)              
 [=>...............................................................] 4/155   Step: 1s182ms | Tot: 4s174ms | Loss: 0.034 | Acc: 99.512% (1019/1024)              
 [=>...............................................................] 5/155   Step: 988ms | Tot: 5s163ms | Loss: 0.032 | Acc: 99.531% (1274/1280)              
 [==>..............................................................] 6/155   Step: 1s5ms | Tot: 6s168ms | Loss: 0.033 | Acc: 99.544% (1529/1536)              
 [==>..............................................................] 7/155   Step: 983ms | Tot: 7s152ms | Loss: 0.032 | Acc: 99.609% (1785/1792)              
 [==>..............................................................] 8/155   Step: 992ms | Tot: 8s144ms | Loss: 0.029 | Acc: 99.658% (2041/2048)              
 [===>.............................................................] 9/155   Step: 1s94ms | Tot: 9s239ms | Loss: 0.029 | Acc: 99.696% (2297/2304)              
 [===>.............................................................] 10/155   Step: 987ms | Tot: 10s227ms | Loss: 0.028 | Acc: 99.727% (2553/2560)              
 [====>............................................................] 11/155   Step: 991ms | Tot: 11s219ms | Loss: 0.027 | Acc: 99.716% (2808/2816)              
 [====>............................................................] 12/155   Step: 981ms | Tot: 12s200ms | Loss: 0.026 | Acc: 99.740% (3064/3072)              
 [=====>...........................................................] 13/155   Step: 1s89ms | Tot: 13s290ms | Loss: 0.026 | Acc: 99.730% (3319/3328)              
 [=====>...........................................................] 14/155   Step: 983ms | Tot: 14s273ms | Loss: 0.025 | Acc: 99.749% (3575/3584)              
 [=====>...........................................................] 15/155   Step: 984ms | Tot: 15s258ms | Loss: 0.025 | Acc: 99.766% (3831/3840)              
 [=============>...................................................] 33/155   Step: 984ms | Tot: 33s564ms | Loss: 0.023 | Acc: 99.716% (8424/8448)              
 [=============>...................................................] 34/155   Step: 986ms | Tot: 34s551ms | Loss: 0.023 | Acc: 99.713% (8679/8704)              
 [==============>..................................................] 35/155   Step: 987ms | Tot: 35s539ms | Loss: 0.023 | Acc: 99.721% (8935/8960)              
 [==============>..................................................] 36/155   Step: 1s104ms | Tot: 36s643ms | Loss: 0.024 | Acc: 99.718% (9190/9216)              
 [===============>.................................................] 37/155   Step: 989ms | Tot: 37s633ms | Loss: 0.023 | Acc: 99.726% (9446/9472)              
 [===============>.................................................] 38/155   Step: 990ms | Tot: 38s623ms | Loss: 0.024 | Acc: 99.702% (9699/9728)              
 [===============>.................................................] 39/155   Step: 982ms | Tot: 39s605ms | Loss: 0.024 | Acc: 99.700% (9954/9984)              
 [================>................................................] 40/155   Step: 1s2ms | Tot: 40s608ms | Loss: 0.024 | Acc: 99.707% (10210/10240)              
 [================>................................................] 41/155   Step: 1s101ms | Tot: 41s710ms | Loss: 0.024 | Acc: 99.714% (10466/10496)              
 [=================>...............................................] 42/155   Step: 981ms | Tot: 42s691ms | Loss: 0.024 | Acc: 99.702% (10720/10752)              
 [=================>...............................................] 43/155   Step: 983ms | Tot: 43s674ms | Loss: 0.024 | Acc: 99.700% (10975/11008)              
 [==================>..............................................] 44/155   Step: 990ms | Tot: 44s665ms | Loss: 0.024 | Acc: 99.707% (11231/11264)              
 [==================>..............................................] 45/155   Step: 1s152ms | Tot: 45s817ms | Loss: 0.024 | Acc: 99.705% (11486/11520)              
 [==================>..............................................] 46/155   Step: 1s10ms | Tot: 46s828ms | Loss: 0.024 | Acc: 99.711% (11742/11776)              
 [===================>.............................................] 47/155   Step: 998ms | Tot: 47s826ms | Loss: 0.024 | Acc: 99.709% (11997/12032)              
 [===================>.............................................] 48/155   Step: 992ms | Tot: 48s819ms | Loss: 0.024 | Acc: 99.691% (12250/12288)              
 [====================>............................................] 49/155   Step: 988ms | Tot: 49s807ms | Loss: 0.024 | Acc: 99.697% (12506/12544)              
 [====================>............................................] 50/155   Step: 1s110ms | Tot: 50s917ms | Loss: 0.024 | Acc: 99.703% (12762/12800)              
 [====================>............................................] 51/155   Step: 994ms | Tot: 51s912ms | Loss: 0.024 | Acc: 99.709% (13018/13056)              
 [=====================>...........................................] 52/155   Step: 983ms | Tot: 52s895ms | Loss: 0.024 | Acc: 99.707% (13273/13312)              
 [=====================>...........................................] 53/155   Step: 982ms | Tot: 53s878ms | Loss: 0.024 | Acc: 99.713% (13529/13568)              
 [======================>..........................................] 54/155   Step: 986ms | Tot: 54s864ms | Loss: 0.024 | Acc: 99.718% (13785/13824)              
 [======================>..........................................] 55/155   Step: 1s114ms | Tot: 55s978ms | Loss: 0.023 | Acc: 99.716% (14040/14080)              
 [=======================>.........................................] 56/155   Step: 990ms | Tot: 56s968ms | Loss: 0.023 | Acc: 99.721% (14296/14336)              
 [=======================>.........................................] 57/155   Step: 994ms | Tot: 57s963ms | Loss: 0.023 | Acc: 99.719% (14551/14592)              
 [=======================>.........................................] 58/155   Step: 988ms | Tot: 58s952ms | Loss: 0.023 | Acc: 99.717% (14806/14848)              
 [========================>........................................] 59/155   Step: 982ms | Tot: 59s934ms | Loss: 0.023 | Acc: 99.715% (15061/15104)              
 [========================>........................................] 60/155   Step: 1s92ms | Tot: 1m1s | Loss: 0.023 | Acc: 99.720% (15317/15360)              
 [=========================>.......................................] 61/155   Step: 986ms | Tot: 1m2s | Loss: 0.023 | Acc: 99.718% (15572/15616)              
 [=========================>.......................................] 62/155   Step: 987ms | Tot: 1m3s | Loss: 0.023 | Acc: 99.716% (15827/15872)              
 [==========================>......................................] 63/155   Step: 981ms | Tot: 1m3s | Loss: 0.023 | Acc: 99.715% (16082/16128)              
 [==========================>......................................] 64/155   Step: 1s92ms | Tot: 1m5s | Loss: 0.023 | Acc: 99.719% (16338/16384)              
 [==========================>......................................] 65/155   Step: 1s14ms | Tot: 1m6s | Loss: 0.023 | Acc: 99.724% (16594/16640)              
 [===========================>.....................................] 66/155   Step: 989ms | Tot: 1m7s | Loss: 0.023 | Acc: 99.728% (16850/16896)              
 [===========================>.....................................] 67/155   Step: 998ms | Tot: 1m8s | Loss: 0.023 | Acc: 99.726% (17105/17152)              
 [============================>....................................] 68/155   Step: 986ms | Tot: 1m9s | Loss: 0.023 | Acc: 99.730% (17361/17408)              
 [============================>....................................] 69/155   Step: 1s94ms | Tot: 1m10s | Loss: 0.023 | Acc: 99.728% (17616/17664)              
 [============================>....................................] 70/155   Step: 994ms | Tot: 1m11s | Loss: 0.023 | Acc: 99.727% (17871/17920)              
 [=============================>...................................] 71/155   Step: 992ms | Tot: 1m12s | Loss: 0.023 | Acc: 99.730% (18127/18176)              
 [=============================>...................................] 72/155   Step: 986ms | Tot: 1m13s | Loss: 0.023 | Acc: 99.729% (18382/18432)              
 [==============================>..................................] 73/155   Step: 1s126ms | Tot: 1m14s | Loss: 0.023 | Acc: 99.722% (18636/18688)              
 [==============================>..................................] 74/155   Step: 982ms | Tot: 1m15s | Loss: 0.023 | Acc: 99.720% (18891/18944)              
 [===============================>.................................] 75/155   Step: 1s3ms | Tot: 1m16s | Loss: 0.023 | Acc: 99.719% (19146/19200)              
 [===============================>.................................] 76/155   Step: 989ms | Tot: 1m17s | Loss: 0.023 | Acc: 99.722% (19402/19456)              
 [===============================>.................................] 77/155   Step: 996ms | Tot: 1m18s | Loss: 0.023 | Acc: 99.716% (19656/19712)              
 [================================>................................] 78/155   Step: 1s109ms | Tot: 1m19s | Loss: 0.023 | Acc: 99.710% (19910/19968)              
 [================================>................................] 79/155   Step: 988ms | Tot: 1m20s | Loss: 0.023 | Acc: 99.713% (20166/20224)              
 [=================================>...............................] 80/155   Step: 987ms | Tot: 1m21s | Loss: 0.023 | Acc: 99.707% (20420/20480)              
 [=================================>...............................] 81/155   Step: 987ms | Tot: 1m22s | Loss: 0.023 | Acc: 99.706% (20675/20736)              
 [=================================>...............................] 82/155   Step: 980ms | Tot: 1m23s | Loss: 0.023 | Acc: 99.709% (20931/20992)              
 [==================================>..............................] 83/155   Step: 1s87ms | Tot: 1m24s | Loss: 0.023 | Acc: 99.713% (21187/21248)              
 [==================================>..............................] 84/155   Step: 983ms | Tot: 1m25s | Loss: 0.023 | Acc: 99.716% (21443/21504)              
 [===================================>.............................] 85/155   Step: 1s4ms | Tot: 1m26s | Loss: 0.023 | Acc: 99.710% (21697/21760)              
 [===================================>.............................] 86/155   Step: 981ms | Tot: 1m27s | Loss: 0.023 | Acc: 99.714% (21953/22016)              
 [====================================>............................] 87/155   Step: 1s97ms | Tot: 1m28s | Loss: 0.023 | Acc: 99.713% (22208/22272)              
 [====================================>............................] 88/155   Step: 988ms | Tot: 1m29s | Loss: 0.023 | Acc: 99.707% (22462/22528)              
 [====================================>............................] 89/155   Step: 983ms | Tot: 1m30s | Loss: 0.023 | Acc: 99.706% (22717/22784)              
 [=====================================>...........................] 90/155   Step: 986ms | Tot: 1m31s | Loss: 0.023 | Acc: 99.709% (22973/23040)              
 [=====================================>...........................] 91/155   Step: 988ms | Tot: 1m32s | Loss: 0.023 | Acc: 99.704% (23227/23296)              
 [======================================>..........................] 92/155   Step: 1s87ms | Tot: 1m33s | Loss: 0.023 | Acc: 99.707% (23483/23552)              
 [======================================>..........................] 93/155   Step: 982ms | Tot: 1m34s | Loss: 0.023 | Acc: 99.706% (23738/23808)              
 [=======================================>.........................] 94/155   Step: 988ms | Tot: 1m35s | Loss: 0.023 | Acc: 99.709% (23994/24064)              
 [=======================================>.........................] 95/155   Step: 995ms | Tot: 1m36s | Loss: 0.023 | Acc: 99.704% (24248/24320)              
 [=======================================>.........................] 96/155   Step: 983ms | Tot: 1m37s | Loss: 0.023 | Acc: 99.707% (24504/24576)              
 [========================================>........................] 97/155   Step: 1s99ms | Tot: 1m38s | Loss: 0.023 | Acc: 99.698% (24757/24832)              
 [========================================>........................] 98/155   Step: 983ms | Tot: 1m39s | Loss: 0.023 | Acc: 99.701% (25013/25088)              
 [=========================================>.......................] 99/155   Step: 988ms | Tot: 1m40s | Loss: 0.023 | Acc: 99.700% (25268/25344)              
 [=========================================>.......................] 100/155   Step: 987ms | Tot: 1m41s | Loss: 0.023 | Acc: 99.703% (25524/25600)              
 [=========================================>.......................] 101/155   Step: 1s95ms | Tot: 1m42s | Loss: 0.023 | Acc: 99.706% (25780/25856)              
 [==========================================>......................] 102/155   Step: 992ms | Tot: 1m43s | Loss: 0.023 | Acc: 99.705% (26035/26112)              
 [==========================================>......................] 103/155   Step: 986ms | Tot: 1m44s | Loss: 0.023 | Acc: 99.704% (26290/26368)              
 [===========================================>.....................] 104/155   Step: 997ms | Tot: 1m45s | Loss: 0.023 | Acc: 99.703% (26545/26624)              
 [===========================================>.....................] 105/155   Step: 999ms | Tot: 1m46s | Loss: 0.023 | Acc: 99.706% (26801/26880)              
 [============================================>....................] 106/155   Step: 1s98ms | Tot: 1m47s | Loss: 0.023 | Acc: 99.702% (27055/27136)              
 [============================================>....................] 107/155   Step: 991ms | Tot: 1m48s | Loss: 0.023 | Acc: 99.704% (27311/27392)              
 [============================================>....................] 108/155   Step: 980ms | Tot: 1m49s | Loss: 0.023 | Acc: 99.707% (27567/27648)              
 [=============================================>...................] 109/155   Step: 986ms | Tot: 1m50s | Loss: 0.023 | Acc: 99.706% (27822/27904)              
 [=============================================>...................] 110/155   Step: 1s106ms | Tot: 1m51s | Loss: 0.023 | Acc: 99.705% (28077/28160)              
 [==============================================>..................] 111/155   Step: 985ms | Tot: 1m52s | Loss: 0.023 | Acc: 99.701% (28331/28416)              
 [==============================================>..................] 112/155   Step: 984ms | Tot: 1m53s | Loss: 0.023 | Acc: 99.700% (28586/28672)              
 [==============================================>..................] 113/155   Step: 982ms | Tot: 1m54s | Loss: 0.023 | Acc: 99.703% (28842/28928)              
 [===============================================>.................] 114/155   Step: 998ms | Tot: 1m55s | Loss: 0.023 | Acc: 99.705% (29098/29184)              
 [===============================================>.................] 115/155   Step: 1s103ms | Tot: 1m56s | Loss: 0.023 | Acc: 99.708% (29354/29440)              
 [================================================>................] 116/155   Step: 994ms | Tot: 1m57s | Loss: 0.023 | Acc: 99.707% (29609/29696)              
 [================================================>................] 117/155   Step: 997ms | Tot: 1m58s | Loss: 0.023 | Acc: 99.710% (29865/29952)              
 [=================================================>...............] 118/155   Step: 984ms | Tot: 1m59s | Loss: 0.023 | Acc: 99.702% (30118/30208)              
 [=================================================>...............] 119/155   Step: 987ms | Tot: 2m736ms | Loss: 0.023 | Acc: 99.705% (30374/30464)              
 [=================================================>...............] 120/155   Step: 1s124ms | Tot: 2m1s | Loss: 0.023 | Acc: 99.707% (30630/30720)              
 [==================================================>..............] 121/155   Step: 985ms | Tot: 2m2s | Loss: 0.023 | Acc: 99.706% (30885/30976)              
 [==================================================>..............] 122/155   Step: 983ms | Tot: 2m3s | Loss: 0.023 | Acc: 99.709% (31141/31232)              
 [===================================================>.............] 123/155   Step: 986ms | Tot: 2m4s | Loss: 0.023 | Acc: 99.705% (31395/31488)              
 [===================================================>.............] 124/155   Step: 1s129ms | Tot: 2m5s | Loss: 0.023 | Acc: 99.704% (31650/31744)              
 [====================================================>............] 125/155   Step: 984ms | Tot: 2m6s | Loss: 0.023 | Acc: 99.700% (31904/32000)              
 [====================================================>............] 126/155   Step: 989ms | Tot: 2m7s | Loss: 0.023 | Acc: 99.699% (32159/32256)              
 [====================================================>............] 127/155   Step: 995ms | Tot: 2m8s | Loss: 0.023 | Acc: 99.695% (32413/32512)              
 [=====================================================>...........] 128/155   Step: 982ms | Tot: 2m9s | Loss: 0.023 | Acc: 99.692% (32667/32768)              
 [=====================================================>...........] 129/155   Step: 1s92ms | Tot: 2m10s | Loss: 0.023 | Acc: 99.694% (32923/33024)              
 [======================================================>..........] 130/155   Step: 988ms | Tot: 2m11s | Loss: 0.023 | Acc: 99.691% (33177/33280)              
 [======================================================>..........] 131/155   Step: 989ms | Tot: 2m12s | Loss: 0.023 | Acc: 99.693% (33433/33536)              
 [======================================================>..........] 132/155   Step: 980ms | Tot: 2m13s | Loss: 0.023 | Acc: 99.692% (33688/33792)              
 [=======================================================>.........] 133/155   Step: 1s89ms | Tot: 2m15s | Loss: 0.023 | Acc: 99.695% (33944/34048)              
 [=======================================================>.........] 134/155   Step: 1s1ms | Tot: 2m16s | Loss: 0.023 | Acc: 99.697% (34200/34304)              
 [========================================================>........] 135/155   Step: 988ms | Tot: 2m17s | Loss: 0.023 | Acc: 99.693% (34454/34560)              
 [========================================================>........] 136/155   Step: 992ms | Tot: 2m18s | Loss: 0.023 | Acc: 99.693% (34709/34816)              
 [=========================================================>.......] 137/155   Step: 992ms | Tot: 2m19s | Loss: 0.023 | Acc: 99.695% (34965/35072)              
 [=========================================================>.......] 138/155   Step: 1s91ms | Tot: 2m20s | Loss: 0.023 | Acc: 99.697% (35221/35328)              
 [=========================================================>.......] 139/155   Step: 987ms | Tot: 2m21s | Loss: 0.023 | Acc: 99.696% (35476/35584)              
 [==========================================================>......] 140/155   Step: 990ms | Tot: 2m22s | Loss: 0.023 | Acc: 99.699% (35732/35840)              
 [==========================================================>......] 141/155   Step: 985ms | Tot: 2m23s | Loss: 0.023 | Acc: 99.701% (35988/36096)              
 [===========================================================>.....] 142/155   Step: 1s90ms | Tot: 2m24s | Loss: 0.023 | Acc: 99.700% (36243/36352)              
 [===========================================================>.....] 143/155   Step: 983ms | Tot: 2m25s | Loss: 0.023 | Acc: 99.700% (36498/36608)              
 [===========================================================>.....] 144/155   Step: 1s1ms | Tot: 2m26s | Loss: 0.023 | Acc: 99.699% (36753/36864)              
 [============================================================>....] 145/155   Step: 986ms | Tot: 2m27s | Loss: 0.023 | Acc: 99.698% (37008/37120)              
 [============================================================>....] 146/155   Step: 988ms | Tot: 2m28s | Loss: 0.023 | Acc: 99.700% (37264/37376)              
 [=============================================================>...] 147/155   Step: 1s101ms | Tot: 2m29s | Loss: 0.023 | Acc: 99.697% (37518/37632)              
 [=============================================================>...] 148/155   Step: 984ms | Tot: 2m30s | Loss: 0.023 | Acc: 99.699% (37774/37888)              
 [==============================================================>..] 149/155   Step: 985ms | Tot: 2m31s | Loss: 0.023 | Acc: 99.696% (38028/38144)              
 [==============================================================>..] 150/155   Step: 984ms | Tot: 2m32s | Loss: 0.023 | Acc: 99.698% (38284/38400)              
 [==============================================================>..] 151/155   Step: 901ms | Tot: 2m33s | Loss: 0.023 | Acc: 99.692% (38537/38656)              
 [===============================================================>.] 152/155   Step: 972ms | Tot: 2m34s | Loss: 0.023 | Acc: 99.689% (38791/38912)              
 [===============================================================>.] 153/155   Step: 873ms | Tot: 2m34s | Loss: 0.023 | Acc: 99.691% (39047/39168)              
 [================================================================>] 154/155   Step: 884ms | Tot: 2m35s | Loss: 0.023 | Acc: 99.693% (39303/39424)              
 [================================================================>] 155/155   Step: 8s280ms | Tot: 2m44s | Loss: 0.023 | Acc: 99.691% (39362/39484)
 [>................................................................] 1/40   Step: 1s287ms | Tot: 0ms | Loss: 0.874 | Acc: 77.734% (199/256)              
 [=>...............................................................] 2/40   Step: 449ms | Tot: 449ms | Loss: 0.840 | Acc: 79.688% (408/512)              
 [===>.............................................................] 3/40   Step: 438ms | Tot: 888ms | Loss: 0.846 | Acc: 79.818% (613/768)              
 [====>............................................................] 4/40   Step: 437ms | Tot: 1s325ms | Loss: 0.861 | Acc: 79.004% (809/1024)              
 [======>..........................................................] 5/40   Step: 437ms | Tot: 1s763ms | Loss: 0.910 | Acc: 77.578% (993/1280)              
 [========>........................................................] 6/40   Step: 435ms | Tot: 2s198ms | Loss: 0.928 | Acc: 77.409% (1189/1536)              
 [=========>.......................................................] 7/40   Step: 538ms | Tot: 2s737ms | Loss: 0.929 | Acc: 77.121% (1382/1792)              
 [===========>.....................................................] 8/40   Step: 445ms | Tot: 3s182ms | Loss: 0.956 | Acc: 76.953% (1576/2048)              
 [=============>...................................................] 9/40   Step: 439ms | Tot: 3s621ms | Loss: 0.949 | Acc: 77.387% (1783/2304)              
 [==============>..................................................] 10/40   Step: 430ms | Tot: 4s51ms | Loss: 0.953 | Acc: 77.539% (1985/2560)              
 [================>................................................] 11/40   Step: 431ms | Tot: 4s483ms | Loss: 0.954 | Acc: 77.628% (2186/2816)              
 [=================>...............................................] 12/40   Step: 545ms | Tot: 5s28ms | Loss: 0.946 | Acc: 77.897% (2393/3072)              
 [===================>.............................................] 13/40   Step: 435ms | Tot: 5s464ms | Loss: 0.948 | Acc: 77.674% (2585/3328)              
 [=====================>...........................................] 14/40   Step: 433ms | Tot: 5s897ms | Loss: 0.957 | Acc: 77.400% (2774/3584)              
 [======================>..........................................] 15/40   Step: 436ms | Tot: 6s333ms | Loss: 0.952 | Acc: 77.552% (2978/3840)              
 [========================>........................................] 16/40   Step: 433ms | Tot: 6s767ms | Loss: 0.951 | Acc: 77.466% (3173/4096)              
 [==========================>......................................] 17/40   Step: 435ms | Tot: 7s203ms | Loss: 0.961 | Acc: 77.298% (3364/4352)              
 [===========================>.....................................] 18/40   Step: 541ms | Tot: 7s744ms | Loss: 0.960 | Acc: 77.300% (3562/4608)              
 [=============================>...................................] 19/40   Step: 435ms | Tot: 8s180ms | Loss: 0.966 | Acc: 77.179% (3754/4864)              
 [==============================>..................................] 20/40   Step: 434ms | Tot: 8s614ms | Loss: 0.963 | Acc: 77.285% (3957/5120)              
 [================================>................................] 21/40   Step: 434ms | Tot: 9s48ms | Loss: 0.962 | Acc: 77.381% (4160/5376)              
 [==================================>..............................] 22/40   Step: 433ms | Tot: 9s482ms | Loss: 0.968 | Acc: 77.326% (4355/5632)              
 [===================================>.............................] 23/40   Step: 539ms | Tot: 10s22ms | Loss: 0.977 | Acc: 77.208% (4546/5888)              
 [=====================================>...........................] 24/40   Step: 438ms | Tot: 10s461ms | Loss: 0.988 | Acc: 77.067% (4735/6144)              
 [=======================================>.........................] 25/40   Step: 437ms | Tot: 10s898ms | Loss: 0.987 | Acc: 77.031% (4930/6400)              
 [========================================>........................] 26/40   Step: 433ms | Tot: 11s331ms | Loss: 0.983 | Acc: 77.148% (5135/6656)              
 [==========================================>......................] 27/40   Step: 429ms | Tot: 11s760ms | Loss: 0.982 | Acc: 77.257% (5340/6912)              
 [===========================================>.....................] 28/40   Step: 430ms | Tot: 12s190ms | Loss: 0.981 | Acc: 77.260% (5538/7168)              
 [=============================================>...................] 29/40   Step: 535ms | Tot: 12s726ms | Loss: 0.978 | Acc: 77.317% (5740/7424)              
 [===============================================>.................] 30/40   Step: 438ms | Tot: 13s164ms | Loss: 0.972 | Acc: 77.370% (5942/7680)              
 [================================================>................] 31/40   Step: 433ms | Tot: 13s598ms | Loss: 0.973 | Acc: 77.432% (6145/7936)              
 [==================================================>..............] 32/40   Step: 424ms | Tot: 14s22ms | Loss: 0.973 | Acc: 77.417% (6342/8192)              
 [====================================================>............] 33/40   Step: 428ms | Tot: 14s451ms | Loss: 0.977 | Acc: 77.261% (6527/8448)              
 [=====================================================>...........] 34/40   Step: 537ms | Tot: 14s988ms | Loss: 0.981 | Acc: 77.102% (6711/8704)              
 [=======================================================>.........] 35/40   Step: 428ms | Tot: 15s417ms | Loss: 0.977 | Acc: 77.143% (6912/8960)              
 [========================================================>........] 36/40   Step: 389ms | Tot: 15s806ms | Loss: 0.978 | Acc: 77.181% (7113/9216)              
 [==========================================================>......] 37/40   Step: 385ms | Tot: 16s192ms | Loss: 0.980 | Acc: 77.154% (7308/9472)              
 [============================================================>....] 38/40   Step: 383ms | Tot: 16s575ms | Loss: 0.976 | Acc: 77.262% (7516/9728)              
 [=============================================================>...] 39/40   Step: 383ms | Tot: 16s958ms | Loss: 0.978 | Acc: 77.173% (7705/9984)              
 [===============================================================>.] 40/40   Step: 2s479ms | Tot: 19s438ms | Loss: 0.977 | Acc: 77.210% (7721/10000)
Saving with better validation accuracy model: 77.210..

Epoch: 1
 [>................................................................] 1/155   Step: 3s51ms | Tot: 0ms | Loss: 0.018 | Acc: 100.000% (256/256)              
 [>................................................................] 2/155   Step: 1s13ms | Tot: 1s13ms | Loss: 0.019 | Acc: 99.805% (511/512)              
 [>................................................................] 3/155   Step: 994ms | Tot: 2s8ms | Loss: 0.018 | Acc: 99.870% (767/768)              
 [=>...............................................................] 4/155   Step: 1s170ms | Tot: 3s179ms | Loss: 0.016 | Acc: 99.902% (1023/1024)              
 [=>...............................................................] 5/155   Step: 1s | Tot: 4s179ms | Loss: 0.015 | Acc: 99.922% (1279/1280)              
 [==>..............................................................] 6/155   Step: 1s4ms | Tot: 5s183ms | Loss: 0.015 | Acc: 99.935% (1535/1536)              
 [==>..............................................................] 7/155   Step: 1s | Tot: 6s183ms | Loss: 0.014 | Acc: 99.944% (1791/1792)              
 [==>..............................................................] 8/155   Step: 995ms | Tot: 7s179ms | Loss: 0.014 | Acc: 99.951% (2047/2048)              
 [===>.............................................................] 9/155   Step: 1s123ms | Tot: 8s303ms | Loss: 0.014 | Acc: 99.957% (2303/2304)              
 [===>.............................................................] 10/155   Step: 1s3ms | Tot: 9s306ms | Loss: 0.014 | Acc: 99.922% (2558/2560)              
 [====>............................................................] 11/155   Step: 995ms | Tot: 10s301ms | Loss: 0.015 | Acc: 99.929% (2814/2816)              
