cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the wcl selected dataset (by weighted the boundary points).
load parameters
Now try to run the WCL algorithm, by scaling up boundary sample scores
Scale up the boundary sample scores to 1
Start to select 20000 samples for a fair comparison at each subset.
Selected 20000 samples from all the classes
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [>................................................................] 1/79   Step: 40s564ms | Tot: 0ms | Loss: 0.077 | Acc: 97.656% (250/256)              
 [>................................................................] 2/79   Step: 1s977ms | Tot: 1s977ms | Loss: 0.061 | Acc: 98.047% (502/512)              
 [=>...............................................................] 3/79   Step: 977ms | Tot: 2s955ms | Loss: 0.082 | Acc: 97.396% (748/768)              
 [==>..............................................................] 4/79   Step: 1s166ms | Tot: 4s121ms | Loss: 0.084 | Acc: 97.266% (996/1024)              
 [===>.............................................................] 5/79   Step: 966ms | Tot: 5s87ms | Loss: 0.078 | Acc: 97.500% (1248/1280)              
 [====>............................................................] 6/79   Step: 974ms | Tot: 6s62ms | Loss: 0.083 | Acc: 97.201% (1493/1536)              
 [====>............................................................] 7/79   Step: 969ms | Tot: 7s31ms | Loss: 0.088 | Acc: 97.210% (1742/1792)              
 [=====>...........................................................] 8/79   Step: 986ms | Tot: 8s17ms | Loss: 0.079 | Acc: 97.510% (1997/2048)              
 [======>..........................................................] 9/79   Step: 1s70ms | Tot: 9s88ms | Loss: 0.073 | Acc: 97.700% (2251/2304)              
 [=======>.........................................................] 10/79   Step: 965ms | Tot: 10s53ms | Loss: 0.077 | Acc: 97.695% (2501/2560)              
 [========>........................................................] 11/79   Step: 963ms | Tot: 11s16ms | Loss: 0.074 | Acc: 97.727% (2752/2816)              
 [=========>.......................................................] 12/79   Step: 964ms | Tot: 11s981ms | Loss: 0.075 | Acc: 97.689% (3001/3072)              
 [=========>.......................................................] 13/79   Step: 973ms | Tot: 12s955ms | Loss: 0.076 | Acc: 97.656% (3250/3328)              
 [==========>......................................................] 14/79   Step: 1s68ms | Tot: 14s24ms | Loss: 0.078 | Acc: 97.684% (3501/3584)              
 [===========>.....................................................] 15/79   Step: 966ms | Tot: 14s990ms | Loss: 0.076 | Acc: 97.708% (3752/3840)              
 [==============================>..................................] 38/79   Step: 991ms | Tot: 37s897ms | Loss: 0.084 | Acc: 97.677% (9502/9728)              
 [===============================>.................................] 39/79   Step: 967ms | Tot: 38s864ms | Loss: 0.085 | Acc: 97.666% (9751/9984)              
 [================================>................................] 40/79   Step: 964ms | Tot: 39s829ms | Loss: 0.085 | Acc: 97.666% (10001/10240)              
 [================================>................................] 41/79   Step: 1s80ms | Tot: 40s909ms | Loss: 0.087 | Acc: 97.647% (10249/10496)              
 [=================================>...............................] 42/79   Step: 977ms | Tot: 41s886ms | Loss: 0.086 | Acc: 97.656% (10500/10752)              
 [==================================>..............................] 43/79   Step: 963ms | Tot: 42s850ms | Loss: 0.086 | Acc: 97.656% (10750/11008)              
 [===================================>.............................] 44/79   Step: 965ms | Tot: 43s816ms | Loss: 0.085 | Acc: 97.701% (11005/11264)              
 [====================================>............................] 45/79   Step: 978ms | Tot: 44s794ms | Loss: 0.084 | Acc: 97.708% (11256/11520)              
 [=====================================>...........................] 46/79   Step: 1s71ms | Tot: 45s866ms | Loss: 0.083 | Acc: 97.750% (11511/11776)              
 [=====================================>...........................] 47/79   Step: 967ms | Tot: 46s834ms | Loss: 0.082 | Acc: 97.748% (11761/12032)              
 [======================================>..........................] 48/79   Step: 984ms | Tot: 47s818ms | Loss: 0.083 | Acc: 97.746% (12011/12288)              
 [=======================================>.........................] 49/79   Step: 967ms | Tot: 48s786ms | Loss: 0.083 | Acc: 97.736% (12260/12544)              
 [========================================>........................] 50/79   Step: 1s106ms | Tot: 49s892ms | Loss: 0.082 | Acc: 97.750% (12512/12800)              
 [=========================================>.......................] 51/79   Step: 963ms | Tot: 50s855ms | Loss: 0.082 | Acc: 97.748% (12762/13056)              
 [=========================================>.......................] 52/79   Step: 963ms | Tot: 51s819ms | Loss: 0.084 | Acc: 97.731% (13010/13312)              
 [==========================================>......................] 53/79   Step: 974ms | Tot: 52s793ms | Loss: 0.084 | Acc: 97.715% (13258/13568)              
 [===========================================>.....................] 54/79   Step: 971ms | Tot: 53s765ms | Loss: 0.085 | Acc: 97.707% (13507/13824)              
 [============================================>....................] 55/79   Step: 1s82ms | Tot: 54s848ms | Loss: 0.085 | Acc: 97.727% (13760/14080)              
 [=============================================>...................] 56/79   Step: 965ms | Tot: 55s814ms | Loss: 0.084 | Acc: 97.712% (14008/14336)              
 [==============================================>..................] 57/79   Step: 961ms | Tot: 56s775ms | Loss: 0.084 | Acc: 97.718% (14259/14592)              
 [==============================================>..................] 58/79   Step: 990ms | Tot: 57s765ms | Loss: 0.085 | Acc: 97.717% (14509/14848)              
 [===============================================>.................] 59/79   Step: 965ms | Tot: 58s730ms | Loss: 0.087 | Acc: 97.689% (14755/15104)              
 [================================================>................] 60/79   Step: 1s71ms | Tot: 59s801ms | Loss: 0.087 | Acc: 97.676% (15003/15360)              
 [=================================================>...............] 61/79   Step: 972ms | Tot: 1m773ms | Loss: 0.087 | Acc: 97.675% (15253/15616)              
 [==================================================>..............] 62/79   Step: 976ms | Tot: 1m1s | Loss: 0.087 | Acc: 97.675% (15503/15872)              
 [===================================================>.............] 63/79   Step: 966ms | Tot: 1m2s | Loss: 0.088 | Acc: 97.669% (15752/16128)              
 [===================================================>.............] 64/79   Step: 966ms | Tot: 1m3s | Loss: 0.087 | Acc: 97.662% (16001/16384)              
 [====================================================>............] 65/79   Step: 1s69ms | Tot: 1m4s | Loss: 0.088 | Acc: 97.656% (16250/16640)              
 [=====================================================>...........] 66/79   Step: 963ms | Tot: 1m5s | Loss: 0.087 | Acc: 97.656% (16500/16896)              
 [======================================================>..........] 67/79   Step: 971ms | Tot: 1m6s | Loss: 0.088 | Acc: 97.662% (16751/17152)              
 [=======================================================>.........] 68/79   Step: 979ms | Tot: 1m7s | Loss: 0.087 | Acc: 97.685% (17005/17408)              
 [=======================================================>.........] 69/79   Step: 1s81ms | Tot: 1m8s | Loss: 0.086 | Acc: 97.707% (17259/17664)              
 [========================================================>........] 70/79   Step: 964ms | Tot: 1m9s | Loss: 0.087 | Acc: 97.701% (17508/17920)              
 [=========================================================>.......] 71/79   Step: 963ms | Tot: 1m10s | Loss: 0.088 | Acc: 97.684% (17755/18176)              
 [==========================================================>......] 72/79   Step: 968ms | Tot: 1m11s | Loss: 0.088 | Acc: 97.683% (18005/18432)              
 [===========================================================>.....] 73/79   Step: 965ms | Tot: 1m12s | Loss: 0.088 | Acc: 97.672% (18253/18688)              
 [============================================================>....] 74/79   Step: 1s71ms | Tot: 1m13s | Loss: 0.088 | Acc: 97.677% (18504/18944)              
 [============================================================>....] 75/79   Step: 869ms | Tot: 1m14s | Loss: 0.088 | Acc: 97.693% (18757/19200)              
 [=============================================================>...] 76/79   Step: 860ms | Tot: 1m15s | Loss: 0.087 | Acc: 97.687% (19006/19456)              
 [==============================================================>..] 77/79   Step: 851ms | Tot: 1m16s | Loss: 0.087 | Acc: 97.682% (19255/19712)              
 [===============================================================>.] 78/79   Step: 1s | Tot: 1m17s | Loss: 0.088 | Acc: 97.676% (19504/19968)              
 [================================================================>] 79/79   Step: 7s806ms | Tot: 1m25s | Loss: 0.088 | Acc: 97.660% (19532/20000)
 [>................................................................] 1/40   Step: 1s133ms | Tot: 0ms | Loss: 0.139 | Acc: 94.922% (243/256)              
 [=>...............................................................] 2/40   Step: 437ms | Tot: 437ms | Loss: 0.269 | Acc: 92.578% (474/512)              
 [===>.............................................................] 3/40   Step: 423ms | Tot: 861ms | Loss: 0.262 | Acc: 92.969% (714/768)              
 [====>............................................................] 4/40   Step: 426ms | Tot: 1s287ms | Loss: 0.256 | Acc: 92.871% (951/1024)              
 [======>..........................................................] 5/40   Step: 600ms | Tot: 1s888ms | Loss: 0.244 | Acc: 93.047% (1191/1280)              
 [========>........................................................] 6/40   Step: 427ms | Tot: 2s315ms | Loss: 0.254 | Acc: 92.773% (1425/1536)              
 [=========>.......................................................] 7/40   Step: 430ms | Tot: 2s745ms | Loss: 0.246 | Acc: 93.136% (1669/1792)              
 [===========>.....................................................] 8/40   Step: 425ms | Tot: 3s171ms | Loss: 0.245 | Acc: 93.115% (1907/2048)              
 [=============>...................................................] 9/40   Step: 424ms | Tot: 3s595ms | Loss: 0.249 | Acc: 93.186% (2147/2304)              
 [==============>..................................................] 10/40   Step: 426ms | Tot: 4s21ms | Loss: 0.246 | Acc: 93.242% (2387/2560)              
 [================>................................................] 11/40   Step: 427ms | Tot: 4s448ms | Loss: 0.257 | Acc: 93.075% (2621/2816)              
 [=================>...............................................] 12/40   Step: 522ms | Tot: 4s970ms | Loss: 0.253 | Acc: 93.132% (2861/3072)              
 [===================>.............................................] 13/40   Step: 425ms | Tot: 5s396ms | Loss: 0.259 | Acc: 92.879% (3091/3328)              
 [=====================>...........................................] 14/40   Step: 424ms | Tot: 5s820ms | Loss: 0.252 | Acc: 93.052% (3335/3584)              
 [======================>..........................................] 15/40   Step: 429ms | Tot: 6s250ms | Loss: 0.256 | Acc: 93.125% (3576/3840)              
 [========================>........................................] 16/40   Step: 427ms | Tot: 6s678ms | Loss: 0.263 | Acc: 93.018% (3810/4096)              
 [==========================>......................................] 17/40   Step: 429ms | Tot: 7s107ms | Loss: 0.264 | Acc: 92.992% (4047/4352)              
 [===========================>.....................................] 18/40   Step: 521ms | Tot: 7s629ms | Loss: 0.270 | Acc: 92.969% (4284/4608)              
 [=============================>...................................] 19/40   Step: 416ms | Tot: 8s46ms | Loss: 0.267 | Acc: 93.092% (4528/4864)              
 [==============================>..................................] 20/40   Step: 416ms | Tot: 8s462ms | Loss: 0.267 | Acc: 93.145% (4769/5120)              
 [================================>................................] 21/40   Step: 418ms | Tot: 8s881ms | Loss: 0.267 | Acc: 93.136% (5007/5376)              
 [==================================>..............................] 22/40   Step: 416ms | Tot: 9s297ms | Loss: 0.272 | Acc: 93.022% (5239/5632)              
 [===================================>.............................] 23/40   Step: 417ms | Tot: 9s714ms | Loss: 0.275 | Acc: 92.969% (5474/5888)              
 [=====================================>...........................] 24/40   Step: 523ms | Tot: 10s237ms | Loss: 0.271 | Acc: 93.018% (5715/6144)              
 [=======================================>.........................] 25/40   Step: 417ms | Tot: 10s655ms | Loss: 0.274 | Acc: 92.984% (5951/6400)              
 [========================================>........................] 26/40   Step: 416ms | Tot: 11s71ms | Loss: 0.279 | Acc: 92.894% (6183/6656)              
 [==========================================>......................] 27/40   Step: 435ms | Tot: 11s506ms | Loss: 0.281 | Acc: 92.795% (6414/6912)              
 [===========================================>.....................] 28/40   Step: 416ms | Tot: 11s923ms | Loss: 0.283 | Acc: 92.746% (6648/7168)              
 [=============================================>...................] 29/40   Step: 417ms | Tot: 12s341ms | Loss: 0.285 | Acc: 92.713% (6883/7424)              
 [===============================================>.................] 30/40   Step: 518ms | Tot: 12s859ms | Loss: 0.282 | Acc: 92.799% (7127/7680)              
 [================================================>................] 31/40   Step: 419ms | Tot: 13s279ms | Loss: 0.283 | Acc: 92.805% (7365/7936)              
 [==================================================>..............] 32/40   Step: 417ms | Tot: 13s696ms | Loss: 0.278 | Acc: 92.871% (7608/8192)              
 [====================================================>............] 33/40   Step: 416ms | Tot: 14s113ms | Loss: 0.277 | Acc: 92.957% (7853/8448)              
 [=====================================================>...........] 34/40   Step: 416ms | Tot: 14s529ms | Loss: 0.278 | Acc: 92.911% (8087/8704)              
 [=======================================================>.........] 35/40   Step: 418ms | Tot: 14s948ms | Loss: 0.277 | Acc: 92.935% (8327/8960)              
 [========================================================>........] 36/40   Step: 480ms | Tot: 15s428ms | Loss: 0.279 | Acc: 92.904% (8562/9216)              
 [==========================================================>......] 37/40   Step: 373ms | Tot: 15s802ms | Loss: 0.278 | Acc: 92.948% (8804/9472)              
 [============================================================>....] 38/40   Step: 372ms | Tot: 16s175ms | Loss: 0.284 | Acc: 92.897% (9037/9728)              
 [=============================================================>...] 39/40   Step: 375ms | Tot: 16s550ms | Loss: 0.281 | Acc: 92.929% (9278/9984)              
 [===============================================================>.] 40/40   Step: 2s326ms | Tot: 18s877ms | Loss: 0.281 | Acc: 92.930% (9293/10000)
Saving with better validation accuracy model: 92.930..

Epoch: 1
 [>................................................................] 1/79   Step: 3s272ms | Tot: 0ms | Loss: 0.041 | Acc: 98.047% (251/256)              
 [>................................................................] 2/79   Step: 987ms | Tot: 987ms | Loss: 0.042 | Acc: 98.438% (504/512)              
 [=>...............................................................] 3/79   Step: 987ms | Tot: 1s974ms | Loss: 0.045 | Acc: 98.438% (756/768)              
 [==>..............................................................] 4/79   Step: 981ms | Tot: 2s956ms | Loss: 0.050 | Acc: 98.438% (1008/1024)              
 [===>.............................................................] 5/79   Step: 982ms | Tot: 3s938ms | Loss: 0.054 | Acc: 98.438% (1260/1280)              
 [====>............................................................] 6/79   Step: 1s95ms | Tot: 5s34ms | Loss: 0.066 | Acc: 98.242% (1509/1536)              
 [====>............................................................] 7/79   Step: 979ms | Tot: 6s14ms | Loss: 0.072 | Acc: 98.047% (1757/1792)              
 [=====>...........................................................] 8/79   Step: 980ms | Tot: 6s994ms | Loss: 0.070 | Acc: 98.096% (2009/2048)              
 [======>..........................................................] 9/79   Step: 975ms | Tot: 7s969ms | Loss: 0.075 | Acc: 98.047% (2259/2304)              
 [=======>.........................................................] 10/79   Step: 970ms | Tot: 8s940ms | Loss: 0.074 | Acc: 98.008% (2509/2560)              
 [========>........................................................] 11/79   Step: 1s85ms | Tot: 10s26ms | Loss: 0.074 | Acc: 98.047% (2761/2816)              
 [=========>.......................................................] 12/79   Step: 966ms | Tot: 10s992ms | Loss: 0.078 | Acc: 98.047% (3012/3072)              
 [=========>.......................................................] 13/79   Step: 967ms | Tot: 11s960ms | Loss: 0.076 | Acc: 98.047% (3263/3328)              
 [==========>......................................................] 14/79   Step: 963ms | Tot: 12s924ms | Loss: 0.073 | Acc: 98.019% (3513/3584)              
 [===========>.....................................................] 15/79   Step: 1s69ms | Tot: 13s993ms | Loss: 0.077 | Acc: 97.969% (3762/3840)              
 [============>....................................................] 16/79   Step: 965ms | Tot: 14s958ms | Loss: 0.075 | Acc: 98.022% (4015/4096)              
 [=============>...................................................] 17/79   Step: 968ms | Tot: 15s926ms | Loss: 0.081 | Acc: 97.955% (4263/4352)              
 [=============>...................................................] 18/79   Step: 968ms | Tot: 16s894ms | Loss: 0.079 | Acc: 98.003% (4516/4608)              
 [==============>..................................................] 19/79   Step: 971ms | Tot: 17s865ms | Loss: 0.077 | Acc: 98.047% (4769/4864)              
 [===============>.................................................] 20/79   Step: 1s99ms | Tot: 18s965ms | Loss: 0.076 | Acc: 98.066% (5021/5120)              
 [================>................................................] 21/79   Step: 986ms | Tot: 19s952ms | Loss: 0.073 | Acc: 98.140% (5276/5376)              
 [=================>...............................................] 22/79   Step: 968ms | Tot: 20s920ms | Loss: 0.072 | Acc: 98.153% (5528/5632)              
 [==================>..............................................] 23/79   Step: 965ms | Tot: 21s885ms | Loss: 0.070 | Acc: 98.166% (5780/5888)              
 [==================>..............................................] 24/79   Step: 963ms | Tot: 22s849ms | Loss: 0.072 | Acc: 98.145% (6030/6144)              
 [===================>.............................................] 25/79   Step: 1s82ms | Tot: 23s931ms | Loss: 0.074 | Acc: 98.109% (6279/6400)              
 [====================>............................................] 26/79   Step: 963ms | Tot: 24s895ms | Loss: 0.073 | Acc: 98.122% (6531/6656)              
 [=====================>...........................................] 27/79   Step: 963ms | Tot: 25s858ms | Loss: 0.072 | Acc: 98.119% (6782/6912)              
 [======================>..........................................] 28/79   Step: 964ms | Tot: 26s823ms | Loss: 0.072 | Acc: 98.103% (7032/7168)              
 [=======================>.........................................] 29/79   Step: 1s71ms | Tot: 27s895ms | Loss: 0.072 | Acc: 98.101% (7283/7424)              
 [=======================>.........................................] 30/79   Step: 965ms | Tot: 28s860ms | Loss: 0.071 | Acc: 98.112% (7535/7680)              
 [========================>........................................] 31/79   Step: 985ms | Tot: 29s846ms | Loss: 0.070 | Acc: 98.135% (7788/7936)              
 [=========================>.......................................] 32/79   Step: 965ms | Tot: 30s811ms | Loss: 0.071 | Acc: 98.120% (8038/8192)              
 [==========================>......................................] 33/79   Step: 965ms | Tot: 31s777ms | Loss: 0.072 | Acc: 98.082% (8286/8448)              
 [===========================>.....................................] 34/79   Step: 1s69ms | Tot: 32s846ms | Loss: 0.072 | Acc: 98.070% (8536/8704)              
 [===========================>.....................................] 35/79   Step: 969ms | Tot: 33s816ms | Loss: 0.071 | Acc: 98.103% (8790/8960)              
 [============================>....................................] 36/79   Step: 964ms | Tot: 34s780ms | Loss: 0.071 | Acc: 98.112% (9042/9216)              
 [=============================>...................................] 37/79   Step: 966ms | Tot: 35s747ms | Loss: 0.070 | Acc: 98.131% (9295/9472)              
 [==============================>..................................] 38/79   Step: 1s76ms | Tot: 36s823ms | Loss: 0.069 | Acc: 98.129% (9546/9728)              
 [===============================>.................................] 39/79   Step: 965ms | Tot: 37s789ms | Loss: 0.069 | Acc: 98.147% (9799/9984)              
 [================================>................................] 40/79   Step: 971ms | Tot: 38s760ms | Loss: 0.068 | Acc: 98.164% (10052/10240)              
 [================================>................................] 41/79   Step: 982ms | Tot: 39s743ms | Loss: 0.069 | Acc: 98.142% (10301/10496)              
 [=================================>...............................] 42/79   Step: 967ms | Tot: 40s711ms | Loss: 0.068 | Acc: 98.149% (10553/10752)              
 [==================================>..............................] 43/79   Step: 1s71ms | Tot: 41s782ms | Loss: 0.069 | Acc: 98.129% (10802/11008)              
 [===================================>.............................] 44/79   Step: 967ms | Tot: 42s750ms | Loss: 0.068 | Acc: 98.171% (11058/11264)              
 [====================================>............................] 45/79   Step: 964ms | Tot: 43s714ms | Loss: 0.068 | Acc: 98.151% (11307/11520)              
 [=====================================>...........................] 46/79   Step: 965ms | Tot: 44s680ms | Loss: 0.068 | Acc: 98.132% (11556/11776)              
 [=====================================>...........................] 47/79   Step: 1s73ms | Tot: 45s753ms | Loss: 0.069 | Acc: 98.130% (11807/12032)              
 [======================================>..........................] 48/79   Step: 966ms | Tot: 46s720ms | Loss: 0.069 | Acc: 98.112% (12056/12288)              
 [=======================================>.........................] 49/79   Step: 973ms | Tot: 47s694ms | Loss: 0.069 | Acc: 98.119% (12308/12544)              
 [========================================>........................] 50/79   Step: 965ms | Tot: 48s660ms | Loss: 0.069 | Acc: 98.125% (12560/12800)              
 [=========================================>.......................] 51/79   Step: 986ms | Tot: 49s646ms | Loss: 0.069 | Acc: 98.131% (12812/13056)              
 [=========================================>.......................] 52/79   Step: 1s75ms | Tot: 50s722ms | Loss: 0.069 | Acc: 98.114% (13061/13312)              
 [==========================================>......................] 53/79   Step: 964ms | Tot: 51s686ms | Loss: 0.070 | Acc: 98.091% (13309/13568)              
 [===========================================>.....................] 54/79   Step: 965ms | Tot: 52s652ms | Loss: 0.070 | Acc: 98.069% (13557/13824)              
 [============================================>....................] 55/79   Step: 969ms | Tot: 53s621ms | Loss: 0.070 | Acc: 98.061% (13807/14080)              
 [=============================================>...................] 56/79   Step: 965ms | Tot: 54s586ms | Loss: 0.070 | Acc: 98.068% (14059/14336)              
 [==============================================>..................] 57/79   Step: 1s71ms | Tot: 55s658ms | Loss: 0.071 | Acc: 98.054% (14308/14592)              
 [==============================================>..................] 58/79   Step: 966ms | Tot: 56s624ms | Loss: 0.071 | Acc: 98.060% (14560/14848)              
 [===============================================>.................] 59/79   Step: 965ms | Tot: 57s589ms | Loss: 0.070 | Acc: 98.073% (14813/15104)              
 [================================================>................] 60/79   Step: 965ms | Tot: 58s555ms | Loss: 0.070 | Acc: 98.079% (15065/15360)              
 [=================================================>...............] 61/79   Step: 1s85ms | Tot: 59s641ms | Loss: 0.069 | Acc: 98.079% (15316/15616)              
 [==================================================>..............] 62/79   Step: 965ms | Tot: 1m607ms | Loss: 0.068 | Acc: 98.097% (15570/15872)              
 [===================================================>.............] 63/79   Step: 967ms | Tot: 1m1s | Loss: 0.068 | Acc: 98.103% (15822/16128)              
 [===================================================>.............] 64/79   Step: 969ms | Tot: 1m2s | Loss: 0.069 | Acc: 98.065% (16067/16384)              
 [====================================================>............] 65/79   Step: 964ms | Tot: 1m3s | Loss: 0.069 | Acc: 98.071% (16319/16640)              
 [=====================================================>...........] 66/79   Step: 1s81ms | Tot: 1m4s | Loss: 0.069 | Acc: 98.076% (16571/16896)              
 [======================================================>..........] 67/79   Step: 966ms | Tot: 1m5s | Loss: 0.069 | Acc: 98.094% (16825/17152)              
 [=======================================================>.........] 68/79   Step: 963ms | Tot: 1m6s | Loss: 0.068 | Acc: 98.104% (17078/17408)              
 [=======================================================>.........] 69/79   Step: 968ms | Tot: 1m7s | Loss: 0.068 | Acc: 98.120% (17332/17664)              
 [========================================================>........] 70/79   Step: 963ms | Tot: 1m8s | Loss: 0.069 | Acc: 98.097% (17579/17920)              
 [=========================================================>.......] 71/79   Step: 1s89ms | Tot: 1m9s | Loss: 0.069 | Acc: 98.113% (17833/18176)              
 [==========================================================>......] 72/79   Step: 963ms | Tot: 1m10s | Loss: 0.068 | Acc: 98.123% (18086/18432)              
 [===========================================================>.....] 73/79   Step: 963ms | Tot: 1m11s | Loss: 0.068 | Acc: 98.127% (18338/18688)              
 [============================================================>....] 74/79   Step: 963ms | Tot: 1m12s | Loss: 0.069 | Acc: 98.094% (18583/18944)              
 [============================================================>....] 75/79   Step: 976ms | Tot: 1m13s | Loss: 0.069 | Acc: 98.094% (18834/19200)              
 [=============================================================>...] 76/79   Step: 853ms | Tot: 1m14s | Loss: 0.069 | Acc: 98.088% (19084/19456)              
 [==============================================================>..] 77/79   Step: 852ms | Tot: 1m15s | Loss: 0.069 | Acc: 98.093% (19336/19712)              
 [===============================================================>.] 78/79   Step: 848ms | Tot: 1m15s | Loss: 0.069 | Acc: 98.057% (19580/19968)              
 [================================================================>] 79/79   Step: 915ms | Tot: 1m16s | Loss: 0.070 | Acc: 98.050% (19610/20000)
 [>................................................................] 1/40   Step: 1s298ms | Tot: 0ms | Loss: 0.149 | Acc: 94.531% (242/256)              
 [=>...............................................................] 2/40   Step: 433ms | Tot: 433ms | Loss: 0.253 | Acc: 92.773% (475/512)              
 [===>.............................................................] 3/40   Step: 432ms | Tot: 866ms | Loss: 0.255 | Acc: 92.578% (711/768)              
 [====>............................................................] 4/40   Step: 446ms | Tot: 1s313ms | Loss: 0.247 | Acc: 92.676% (949/1024)              
 [======>..........................................................] 5/40   Step: 425ms | Tot: 1s738ms | Loss: 0.232 | Acc: 92.969% (1190/1280)              
 [========>........................................................] 6/40   Step: 530ms | Tot: 2s268ms | Loss: 0.242 | Acc: 92.643% (1423/1536)              
 [=========>.......................................................] 7/40   Step: 426ms | Tot: 2s695ms | Loss: 0.235 | Acc: 93.192% (1670/1792)              
