cifar100 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the pop selected dataset.
load parameters
Now try to run the algorithm POP
------------------ Start to select subsets ------------------
Selected 39527 samples for weakkness <= 1.
Train with the selected 39527 samples.
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [>................................................................] 1/155   Step: 1m834ms | Tot: 0ms | Loss: 0.347 | Acc: 89.062% (228/256)              
 [>................................................................] 2/155   Step: 1s994ms | Tot: 1s994ms | Loss: 0.377 | Acc: 88.086% (451/512)              
 [>................................................................] 3/155   Step: 983ms | Tot: 2s978ms | Loss: 0.380 | Acc: 87.500% (672/768)              
 [=>...............................................................] 4/155   Step: 1s137ms | Tot: 4s115ms | Loss: 0.397 | Acc: 87.500% (896/1024)              
 [=>...............................................................] 5/155   Step: 978ms | Tot: 5s94ms | Loss: 0.403 | Acc: 87.266% (1117/1280)              
 [==>..............................................................] 6/155   Step: 974ms | Tot: 6s69ms | Loss: 0.421 | Acc: 86.523% (1329/1536)              
 [==>..............................................................] 7/155   Step: 992ms | Tot: 7s62ms | Loss: 0.414 | Acc: 86.998% (1559/1792)              
 [==>..............................................................] 8/155   Step: 973ms | Tot: 8s35ms | Loss: 0.414 | Acc: 86.914% (1780/2048)              
 [===>.............................................................] 9/155   Step: 1s80ms | Tot: 9s116ms | Loss: 0.403 | Acc: 87.240% (2010/2304)              
 [===>.............................................................] 10/155   Step: 974ms | Tot: 10s90ms | Loss: 0.398 | Acc: 87.383% (2237/2560)              
 [====>............................................................] 11/155   Step: 975ms | Tot: 11s66ms | Loss: 0.390 | Acc: 87.713% (2470/2816)              
 [====>............................................................] 12/155   Step: 980ms | Tot: 12s46ms | Loss: 0.393 | Acc: 87.663% (2693/3072)              
 [=====>...........................................................] 13/155   Step: 992ms | Tot: 13s39ms | Loss: 0.390 | Acc: 87.800% (2922/3328)              
 [=====>...........................................................] 14/155   Step: 1s79ms | Tot: 14s118ms | Loss: 0.383 | Acc: 88.002% (3154/3584)              
 [=====>...........................................................] 15/155   Step: 974ms | Tot: 15s93ms | Loss: 0.375 | Acc: 88.359% (3393/3840)              
 [======>..........................................................] 16/155   Step: 978ms | Tot: 16s71ms | Loss: 0.377 | Acc: 88.354% (3619/4096)              
 [======>..........................................................] 17/155   Step: 993ms | Tot: 17s64ms | Loss: 0.373 | Acc: 88.511% (3852/4352)              
 [=======>.........................................................] 18/155   Step: 1s104ms | Tot: 18s169ms | Loss: 0.370 | Acc: 88.694% (4087/4608)              
 [=======>.........................................................] 19/155   Step: 975ms | Tot: 19s144ms | Loss: 0.366 | Acc: 88.795% (4319/4864)              
 [=======>.........................................................] 20/155   Step: 974ms | Tot: 20s119ms | Loss: 0.361 | Acc: 89.082% (4561/5120)              
 [========>........................................................] 21/155   Step: 976ms | Tot: 21s95ms | Loss: 0.357 | Acc: 89.211% (4796/5376)              
 [========>........................................................] 22/155   Step: 981ms | Tot: 22s76ms | Loss: 0.356 | Acc: 89.258% (5027/5632)              
 [=========>.......................................................] 23/155   Step: 1s111ms | Tot: 23s188ms | Loss: 0.352 | Acc: 89.368% (5262/5888)              
 [=========>.......................................................] 24/155   Step: 972ms | Tot: 24s160ms | Loss: 0.350 | Acc: 89.421% (5494/6144)              
 [==========>......................................................] 25/155   Step: 971ms | Tot: 25s131ms | Loss: 0.344 | Acc: 89.594% (5734/6400)              
 [==========>......................................................] 26/155   Step: 977ms | Tot: 26s109ms | Loss: 0.339 | Acc: 89.799% (5977/6656)              
 [==========>......................................................] 27/155   Step: 990ms | Tot: 27s99ms | Loss: 0.335 | Acc: 89.902% (6214/6912)              
 [===========>.....................................................] 28/155   Step: 1s81ms | Tot: 28s181ms | Loss: 0.332 | Acc: 90.039% (6454/7168)              
 [===========>.....................................................] 29/155   Step: 975ms | Tot: 29s156ms | Loss: 0.330 | Acc: 90.140% (6692/7424)              
 [============>....................................................] 30/155   Step: 971ms | Tot: 30s128ms | Loss: 0.326 | Acc: 90.286% (6934/7680)              
 [============>....................................................] 31/155   Step: 980ms | Tot: 31s109ms | Loss: 0.324 | Acc: 90.297% (7166/7936)              
 [=============>...................................................] 32/155   Step: 1s83ms | Tot: 32s193ms | Loss: 0.320 | Acc: 90.417% (7407/8192)              
