cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the cl selected dataset.
------------------ Start to select subsets ------------------
Start to select 14546 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/57   Step: 49s218ms | Tot: 0ms | Loss: 0.362 | Acc: 87.500% (224/256)              
 [=>...............................................................] 2/57   Step: 2s87ms | Tot: 2s87ms | Loss: 0.381 | Acc: 87.891% (450/512)              
 [==>..............................................................] 3/57   Step: 985ms | Tot: 3s73ms | Loss: 0.353 | Acc: 89.453% (687/768)              
 [===>.............................................................] 4/57   Step: 1s151ms | Tot: 4s224ms | Loss: 0.335 | Acc: 89.941% (921/1024)              
 [====>............................................................] 5/57   Step: 969ms | Tot: 5s194ms | Loss: 0.316 | Acc: 90.234% (1155/1280)              
 [=====>...........................................................] 6/57   Step: 967ms | Tot: 6s161ms | Loss: 0.323 | Acc: 90.430% (1389/1536)              
 [======>..........................................................] 7/57   Step: 972ms | Tot: 7s134ms | Loss: 0.317 | Acc: 90.737% (1626/1792)              
 [=======>.........................................................] 8/57   Step: 964ms | Tot: 8s99ms | Loss: 0.310 | Acc: 90.918% (1862/2048)              
 [=========>.......................................................] 9/57   Step: 1s75ms | Tot: 9s174ms | Loss: 0.302 | Acc: 91.189% (2101/2304)              
 [==========>......................................................] 10/57   Step: 971ms | Tot: 10s145ms | Loss: 0.287 | Acc: 91.680% (2347/2560)              
 [===========>.....................................................] 11/57   Step: 966ms | Tot: 11s112ms | Loss: 0.284 | Acc: 91.832% (2586/2816)              
 [============>....................................................] 12/57   Step: 968ms | Tot: 12s81ms | Loss: 0.275 | Acc: 92.155% (2831/3072)              
 [=============>...................................................] 13/57   Step: 972ms | Tot: 13s53ms | Loss: 0.269 | Acc: 92.428% (3076/3328)              
 [=============================================================>...] 39/40   Step: 375ms | Tot: 16s829ms | Loss: 0.343 | Acc: 89.734% (8959/9984)              
 [===============================================================>.] 40/40   Step: 2s382ms | Tot: 19s212ms | Loss: 0.343 | Acc: 89.740% (8974/10000)
Saving with better validation accuracy model: 89.740..

Epoch: 1
 [>................................................................] 1/57   Step: 3s146ms | Tot: 0ms | Loss: 0.138 | Acc: 94.531% (242/256)              
 [=>...............................................................] 2/57   Step: 982ms | Tot: 982ms | Loss: 0.143 | Acc: 95.117% (487/512)              
 [==>..............................................................] 3/57   Step: 980ms | Tot: 1s963ms | Loss: 0.135 | Acc: 95.964% (737/768)              
 [===>.............................................................] 4/57   Step: 987ms | Tot: 2s950ms | Loss: 0.145 | Acc: 95.508% (978/1024)              
 [====>............................................................] 5/57   Step: 989ms | Tot: 3s940ms | Loss: 0.138 | Acc: 95.703% (1225/1280)              
 [=====>...........................................................] 6/57   Step: 1s88ms | Tot: 5s28ms | Loss: 0.143 | Acc: 95.378% (1465/1536)              
 [======>..........................................................] 7/57   Step: 998ms | Tot: 6s27ms | Loss: 0.145 | Acc: 95.201% (1706/1792)              
 [=======>.........................................................] 8/57   Step: 977ms | Tot: 7s4ms | Loss: 0.140 | Acc: 95.459% (1955/2048)              
 [=========>.......................................................] 9/57   Step: 974ms | Tot: 7s979ms | Loss: 0.139 | Acc: 95.443% (2199/2304)              
 [==========>......................................................] 10/57   Step: 1s113ms | Tot: 9s92ms | Loss: 0.144 | Acc: 95.391% (2442/2560)              
 [===========>.....................................................] 11/57   Step: 970ms | Tot: 10s62ms | Loss: 0.142 | Acc: 95.348% (2685/2816)              
 [============>....................................................] 12/57   Step: 963ms | Tot: 11s26ms | Loss: 0.141 | Acc: 95.345% (2929/3072)              
 [=============>...................................................] 13/57   Step: 969ms | Tot: 11s996ms | Loss: 0.146 | Acc: 95.132% (3166/3328)              
 [==============>..................................................] 14/57   Step: 965ms | Tot: 12s961ms | Loss: 0.150 | Acc: 95.033% (3406/3584)              
 [===============>.................................................] 15/57   Step: 1s86ms | Tot: 14s48ms | Loss: 0.148 | Acc: 95.234% (3657/3840)              
 [=================>...............................................] 16/57   Step: 966ms | Tot: 15s14ms | Loss: 0.155 | Acc: 95.020% (3892/4096)              
 [==================>..............................................] 17/57   Step: 977ms | Tot: 15s992ms | Loss: 0.157 | Acc: 95.014% (4135/4352)              
 [===================>.............................................] 18/57   Step: 966ms | Tot: 16s958ms | Loss: 0.159 | Acc: 95.009% (4378/4608)              
 [====================>............................................] 19/57   Step: 965ms | Tot: 17s924ms | Loss: 0.157 | Acc: 95.004% (4621/4864)              
 [=====================>...........................................] 20/57   Step: 1s70ms | Tot: 18s994ms | Loss: 0.157 | Acc: 95.020% (4865/5120)              
 [======================>..........................................] 21/57   Step: 965ms | Tot: 19s959ms | Loss: 0.155 | Acc: 95.108% (5113/5376)              
 [=======================>.........................................] 22/57   Step: 964ms | Tot: 20s924ms | Loss: 0.154 | Acc: 95.082% (5355/5632)              
 [=========================>.......................................] 23/57   Step: 965ms | Tot: 21s889ms | Loss: 0.156 | Acc: 95.041% (5596/5888)              
 [==========================>......................................] 24/57   Step: 1s74ms | Tot: 22s963ms | Loss: 0.157 | Acc: 94.971% (5835/6144)              
 [===========================>.....................................] 25/57   Step: 1s154ms | Tot: 24s118ms | Loss: 0.158 | Acc: 94.984% (6079/6400)              
 [============================>....................................] 26/57   Step: 1s117ms | Tot: 25s236ms | Loss: 0.158 | Acc: 94.952% (6320/6656)              
 [=============================>...................................] 27/57   Step: 978ms | Tot: 26s214ms | Loss: 0.159 | Acc: 94.907% (6560/6912)              
 [==============================>..................................] 28/57   Step: 967ms | Tot: 27s182ms | Loss: 0.157 | Acc: 94.978% (6808/7168)              
 [===============================>.................................] 29/57   Step: 1s76ms | Tot: 28s259ms | Loss: 0.155 | Acc: 95.043% (7056/7424)              
 [=================================>...............................] 30/57   Step: 961ms | Tot: 29s221ms | Loss: 0.156 | Acc: 94.974% (7294/7680)              
 [==================================>..............................] 31/57   Step: 966ms | Tot: 30s187ms | Loss: 0.155 | Acc: 94.997% (7539/7936)              
 [===================================>.............................] 32/57   Step: 967ms | Tot: 31s155ms | Loss: 0.155 | Acc: 94.995% (7782/8192)              
 [====================================>............................] 33/57   Step: 1s74ms | Tot: 32s229ms | Loss: 0.155 | Acc: 95.005% (8026/8448)              
 [=====================================>...........................] 34/57   Step: 967ms | Tot: 33s196ms | Loss: 0.156 | Acc: 94.933% (8263/8704)              
 [======================================>..........................] 35/57   Step: 971ms | Tot: 34s168ms | Loss: 0.157 | Acc: 94.900% (8503/8960)              
 [=======================================>.........................] 36/57   Step: 964ms | Tot: 35s132ms | Loss: 0.156 | Acc: 94.933% (8749/9216)              
 [=========================================>.......................] 37/57   Step: 979ms | Tot: 36s111ms | Loss: 0.157 | Acc: 94.911% (8990/9472)              
 [==========================================>......................] 38/57   Step: 1s80ms | Tot: 37s192ms | Loss: 0.158 | Acc: 94.881% (9230/9728)              
 [===========================================>.....................] 39/57   Step: 971ms | Tot: 38s163ms | Loss: 0.159 | Acc: 94.852% (9470/9984)              
 [============================================>....................] 40/57   Step: 963ms | Tot: 39s127ms | Loss: 0.160 | Acc: 94.824% (9710/10240)              
 [=============================================>...................] 41/57   Step: 964ms | Tot: 40s91ms | Loss: 0.160 | Acc: 94.836% (9954/10496)              
 [==============================================>..................] 42/57   Step: 1s75ms | Tot: 41s166ms | Loss: 0.162 | Acc: 94.792% (10192/10752)              
 [===============================================>.................] 43/57   Step: 966ms | Tot: 42s132ms | Loss: 0.161 | Acc: 94.840% (10440/11008)              
 [=================================================>...............] 44/57   Step: 968ms | Tot: 43s101ms | Loss: 0.160 | Acc: 94.886% (10688/11264)              
 [==================================================>..............] 45/57   Step: 969ms | Tot: 44s70ms | Loss: 0.160 | Acc: 94.887% (10931/11520)              
 [===================================================>.............] 46/57   Step: 962ms | Tot: 45s33ms | Loss: 0.159 | Acc: 94.913% (11177/11776)              
 [====================================================>............] 47/57   Step: 1s112ms | Tot: 46s146ms | Loss: 0.158 | Acc: 94.938% (11423/12032)              
 [=====================================================>...........] 48/57   Step: 963ms | Tot: 47s109ms | Loss: 0.157 | Acc: 94.995% (11673/12288)              
 [======================================================>..........] 49/57   Step: 966ms | Tot: 48s76ms | Loss: 0.156 | Acc: 95.018% (11919/12544)              
 [=======================================================>.........] 50/57   Step: 965ms | Tot: 49s42ms | Loss: 0.156 | Acc: 94.984% (12158/12800)              
 [=========================================================>.......] 51/57   Step: 966ms | Tot: 50s8ms | Loss: 0.157 | Acc: 94.953% (12397/13056)              
 [==========================================================>......] 52/57   Step: 1s67ms | Tot: 51s76ms | Loss: 0.157 | Acc: 94.952% (12640/13312)              
 [===========================================================>.....] 53/57   Step: 951ms | Tot: 52s27ms | Loss: 0.157 | Acc: 94.988% (12888/13568)              
 [============================================================>....] 54/57   Step: 851ms | Tot: 52s879ms | Loss: 0.157 | Acc: 94.980% (13130/13824)              
 [=============================================================>...] 55/57   Step: 852ms | Tot: 53s731ms | Loss: 0.156 | Acc: 95.000% (13376/14080)              
 [==============================================================>..] 56/57   Step: 973ms | Tot: 54s705ms | Loss: 0.156 | Acc: 94.992% (13618/14336)              
 [===============================================================>.] 57/57   Step: 877ms | Tot: 55s583ms | Loss: 0.155 | Acc: 95.023% (13822/14546)
 [>................................................................] 1/40   Step: 1s63ms | Tot: 0ms | Loss: 0.277 | Acc: 91.406% (234/256)              
 [=>...............................................................] 2/40   Step: 426ms | Tot: 426ms | Loss: 0.352 | Acc: 89.258% (457/512)              
 [===>.............................................................] 3/40   Step: 425ms | Tot: 852ms | Loss: 0.335 | Acc: 89.714% (689/768)              
 [====>............................................................] 4/40   Step: 595ms | Tot: 1s447ms | Loss: 0.323 | Acc: 89.844% (920/1024)              
 [======>..........................................................] 5/40   Step: 428ms | Tot: 1s875ms | Loss: 0.287 | Acc: 91.172% (1167/1280)              
 [========>........................................................] 6/40   Step: 429ms | Tot: 2s305ms | Loss: 0.294 | Acc: 90.755% (1394/1536)              
 [=========>.......................................................] 7/40   Step: 429ms | Tot: 2s735ms | Loss: 0.293 | Acc: 90.904% (1629/1792)              
 [===========>.....................................................] 8/40   Step: 426ms | Tot: 3s161ms | Loss: 0.298 | Acc: 90.771% (1859/2048)              
 [=============>...................................................] 9/40   Step: 423ms | Tot: 3s585ms | Loss: 0.299 | Acc: 90.755% (2091/2304)              
 [==============>..................................................] 10/40   Step: 532ms | Tot: 4s118ms | Loss: 0.290 | Acc: 90.977% (2329/2560)              
 [================>................................................] 11/40   Step: 422ms | Tot: 4s540ms | Loss: 0.291 | Acc: 90.980% (2562/2816)              
 [=================>...............................................] 12/40   Step: 427ms | Tot: 4s967ms | Loss: 0.296 | Acc: 90.820% (2790/3072)              
 [===================>.............................................] 13/40   Step: 428ms | Tot: 5s395ms | Loss: 0.299 | Acc: 90.805% (3022/3328)              
 [=====================>...........................................] 14/40   Step: 425ms | Tot: 5s821ms | Loss: 0.292 | Acc: 90.988% (3261/3584)              
 [======================>..........................................] 15/40   Step: 533ms | Tot: 6s354ms | Loss: 0.293 | Acc: 90.938% (3492/3840)              
 [========================>........................................] 16/40   Step: 426ms | Tot: 6s781ms | Loss: 0.297 | Acc: 90.918% (3724/4096)              
 [==========================>......................................] 17/40   Step: 431ms | Tot: 7s213ms | Loss: 0.298 | Acc: 90.901% (3956/4352)              
 [===========================>.....................................] 18/40   Step: 431ms | Tot: 7s644ms | Loss: 0.303 | Acc: 90.885% (4188/4608)              
 [=============================>...................................] 19/40   Step: 428ms | Tot: 8s72ms | Loss: 0.304 | Acc: 90.851% (4419/4864)              
 [==============================>..................................] 20/40   Step: 427ms | Tot: 8s500ms | Loss: 0.305 | Acc: 90.820% (4650/5120)              
 [================================>................................] 21/40   Step: 543ms | Tot: 9s43ms | Loss: 0.306 | Acc: 90.774% (4880/5376)              
 [==================================>..............................] 22/40   Step: 433ms | Tot: 9s476ms | Loss: 0.307 | Acc: 90.785% (5113/5632)              
 [===================================>.............................] 23/40   Step: 426ms | Tot: 9s903ms | Loss: 0.312 | Acc: 90.659% (5338/5888)              
 [=====================================>...........................] 24/40   Step: 427ms | Tot: 10s330ms | Loss: 0.309 | Acc: 90.706% (5573/6144)              
 [=======================================>.........................] 25/40   Step: 427ms | Tot: 10s757ms | Loss: 0.310 | Acc: 90.719% (5806/6400)              
 [========================================>........................] 26/40   Step: 535ms | Tot: 11s293ms | Loss: 0.317 | Acc: 90.595% (6030/6656)              
 [==========================================>......................] 27/40   Step: 426ms | Tot: 11s719ms | Loss: 0.319 | Acc: 90.553% (6259/6912)              
 [===========================================>.....................] 28/40   Step: 428ms | Tot: 12s147ms | Loss: 0.319 | Acc: 90.499% (6487/7168)              
 [=============================================>...................] 29/40   Step: 425ms | Tot: 12s573ms | Loss: 0.319 | Acc: 90.517% (6720/7424)              
 [===============================================>.................] 30/40   Step: 431ms | Tot: 13s5ms | Loss: 0.316 | Acc: 90.560% (6955/7680)              
 [================================================>................] 31/40   Step: 430ms | Tot: 13s436ms | Loss: 0.315 | Acc: 90.587% (7189/7936)              
 [==================================================>..............] 32/40   Step: 527ms | Tot: 13s964ms | Loss: 0.314 | Acc: 90.601% (7422/8192)              
 [====================================================>............] 33/40   Step: 420ms | Tot: 14s385ms | Loss: 0.313 | Acc: 90.601% (7654/8448)              
 [=====================================================>...........] 34/40   Step: 420ms | Tot: 14s806ms | Loss: 0.314 | Acc: 90.591% (7885/8704)              
 [=======================================================>.........] 35/40   Step: 421ms | Tot: 15s227ms | Loss: 0.314 | Acc: 90.580% (8116/8960)              
 [========================================================>........] 36/40   Step: 379ms | Tot: 15s607ms | Loss: 0.316 | Acc: 90.516% (8342/9216)              
 [==========================================================>......] 37/40   Step: 483ms | Tot: 16s90ms | Loss: 0.315 | Acc: 90.541% (8576/9472)              
 [============================================================>....] 38/40   Step: 398ms | Tot: 16s488ms | Loss: 0.317 | Acc: 90.491% (8803/9728)              
 [=============================================================>...] 39/40   Step: 375ms | Tot: 16s864ms | Loss: 0.319 | Acc: 90.445% (9030/9984)              
 [===============================================================>.] 40/40   Step: 381ms | Tot: 17s245ms | Loss: 0.319 | Acc: 90.450% (9045/10000)
Saving with better validation accuracy model: 90.450..

Epoch: 2
 [>................................................................] 1/57   Step: 1s950ms | Tot: 0ms | Loss: 0.103 | Acc: 96.875% (248/256)              
 [=>...............................................................] 2/57   Step: 1s139ms | Tot: 1s139ms | Loss: 0.110 | Acc: 96.484% (494/512)              
 [==>..............................................................] 3/57   Step: 985ms | Tot: 2s124ms | Loss: 0.115 | Acc: 96.484% (741/768)              
 [===>.............................................................] 4/57   Step: 986ms | Tot: 3s111ms | Loss: 0.130 | Acc: 96.094% (984/1024)              
 [====>............................................................] 5/57   Step: 981ms | Tot: 4s93ms | Loss: 0.130 | Acc: 96.094% (1230/1280)              
 [=====>...........................................................] 6/57   Step: 983ms | Tot: 5s76ms | Loss: 0.129 | Acc: 96.029% (1475/1536)              
 [======>..........................................................] 7/57   Step: 1s94ms | Tot: 6s171ms | Loss: 0.117 | Acc: 96.484% (1729/1792)              
 [=======>.........................................................] 8/57   Step: 982ms | Tot: 7s153ms | Loss: 0.116 | Acc: 96.582% (1978/2048)              
 [=========>.......................................................] 9/57   Step: 977ms | Tot: 8s131ms | Loss: 0.115 | Acc: 96.658% (2227/2304)              
 [==========>......................................................] 10/57   Step: 975ms | Tot: 9s107ms | Loss: 0.114 | Acc: 96.641% (2474/2560)              
 [===========>.....................................................] 11/57   Step: 987ms | Tot: 10s94ms | Loss: 0.110 | Acc: 96.768% (2725/2816)              
 [============>....................................................] 12/57   Step: 1s70ms | Tot: 11s165ms | Loss: 0.115 | Acc: 96.615% (2968/3072)              
 [=============>...................................................] 13/57   Step: 963ms | Tot: 12s129ms | Loss: 0.116 | Acc: 96.605% (3215/3328)              
 [==============>..................................................] 14/57   Step: 967ms | Tot: 13s96ms | Loss: 0.116 | Acc: 96.596% (3462/3584)              
 [===============>.................................................] 15/57   Step: 967ms | Tot: 14s64ms | Loss: 0.116 | Acc: 96.615% (3710/3840)              
