cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the wcl selected dataset (by weighted the boundary points).
load parameters
Now try to run the WCL algorithm, by scaling up boundary sample scores
Scale up the boundary sample scores to 1
Start to select 28000 samples for a fair comparison at each subset.
Selected 28000 samples from all the classes
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/110   Step: 44s65ms | Tot: 0ms | Loss: 0.134 | Acc: 95.703% (245/256)              
 [>................................................................] 2/110   Step: 2s74ms | Tot: 2s74ms | Loss: 0.153 | Acc: 94.922% (486/512)              
 [=>...............................................................] 3/110   Step: 988ms | Tot: 3s63ms | Loss: 0.184 | Acc: 93.880% (721/768)              
 [=>...............................................................] 4/110   Step: 1s144ms | Tot: 4s208ms | Loss: 0.184 | Acc: 93.750% (960/1024)              
 [==>..............................................................] 5/110   Step: 968ms | Tot: 5s176ms | Loss: 0.190 | Acc: 93.672% (1199/1280)              
 [==>..............................................................] 6/110   Step: 967ms | Tot: 6s143ms | Loss: 0.187 | Acc: 93.750% (1440/1536)              
 [===>.............................................................] 7/110   Step: 967ms | Tot: 7s111ms | Loss: 0.184 | Acc: 93.917% (1683/1792)              
 [====>............................................................] 8/110   Step: 966ms | Tot: 8s77ms | Loss: 0.186 | Acc: 93.994% (1925/2048)              
 [====>............................................................] 9/110   Step: 1s70ms | Tot: 9s148ms | Loss: 0.185 | Acc: 94.054% (2167/2304)              
 [=====>...........................................................] 10/110   Step: 966ms | Tot: 10s114ms | Loss: 0.186 | Acc: 93.984% (2406/2560)              
 [=====>...........................................................] 11/110   Step: 982ms | Tot: 11s97ms | Loss: 0.184 | Acc: 93.999% (2647/2816)              
 [======>..........................................................] 12/110   Step: 965ms | Tot: 12s62ms | Loss: 0.178 | Acc: 94.206% (2894/3072)              
 [=======>.........................................................] 13/110   Step: 1s86ms | Tot: 13s149ms | Loss: 0.179 | Acc: 94.321% (3139/3328)              
 [=======>.........................................................] 14/110   Step: 978ms | Tot: 14s127ms | Loss: 0.177 | Acc: 94.420% (3384/3584)              
 [========>........................................................] 15/110   Step: 967ms | Tot: 15s95ms | Loss: 0.174 | Acc: 94.401% (3625/3840)              
 [========>........................................................] 16/110   Step: 971ms | Tot: 16s67ms | Loss: 0.176 | Acc: 94.409% (3867/4096)              
 [=========>.......................................................] 17/110   Step: 974ms | Tot: 17s42ms | Loss: 0.175 | Acc: 94.439% (4110/4352)              
 [==========>......................................................] 18/110   Step: 1s79ms | Tot: 18s121ms | Loss: 0.174 | Acc: 94.510% (4355/4608)              
 [==========>......................................................] 19/110   Step: 972ms | Tot: 19s94ms | Loss: 0.171 | Acc: 94.634% (4603/4864)              
 [===========>.....................................................] 20/110   Step: 984ms | Tot: 20s78ms | Loss: 0.167 | Acc: 94.766% (4852/5120)              
 [===========>.....................................................] 21/110   Step: 987ms | Tot: 21s66ms | Loss: 0.169 | Acc: 94.773% (5095/5376)              
 [============>....................................................] 22/110   Step: 1s79ms | Tot: 22s146ms | Loss: 0.166 | Acc: 94.815% (5340/5632)              
 [=============>...................................................] 23/110   Step: 967ms | Tot: 23s113ms | Loss: 0.166 | Acc: 94.837% (5584/5888)              
 [=============>...................................................] 24/110   Step: 970ms | Tot: 24s83ms | Loss: 0.163 | Acc: 94.873% (5829/6144)              
 [==============>..................................................] 25/110   Step: 975ms | Tot: 25s58ms | Loss: 0.161 | Acc: 94.969% (6078/6400)              
 [==============>..................................................] 26/110   Step: 970ms | Tot: 26s29ms | Loss: 0.159 | Acc: 95.027% (6325/6656)              
 [===============>.................................................] 27/110   Step: 1s114ms | Tot: 27s143ms | Loss: 0.159 | Acc: 95.023% (6568/6912)              
 [===============>.................................................] 28/110   Step: 974ms | Tot: 28s117ms | Loss: 0.159 | Acc: 94.950% (6806/7168)              
 [================>................................................] 29/110   Step: 969ms | Tot: 29s87ms | Loss: 0.158 | Acc: 94.989% (7052/7424)              
 [=================>...............................................] 30/110   Step: 963ms | Tot: 30s51ms | Loss: 0.157 | Acc: 94.987% (7295/7680)              
 [=================>...............................................] 31/110   Step: 1s88ms | Tot: 31s140ms | Loss: 0.157 | Acc: 94.972% (7537/7936)              
 [==================>..............................................] 32/110   Step: 975ms | Tot: 32s115ms | Loss: 0.156 | Acc: 94.946% (7778/8192)              
 [==================>..............................................] 33/110   Step: 975ms | Tot: 33s91ms | Loss: 0.155 | Acc: 95.005% (8026/8448)              
 [===================>.............................................] 34/110   Step: 970ms | Tot: 34s62ms | Loss: 0.153 | Acc: 95.037% (8272/8704)              
 [====================>............................................] 35/110   Step: 972ms | Tot: 35s35ms | Loss: 0.152 | Acc: 95.078% (8519/8960)              
 [====================>............................................] 36/110   Step: 1s77ms | Tot: 36s113ms | Loss: 0.151 | Acc: 95.106% (8765/9216)              
 [=====================>...........................................] 37/110   Step: 969ms | Tot: 37s82ms | Loss: 0.149 | Acc: 95.175% (9015/9472)              
 [=====================>...........................................] 38/110   Step: 969ms | Tot: 38s52ms | Loss: 0.149 | Acc: 95.179% (9259/9728)              
 [======================>..........................................] 39/110   Step: 971ms | Tot: 39s23ms | Loss: 0.149 | Acc: 95.192% (9504/9984)              
 [=======================>.........................................] 40/110   Step: 970ms | Tot: 39s993ms | Loss: 0.149 | Acc: 95.205% (9749/10240)              
 [=======================>.........................................] 41/110   Step: 1s101ms | Tot: 41s94ms | Loss: 0.150 | Acc: 95.189% (9991/10496)              
 [========================>........................................] 42/110   Step: 974ms | Tot: 42s69ms | Loss: 0.148 | Acc: 95.219% (10238/10752)              
 [========================>........................................] 43/110   Step: 982ms | Tot: 43s51ms | Loss: 0.148 | Acc: 95.249% (10485/11008)              
 [=========================>.......................................] 44/110   Step: 972ms | Tot: 44s24ms | Loss: 0.147 | Acc: 95.268% (10731/11264)              
 [==========================>......................................] 45/110   Step: 1s104ms | Tot: 45s129ms | Loss: 0.146 | Acc: 95.286% (10977/11520)              
 [==========================>......................................] 46/110   Step: 971ms | Tot: 46s101ms | Loss: 0.146 | Acc: 95.296% (11222/11776)              
