cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 2
Train with the cl selected dataset.
------------------ Start to select subsets ------------------
Start to select 5439 samples for a fair comparison.
Use multiple GPU to train the network.
load parameters
Use 100 epochs

Epoch: 0
 [>................................................................] 1/22   Step: 41s134ms | Tot: 0ms | Loss: 0.510 | Acc: 82.422% (211/256)              
 [==>..............................................................] 2/22   Step: 2s67ms | Tot: 2s67ms | Loss: 0.490 | Acc: 85.156% (436/512)              
 [=====>...........................................................] 3/22   Step: 959ms | Tot: 3s27ms | Loss: 0.558 | Acc: 84.896% (652/768)              
 [========>........................................................] 4/22   Step: 1s150ms | Tot: 4s177ms | Loss: 0.528 | Acc: 85.254% (873/1024)              
 [===========>.....................................................] 5/22   Step: 948ms | Tot: 5s126ms | Loss: 0.541 | Acc: 85.156% (1090/1280)              
 [==============>..................................................] 6/22   Step: 951ms | Tot: 6s78ms | Loss: 0.551 | Acc: 84.896% (1304/1536)              
 [=================>...............................................] 7/22   Step: 954ms | Tot: 7s33ms | Loss: 0.554 | Acc: 84.766% (1519/1792)              
 [====================>............................................] 8/22   Step: 950ms | Tot: 7s983ms | Loss: 0.568 | Acc: 84.668% (1734/2048)              
 [=======================>.........................................] 9/22   Step: 1s59ms | Tot: 9s43ms | Loss: 0.552 | Acc: 84.983% (1958/2304)              
 [==========================>......................................] 10/22   Step: 961ms | Tot: 10s5ms | Loss: 0.552 | Acc: 85.000% (2176/2560)              
 [=============================>...................................] 11/22   Step: 951ms | Tot: 10s956ms | Loss: 0.573 | Acc: 84.553% (2381/2816)              
 [================================>................................] 12/22   Step: 945ms | Tot: 11s902ms | Loss: 0.563 | Acc: 84.375% (2592/3072)              
 [===================================>.............................] 13/22   Step: 1s52ms | Tot: 12s954ms | Loss: 0.560 | Acc: 84.495% (2812/3328)              
 [================>................................................] 11/40   Step: 521ms | Tot: 4s411ms | Loss: 0.667 | Acc: 82.670% (2328/2816)              
 [=================>...............................................] 12/40   Step: 413ms | Tot: 4s825ms | Loss: 0.681 | Acc: 82.422% (2532/3072)              
 [===================>.............................................] 13/40   Step: 415ms | Tot: 5s241ms | Loss: 0.683 | Acc: 82.392% (2742/3328)              
 [=====================>...........................................] 14/40   Step: 419ms | Tot: 5s660ms | Loss: 0.675 | Acc: 82.617% (2961/3584)              
 [======================>..........................................] 15/40   Step: 414ms | Tot: 6s74ms | Loss: 0.672 | Acc: 82.708% (3176/3840)              
 [========================>........................................] 16/40   Step: 414ms | Tot: 6s489ms | Loss: 0.682 | Acc: 82.495% (3379/4096)              
 [==========================>......................................] 17/40   Step: 520ms | Tot: 7s9ms | Loss: 0.689 | Acc: 82.514% (3591/4352)              
 [===========================>.....................................] 18/40   Step: 417ms | Tot: 7s426ms | Loss: 0.693 | Acc: 82.487% (3801/4608)              
 [=============================>...................................] 19/40   Step: 411ms | Tot: 7s838ms | Loss: 0.702 | Acc: 82.463% (4011/4864)              
 [==============================>..................................] 20/40   Step: 413ms | Tot: 8s251ms | Loss: 0.709 | Acc: 82.305% (4214/5120)              
 [================================>................................] 21/40   Step: 418ms | Tot: 8s670ms | Loss: 0.706 | Acc: 82.385% (4429/5376)              
 [==================================>..............................] 22/40   Step: 528ms | Tot: 9s198ms | Loss: 0.709 | Acc: 82.315% (4636/5632)              
 [===================================>.............................] 23/40   Step: 414ms | Tot: 9s612ms | Loss: 0.713 | Acc: 82.286% (4845/5888)              
 [=====================================>...........................] 24/40   Step: 422ms | Tot: 10s35ms | Loss: 0.710 | Acc: 82.389% (5062/6144)              
 [=======================================>.........................] 25/40   Step: 420ms | Tot: 10s456ms | Loss: 0.714 | Acc: 82.234% (5263/6400)              
 [========================================>........................] 26/40   Step: 419ms | Tot: 10s875ms | Loss: 0.722 | Acc: 82.212% (5472/6656)              
 [==========================================>......................] 27/40   Step: 418ms | Tot: 11s294ms | Loss: 0.719 | Acc: 82.248% (5685/6912)              
 [===========================================>.....................] 28/40   Step: 519ms | Tot: 11s814ms | Loss: 0.725 | Acc: 82.171% (5890/7168)              
 [=============================================>...................] 29/40   Step: 409ms | Tot: 12s223ms | Loss: 0.724 | Acc: 82.193% (6102/7424)              
 [===============================================>.................] 30/40   Step: 407ms | Tot: 12s630ms | Loss: 0.721 | Acc: 82.227% (6315/7680)              
 [================================================>................] 31/40   Step: 408ms | Tot: 13s38ms | Loss: 0.717 | Acc: 82.271% (6529/7936)              
 [==================================================>..............] 32/40   Step: 407ms | Tot: 13s446ms | Loss: 0.718 | Acc: 82.263% (6739/8192)              
 [====================================================>............] 33/40   Step: 513ms | Tot: 13s959ms | Loss: 0.720 | Acc: 82.185% (6943/8448)              
 [=====================================================>...........] 34/40   Step: 412ms | Tot: 14s371ms | Loss: 0.716 | Acc: 82.181% (7153/8704)              
 [=======================================================>.........] 35/40   Step: 408ms | Tot: 14s780ms | Loss: 0.719 | Acc: 82.098% (7356/8960)              
 [========================================================>........] 36/40   Step: 370ms | Tot: 15s150ms | Loss: 0.726 | Acc: 82.053% (7562/9216)              
 [==========================================================>......] 37/40   Step: 365ms | Tot: 15s516ms | Loss: 0.727 | Acc: 82.105% (7777/9472)              
 [============================================================>....] 38/40   Step: 366ms | Tot: 15s883ms | Loss: 0.731 | Acc: 82.072% (7984/9728)              
 [=============================================================>...] 39/40   Step: 471ms | Tot: 16s354ms | Loss: 0.732 | Acc: 82.061% (8193/9984)              
 [===============================================================>.] 40/40   Step: 2s496ms | Tot: 18s851ms | Loss: 0.731 | Acc: 82.070% (8207/10000)
Saving with better validation accuracy model: 82.070..

Epoch: 1
 [>................................................................] 1/22   Step: 3s71ms | Tot: 0ms | Loss: 0.346 | Acc: 89.844% (230/256)              
 [==>..............................................................] 2/22   Step: 975ms | Tot: 975ms | Loss: 0.366 | Acc: 87.891% (450/512)              
 [=====>...........................................................] 3/22   Step: 964ms | Tot: 1s940ms | Loss: 0.370 | Acc: 88.542% (680/768)              
 [========>........................................................] 4/22   Step: 1s117ms | Tot: 3s57ms | Loss: 0.368 | Acc: 88.574% (907/1024)              
 [===========>.....................................................] 5/22   Step: 962ms | Tot: 4s19ms | Loss: 0.417 | Acc: 87.656% (1122/1280)              
 [==============>..................................................] 6/22   Step: 963ms | Tot: 4s983ms | Loss: 0.420 | Acc: 87.370% (1342/1536)              
 [=================>...............................................] 7/22   Step: 967ms | Tot: 5s950ms | Loss: 0.419 | Acc: 87.388% (1566/1792)              
 [====================>............................................] 8/22   Step: 1s72ms | Tot: 7s23ms | Loss: 0.414 | Acc: 87.549% (1793/2048)              
 [=======================>.........................................] 9/22   Step: 959ms | Tot: 7s983ms | Loss: 0.407 | Acc: 87.674% (2020/2304)              
 [==========================>......................................] 10/22   Step: 957ms | Tot: 8s940ms | Loss: 0.389 | Acc: 88.125% (2256/2560)              
 [=============================>...................................] 11/22   Step: 953ms | Tot: 9s893ms | Loss: 0.386 | Acc: 88.139% (2482/2816)              
 [================================>................................] 12/22   Step: 961ms | Tot: 10s855ms | Loss: 0.390 | Acc: 87.826% (2698/3072)              
 [===================================>.............................] 13/22   Step: 1s53ms | Tot: 11s908ms | Loss: 0.389 | Acc: 87.951% (2927/3328)              
 [======================================>..........................] 14/22   Step: 957ms | Tot: 12s866ms | Loss: 0.392 | Acc: 88.030% (3155/3584)              
 [=========================================>.......................] 15/22   Step: 951ms | Tot: 13s817ms | Loss: 0.397 | Acc: 87.734% (3369/3840)              
 [============================================>....................] 16/22   Step: 950ms | Tot: 14s768ms | Loss: 0.393 | Acc: 87.891% (3600/4096)              
 [===============================================>.................] 17/22   Step: 1s86ms | Tot: 15s854ms | Loss: 0.388 | Acc: 88.051% (3832/4352)              
 [==================================================>..............] 18/22   Step: 868ms | Tot: 16s723ms | Loss: 0.387 | Acc: 88.064% (4058/4608)              
 [=====================================================>...........] 19/22   Step: 851ms | Tot: 17s574ms | Loss: 0.383 | Acc: 88.137% (4287/4864)              
 [========================================================>........] 20/22   Step: 846ms | Tot: 18s420ms | Loss: 0.381 | Acc: 88.164% (4514/5120)              
 [===========================================================>.....] 21/22   Step: 841ms | Tot: 19s262ms | Loss: 0.376 | Acc: 88.207% (4742/5376)              
 [==============================================================>..] 22/22   Step: 1s16ms | Tot: 20s279ms | Loss: 0.378 | Acc: 88.141% (4794/5439)
 [>................................................................] 1/40   Step: 1s32ms | Tot: 0ms | Loss: 0.448 | Acc: 86.719% (222/256)              
 [=>...............................................................] 2/40   Step: 414ms | Tot: 414ms | Loss: 0.561 | Acc: 84.180% (431/512)              
 [===>.............................................................] 3/40   Step: 411ms | Tot: 825ms | Loss: 0.548 | Acc: 83.724% (643/768)              
 [====>............................................................] 4/40   Step: 417ms | Tot: 1s242ms | Loss: 0.535 | Acc: 84.473% (865/1024)              
 [======>..........................................................] 5/40   Step: 570ms | Tot: 1s813ms | Loss: 0.505 | Acc: 85.234% (1091/1280)              
 [========>........................................................] 6/40   Step: 412ms | Tot: 2s225ms | Loss: 0.538 | Acc: 84.896% (1304/1536)              
 [=========>.......................................................] 7/40   Step: 416ms | Tot: 2s642ms | Loss: 0.538 | Acc: 84.933% (1522/1792)              
 [===========>.....................................................] 8/40   Step: 415ms | Tot: 3s57ms | Loss: 0.562 | Acc: 84.229% (1725/2048)              
 [=============>...................................................] 9/40   Step: 420ms | Tot: 3s477ms | Loss: 0.562 | Acc: 84.115% (1938/2304)              
 [==============>..................................................] 10/40   Step: 422ms | Tot: 3s900ms | Loss: 0.559 | Acc: 84.297% (2158/2560)              
 [================>................................................] 11/40   Step: 521ms | Tot: 4s421ms | Loss: 0.561 | Acc: 84.233% (2372/2816)              
 [=================>...............................................] 12/40   Step: 419ms | Tot: 4s841ms | Loss: 0.570 | Acc: 84.049% (2582/3072)              
 [===================>.............................................] 13/40   Step: 419ms | Tot: 5s260ms | Loss: 0.575 | Acc: 83.834% (2790/3328)              
 [=====================>...........................................] 14/40   Step: 423ms | Tot: 5s683ms | Loss: 0.568 | Acc: 84.040% (3012/3584)              
 [======================>..........................................] 15/40   Step: 419ms | Tot: 6s103ms | Loss: 0.569 | Acc: 83.906% (3222/3840)              
 [========================>........................................] 16/40   Step: 414ms | Tot: 6s517ms | Loss: 0.579 | Acc: 83.545% (3422/4096)              
 [==========================>......................................] 17/40   Step: 526ms | Tot: 7s44ms | Loss: 0.585 | Acc: 83.387% (3629/4352)              
 [===========================>.....................................] 18/40   Step: 416ms | Tot: 7s461ms | Loss: 0.589 | Acc: 83.420% (3844/4608)              
 [=============================>...................................] 19/40   Step: 412ms | Tot: 7s873ms | Loss: 0.598 | Acc: 83.347% (4054/4864)              
 [==============================>..................................] 20/40   Step: 410ms | Tot: 8s283ms | Loss: 0.604 | Acc: 83.281% (4264/5120)              
 [================================>................................] 21/40   Step: 411ms | Tot: 8s695ms | Loss: 0.605 | Acc: 83.278% (4477/5376)              
 [==================================>..............................] 22/40   Step: 414ms | Tot: 9s110ms | Loss: 0.607 | Acc: 83.239% (4688/5632)              
 [===================================>.............................] 23/40   Step: 518ms | Tot: 9s628ms | Loss: 0.610 | Acc: 83.237% (4901/5888)              
 [=====================================>...........................] 24/40   Step: 413ms | Tot: 10s42ms | Loss: 0.607 | Acc: 83.301% (5118/6144)              
 [=======================================>.........................] 25/40   Step: 415ms | Tot: 10s457ms | Loss: 0.612 | Acc: 83.156% (5322/6400)              
 [========================================>........................] 26/40   Step: 413ms | Tot: 10s871ms | Loss: 0.618 | Acc: 83.128% (5533/6656)              
 [==========================================>......................] 27/40   Step: 421ms | Tot: 11s292ms | Loss: 0.617 | Acc: 83.174% (5749/6912)              
 [===========================================>.....................] 28/40   Step: 415ms | Tot: 11s708ms | Loss: 0.621 | Acc: 83.147% (5960/7168)              
 [=============================================>...................] 29/40   Step: 513ms | Tot: 12s222ms | Loss: 0.622 | Acc: 83.176% (6175/7424)              
 [===============================================>.................] 30/40   Step: 408ms | Tot: 12s631ms | Loss: 0.618 | Acc: 83.294% (6397/7680)              
 [================================================>................] 31/40   Step: 409ms | Tot: 13s41ms | Loss: 0.612 | Acc: 83.392% (6618/7936)              
 [==================================================>..............] 32/40   Step: 407ms | Tot: 13s448ms | Loss: 0.613 | Acc: 83.337% (6827/8192)              
 [====================================================>............] 33/40   Step: 410ms | Tot: 13s859ms | Loss: 0.613 | Acc: 83.321% (7039/8448)              
 [=====================================================>...........] 34/40   Step: 409ms | Tot: 14s268ms | Loss: 0.610 | Acc: 83.284% (7249/8704)              
 [=======================================================>.........] 35/40   Step: 514ms | Tot: 14s782ms | Loss: 0.613 | Acc: 83.203% (7455/8960)              
 [========================================================>........] 36/40   Step: 370ms | Tot: 15s153ms | Loss: 0.620 | Acc: 83.095% (7658/9216)              
 [==========================================================>......] 37/40   Step: 370ms | Tot: 15s523ms | Loss: 0.621 | Acc: 83.098% (7871/9472)              
 [============================================================>....] 38/40   Step: 368ms | Tot: 15s892ms | Loss: 0.625 | Acc: 83.080% (8082/9728)              
 [=============================================================>...] 39/40   Step: 368ms | Tot: 16s260ms | Loss: 0.626 | Acc: 83.073% (8294/9984)              
 [===============================================================>.] 40/40   Step: 372ms | Tot: 16s633ms | Loss: 0.626 | Acc: 83.080% (8308/10000)
Saving with better validation accuracy model: 83.080..

Epoch: 2
 [>................................................................] 1/22   Step: 2s78ms | Tot: 0ms | Loss: 0.317 | Acc: 89.062% (228/256)              
 [==>..............................................................] 2/22   Step: 959ms | Tot: 959ms | Loss: 0.356 | Acc: 87.109% (446/512)              
 [=====>...........................................................] 3/22   Step: 962ms | Tot: 1s922ms | Loss: 0.382 | Acc: 86.979% (668/768)              
 [========>........................................................] 4/22   Step: 972ms | Tot: 2s894ms | Loss: 0.366 | Acc: 87.891% (900/1024)              
 [===========>.....................................................] 5/22   Step: 961ms | Tot: 3s856ms | Loss: 0.343 | Acc: 88.359% (1131/1280)              
 [==============>..................................................] 6/22   Step: 1s59ms | Tot: 4s915ms | Loss: 0.325 | Acc: 88.867% (1365/1536)              
 [=================>...............................................] 7/22   Step: 971ms | Tot: 5s887ms | Loss: 0.313 | Acc: 89.230% (1599/1792)              
 [====================>............................................] 8/22   Step: 974ms | Tot: 6s862ms | Loss: 0.314 | Acc: 89.355% (1830/2048)              
 [=======================>.........................................] 9/22   Step: 968ms | Tot: 7s831ms | Loss: 0.311 | Acc: 89.540% (2063/2304)              
 [==========================>......................................] 10/22   Step: 955ms | Tot: 8s786ms | Loss: 0.306 | Acc: 89.688% (2296/2560)              
 [=============================>...................................] 11/22   Step: 1s52ms | Tot: 9s839ms | Loss: 0.306 | Acc: 89.595% (2523/2816)              
 [================================>................................] 12/22   Step: 946ms | Tot: 10s786ms | Loss: 0.308 | Acc: 89.583% (2752/3072)              
 [===================================>.............................] 13/22   Step: 943ms | Tot: 11s730ms | Loss: 0.309 | Acc: 89.663% (2984/3328)              
 [======================================>..........................] 14/22   Step: 954ms | Tot: 12s684ms | Loss: 0.302 | Acc: 89.844% (3220/3584)              
 [=========================================>.......................] 15/22   Step: 951ms | Tot: 13s636ms | Loss: 0.304 | Acc: 89.740% (3446/3840)              
 [============================================>....................] 16/22   Step: 1s54ms | Tot: 14s690ms | Loss: 0.302 | Acc: 89.795% (3678/4096)              
 [===============================================>.................] 17/22   Step: 954ms | Tot: 15s644ms | Loss: 0.304 | Acc: 89.844% (3910/4352)              
 [==================================================>..............] 18/22   Step: 871ms | Tot: 16s516ms | Loss: 0.302 | Acc: 89.996% (4147/4608)              
 [=====================================================>...........] 19/22   Step: 851ms | Tot: 17s368ms | Loss: 0.305 | Acc: 89.905% (4373/4864)              
 [========================================================>........] 20/22   Step: 989ms | Tot: 18s357ms | Loss: 0.308 | Acc: 89.902% (4603/5120)              
 [===========================================================>.....] 21/22   Step: 844ms | Tot: 19s201ms | Loss: 0.306 | Acc: 89.900% (4833/5376)              
 [==============================================================>..] 22/22   Step: 850ms | Tot: 20s52ms | Loss: 0.308 | Acc: 89.833% (4886/5439)
 [>................................................................] 1/40   Step: 1s51ms | Tot: 0ms | Loss: 0.429 | Acc: 87.891% (225/256)              
 [=>...............................................................] 2/40   Step: 419ms | Tot: 419ms | Loss: 0.525 | Acc: 85.352% (437/512)              
 [===>.............................................................] 3/40   Step: 592ms | Tot: 1s11ms | Loss: 0.513 | Acc: 85.026% (653/768)              
 [====>............................................................] 4/40   Step: 423ms | Tot: 1s434ms | Loss: 0.503 | Acc: 85.645% (877/1024)              
 [======>..........................................................] 5/40   Step: 418ms | Tot: 1s853ms | Loss: 0.474 | Acc: 86.094% (1102/1280)              
 [========>........................................................] 6/40   Step: 416ms | Tot: 2s269ms | Loss: 0.505 | Acc: 85.547% (1314/1536)              
 [=========>.......................................................] 7/40   Step: 417ms | Tot: 2s687ms | Loss: 0.500 | Acc: 85.658% (1535/1792)              
 [===========>.....................................................] 8/40   Step: 413ms | Tot: 3s101ms | Loss: 0.521 | Acc: 85.107% (1743/2048)              
 [=============>...................................................] 9/40   Step: 412ms | Tot: 3s513ms | Loss: 0.520 | Acc: 85.069% (1960/2304)              
 [==============>..................................................] 10/40   Step: 524ms | Tot: 4s37ms | Loss: 0.520 | Acc: 85.234% (2182/2560)              
 [================>................................................] 11/40   Step: 413ms | Tot: 4s451ms | Loss: 0.520 | Acc: 85.156% (2398/2816)              
 [=================>...............................................] 12/40   Step: 409ms | Tot: 4s861ms | Loss: 0.527 | Acc: 84.831% (2606/3072)              
 [===================>.............................................] 13/40   Step: 411ms | Tot: 5s272ms | Loss: 0.534 | Acc: 84.736% (2820/3328)              
 [=====================>...........................................] 14/40   Step: 416ms | Tot: 5s689ms | Loss: 0.528 | Acc: 84.933% (3044/3584)              
 [======================>..........................................] 15/40   Step: 417ms | Tot: 6s107ms | Loss: 0.527 | Acc: 84.792% (3256/3840)              
 [========================>........................................] 16/40   Step: 416ms | Tot: 6s523ms | Loss: 0.536 | Acc: 84.521% (3462/4096)              
 [==========================>......................................] 17/40   Step: 526ms | Tot: 7s49ms | Loss: 0.541 | Acc: 84.375% (3672/4352)              
 [===========================>.....................................] 18/40   Step: 418ms | Tot: 7s467ms | Loss: 0.545 | Acc: 84.201% (3880/4608)              
 [=============================>...................................] 19/40   Step: 418ms | Tot: 7s886ms | Loss: 0.554 | Acc: 84.108% (4091/4864)              
 [==============================>..................................] 20/40   Step: 422ms | Tot: 8s308ms | Loss: 0.559 | Acc: 84.023% (4302/5120)              
 [================================>................................] 21/40   Step: 413ms | Tot: 8s721ms | Loss: 0.560 | Acc: 84.077% (4520/5376)              
 [==================================>..............................] 22/40   Step: 415ms | Tot: 9s137ms | Loss: 0.562 | Acc: 84.038% (4733/5632)              
 [===================================>.............................] 23/40   Step: 409ms | Tot: 9s547ms | Loss: 0.566 | Acc: 84.001% (4946/5888)              
 [=====================================>...........................] 24/40   Step: 518ms | Tot: 10s65ms | Loss: 0.563 | Acc: 84.049% (5164/6144)              
 [=======================================>.........................] 25/40   Step: 416ms | Tot: 10s482ms | Loss: 0.567 | Acc: 83.875% (5368/6400)              
 [========================================>........................] 26/40   Step: 408ms | Tot: 10s890ms | Loss: 0.574 | Acc: 83.834% (5580/6656)              
 [==========================================>......................] 27/40   Step: 423ms | Tot: 11s313ms | Loss: 0.572 | Acc: 83.854% (5796/6912)              
 [===========================================>.....................] 28/40   Step: 414ms | Tot: 11s728ms | Loss: 0.576 | Acc: 83.859% (6011/7168)              
 [=============================================>...................] 29/40   Step: 407ms | Tot: 12s136ms | Loss: 0.576 | Acc: 83.877% (6227/7424)              
 [===============================================>.................] 30/40   Step: 407ms | Tot: 12s543ms | Loss: 0.573 | Acc: 83.971% (6449/7680)              
 [================================================>................] 31/40   Step: 515ms | Tot: 13s58ms | Loss: 0.568 | Acc: 84.098% (6674/7936)              
 [==================================================>..............] 32/40   Step: 407ms | Tot: 13s466ms | Loss: 0.569 | Acc: 84.143% (6893/8192)              
 [====================================================>............] 33/40   Step: 407ms | Tot: 13s874ms | Loss: 0.569 | Acc: 84.091% (7104/8448)              
 [=====================================================>...........] 34/40   Step: 411ms | Tot: 14s285ms | Loss: 0.566 | Acc: 84.065% (7317/8704)              
 [=======================================================>.........] 35/40   Step: 408ms | Tot: 14s693ms | Loss: 0.568 | Acc: 83.984% (7525/8960)              
 [========================================================>........] 36/40   Step: 370ms | Tot: 15s63ms | Loss: 0.575 | Acc: 83.908% (7733/9216)              
 [==========================================================>......] 37/40   Step: 366ms | Tot: 15s430ms | Loss: 0.575 | Acc: 83.921% (7949/9472)              
 [============================================================>....] 38/40   Step: 478ms | Tot: 15s908ms | Loss: 0.579 | Acc: 83.861% (8158/9728)              
 [=============================================================>...] 39/40   Step: 369ms | Tot: 16s278ms | Loss: 0.580 | Acc: 83.824% (8369/9984)              
 [===============================================================>.] 40/40   Step: 372ms | Tot: 16s650ms | Loss: 0.579 | Acc: 83.840% (8384/10000)
Saving with better validation accuracy model: 83.840..

Epoch: 3
 [>................................................................] 1/22   Step: 1s924ms | Tot: 0ms | Loss: 0.201 | Acc: 93.750% (240/256)              
 [==>..............................................................] 2/22   Step: 970ms | Tot: 970ms | Loss: 0.227 | Acc: 92.383% (473/512)              
 [=====>...........................................................] 3/22   Step: 1s117ms | Tot: 2s88ms | Loss: 0.248 | Acc: 91.406% (702/768)              
 [========>........................................................] 4/22   Step: 959ms | Tot: 3s48ms | Loss: 0.230 | Acc: 92.285% (945/1024)              
 [===========>.....................................................] 5/22   Step: 970ms | Tot: 4s19ms | Loss: 0.226 | Acc: 92.422% (1183/1280)              
 [==============>..................................................] 6/22   Step: 974ms | Tot: 4s993ms | Loss: 0.228 | Acc: 92.253% (1417/1536)              
 [=================>...............................................] 7/22   Step: 966ms | Tot: 5s960ms | Loss: 0.226 | Acc: 92.243% (1653/1792)              
 [====================>............................................] 8/22   Step: 1s64ms | Tot: 7s25ms | Loss: 0.224 | Acc: 92.432% (1893/2048)              
 [=======================>.........................................] 9/22   Step: 966ms | Tot: 7s991ms | Loss: 0.223 | Acc: 92.448% (2130/2304)              
 [==========================>......................................] 10/22   Step: 956ms | Tot: 8s948ms | Loss: 0.223 | Acc: 92.500% (2368/2560)              
 [=============================>...................................] 11/22   Step: 948ms | Tot: 9s896ms | Loss: 0.234 | Acc: 92.294% (2599/2816)              
 [================================>................................] 12/22   Step: 944ms | Tot: 10s841ms | Loss: 0.236 | Acc: 92.155% (2831/3072)              
 [===================================>.............................] 13/22   Step: 1s49ms | Tot: 11s890ms | Loss: 0.240 | Acc: 92.127% (3066/3328)              
 [======================================>..........................] 14/22   Step: 950ms | Tot: 12s841ms | Loss: 0.245 | Acc: 92.048% (3299/3584)              
 [=========================================>.......................] 15/22   Step: 944ms | Tot: 13s785ms | Loss: 0.252 | Acc: 91.771% (3524/3840)              
 [============================================>....................] 16/22   Step: 948ms | Tot: 14s733ms | Loss: 0.261 | Acc: 91.528% (3749/4096)              
 [===============================================>.................] 17/22   Step: 1s53ms | Tot: 15s787ms | Loss: 0.255 | Acc: 91.705% (3991/4352)              
 [==================================================>..............] 18/22   Step: 865ms | Tot: 16s652ms | Loss: 0.252 | Acc: 91.797% (4230/4608)              
 [=====================================================>...........] 19/22   Step: 842ms | Tot: 17s495ms | Loss: 0.252 | Acc: 91.776% (4464/4864)              
 [========================================================>........] 20/22   Step: 840ms | Tot: 18s335ms | Loss: 0.251 | Acc: 91.836% (4702/5120)              
 [===========================================================>.....] 21/22   Step: 846ms | Tot: 19s182ms | Loss: 0.251 | Acc: 91.834% (4937/5376)              
 [==============================================================>..] 22/22   Step: 960ms | Tot: 20s142ms | Loss: 0.252 | Acc: 91.818% (4994/5439)
 [>................................................................] 1/40   Step: 1s32ms | Tot: 0ms | Loss: 0.394 | Acc: 87.891% (225/256)              
