cifar10 loaded
There are 40000 training samples and 10000 validation samples
There are 10000 test samples.
This is records for stage 3
Train with the wcl selected dataset (by weighted the boundary points).
load parameters
Now try to run the WCL algorithm, by scaling up boundary sample scores
Scale up the boundary sample scores to 1
Start to select 20000 samples for a fair comparison.
Use multiple GPU to train the network.
Use 100 epochs

Epoch: 0
 [>................................................................] 1/79   Step: 54s195ms | Tot: 0ms | Loss: 0.119 | Acc: 96.875% (248/256)              
 [>................................................................] 2/79   Step: 2s12ms | Tot: 2s12ms | Loss: 0.091 | Acc: 97.656% (500/512)              
 [=>...............................................................] 3/79   Step: 997ms | Tot: 3s10ms | Loss: 0.093 | Acc: 97.396% (748/768)              
 [==>..............................................................] 4/79   Step: 1s165ms | Tot: 4s175ms | Loss: 0.086 | Acc: 97.559% (999/1024)              
 [===>.............................................................] 5/79   Step: 1s9ms | Tot: 5s185ms | Loss: 0.095 | Acc: 97.500% (1248/1280)              
 [====>............................................................] 6/79   Step: 980ms | Tot: 6s166ms | Loss: 0.085 | Acc: 97.721% (1501/1536)              
 [====>............................................................] 7/79   Step: 976ms | Tot: 7s142ms | Loss: 0.093 | Acc: 97.433% (1746/1792)              
 [=====>...........................................................] 8/79   Step: 986ms | Tot: 8s129ms | Loss: 0.093 | Acc: 97.314% (1993/2048)              
 [======>..........................................................] 9/79   Step: 1s86ms | Tot: 9s215ms | Loss: 0.092 | Acc: 97.352% (2243/2304)              
 [=======>.........................................................] 10/79   Step: 982ms | Tot: 10s198ms | Loss: 0.089 | Acc: 97.344% (2492/2560)              
 [========>........................................................] 11/79   Step: 981ms | Tot: 11s179ms | Loss: 0.090 | Acc: 97.372% (2742/2816)              
 [=========>.......................................................] 12/79   Step: 981ms | Tot: 12s161ms | Loss: 0.091 | Acc: 97.396% (2992/3072)              
 [=========>.......................................................] 13/79   Step: 1s2ms | Tot: 13s163ms | Loss: 0.088 | Acc: 97.416% (3242/3328)              
 [==========>......................................................] 14/79   Step: 1s103ms | Tot: 14s267ms | Loss: 0.088 | Acc: 97.349% (3489/3584)              
 [========================>........................................] 31/79   Step: 986ms | Tot: 31s361ms | Loss: 0.094 | Acc: 97.518% (7739/7936)              
 [=========================>.......................................] 32/79   Step: 1s140ms | Tot: 32s502ms | Loss: 0.094 | Acc: 97.534% (7990/8192)              
 [==========================>......................................] 33/79   Step: 988ms | Tot: 33s491ms | Loss: 0.093 | Acc: 97.550% (8241/8448)              
 [===========================>.....................................] 34/79   Step: 988ms | Tot: 34s479ms | Loss: 0.093 | Acc: 97.530% (8489/8704)              
 [===========================>.....................................] 35/79   Step: 1s6ms | Tot: 35s485ms | Loss: 0.093 | Acc: 97.533% (8739/8960)              
 [============================>....................................] 36/79   Step: 981ms | Tot: 36s467ms | Loss: 0.093 | Acc: 97.515% (8987/9216)              
 [=============================>...................................] 37/79   Step: 1s86ms | Tot: 37s553ms | Loss: 0.093 | Acc: 97.508% (9236/9472)              
 [==============================>..................................] 38/79   Step: 984ms | Tot: 38s538ms | Loss: 0.092 | Acc: 97.533% (9488/9728)              
 [===============================>.................................] 39/79   Step: 983ms | Tot: 39s521ms | Loss: 0.091 | Acc: 97.576% (9742/9984)              
 [================================>................................] 40/79   Step: 981ms | Tot: 40s503ms | Loss: 0.091 | Acc: 97.549% (9989/10240)              
 [================================>................................] 41/79   Step: 984ms | Tot: 41s487ms | Loss: 0.091 | Acc: 97.542% (10238/10496)              
 [=================================>...............................] 42/79   Step: 1s88ms | Tot: 42s576ms | Loss: 0.092 | Acc: 97.498% (10483/10752)              
 [==================================>..............................] 43/79   Step: 994ms | Tot: 43s571ms | Loss: 0.093 | Acc: 97.465% (10729/11008)              
 [===================================>.............................] 44/79   Step: 990ms | Tot: 44s561ms | Loss: 0.093 | Acc: 97.461% (10978/11264)              
 [====================================>............................] 45/79   Step: 1s1ms | Tot: 45s563ms | Loss: 0.092 | Acc: 97.491% (11231/11520)              
 [=====================================>...........................] 46/79   Step: 1s100ms | Tot: 46s663ms | Loss: 0.093 | Acc: 97.503% (11482/11776)              
 [=====================================>...........................] 47/79   Step: 996ms | Tot: 47s659ms | Loss: 0.093 | Acc: 97.515% (11733/12032)              
 [======================================>..........................] 48/79   Step: 1s | Tot: 48s659ms | Loss: 0.093 | Acc: 97.534% (11985/12288)              
 [=======================================>.........................] 49/79   Step: 981ms | Tot: 49s640ms | Loss: 0.093 | Acc: 97.537% (12235/12544)              
 [========================================>........................] 50/79   Step: 982ms | Tot: 50s623ms | Loss: 0.092 | Acc: 97.523% (12483/12800)              
 [=========================================>.......................] 51/79   Step: 1s118ms | Tot: 51s741ms | Loss: 0.093 | Acc: 97.526% (12733/13056)              
 [=========================================>.......................] 52/79   Step: 980ms | Tot: 52s721ms | Loss: 0.092 | Acc: 97.529% (12983/13312)              
 [==========================================>......................] 53/79   Step: 982ms | Tot: 53s704ms | Loss: 0.091 | Acc: 97.553% (13236/13568)              
 [===========================================>.....................] 54/79   Step: 982ms | Tot: 54s687ms | Loss: 0.091 | Acc: 97.541% (13484/13824)              
 [============================================>....................] 55/79   Step: 1s108ms | Tot: 55s795ms | Loss: 0.092 | Acc: 97.514% (13730/14080)              
 [=============================================>...................] 56/79   Step: 979ms | Tot: 56s775ms | Loss: 0.093 | Acc: 97.496% (13977/14336)              
 [==============================================>..................] 57/79   Step: 980ms | Tot: 57s755ms | Loss: 0.093 | Acc: 97.485% (14225/14592)              
 [==============================================>..................] 58/79   Step: 986ms | Tot: 58s742ms | Loss: 0.092 | Acc: 97.508% (14478/14848)              
 [===============================================>.................] 59/79   Step: 980ms | Tot: 59s722ms | Loss: 0.093 | Acc: 97.497% (14726/15104)              
 [================================================>................] 60/79   Step: 1s102ms | Tot: 1m825ms | Loss: 0.093 | Acc: 97.487% (14974/15360)              
 [=================================================>...............] 61/79   Step: 981ms | Tot: 1m1s | Loss: 0.092 | Acc: 97.496% (15225/15616)              
 [==================================================>..............] 62/79   Step: 978ms | Tot: 1m2s | Loss: 0.092 | Acc: 97.499% (15475/15872)              
 [===================================================>.............] 63/79   Step: 984ms | Tot: 1m3s | Loss: 0.092 | Acc: 97.514% (15727/16128)              
 [===================================================>.............] 64/79   Step: 990ms | Tot: 1m4s | Loss: 0.091 | Acc: 97.522% (15978/16384)              
 [====================================================>............] 65/79   Step: 1s107ms | Tot: 1m5s | Loss: 0.092 | Acc: 97.518% (16227/16640)              
 [=====================================================>...........] 66/79   Step: 987ms | Tot: 1m6s | Loss: 0.092 | Acc: 97.514% (16476/16896)              
 [======================================================>..........] 67/79   Step: 980ms | Tot: 1m7s | Loss: 0.092 | Acc: 97.522% (16727/17152)              
 [=======================================================>.........] 68/79   Step: 983ms | Tot: 1m8s | Loss: 0.092 | Acc: 97.524% (16977/17408)              
 [=======================================================>.........] 69/79   Step: 1s85ms | Tot: 1m9s | Loss: 0.092 | Acc: 97.532% (17228/17664)              
 [========================================================>........] 70/79   Step: 975ms | Tot: 1m10s | Loss: 0.091 | Acc: 97.550% (17481/17920)              
 [=========================================================>.......] 71/79   Step: 981ms | Tot: 1m11s | Loss: 0.092 | Acc: 97.535% (17728/18176)              
 [==========================================================>......] 72/79   Step: 980ms | Tot: 1m12s | Loss: 0.091 | Acc: 97.542% (17979/18432)              
 [===========================================================>.....] 73/79   Step: 995ms | Tot: 1m13s | Loss: 0.091 | Acc: 97.539% (18228/18688)              
 [============================================================>....] 74/79   Step: 1s129ms | Tot: 1m14s | Loss: 0.091 | Acc: 97.556% (18481/18944)              
 [============================================================>....] 75/79   Step: 876ms | Tot: 1m15s | Loss: 0.090 | Acc: 97.573% (18734/19200)              
 [=============================================================>...] 76/79   Step: 857ms | Tot: 1m16s | Loss: 0.090 | Acc: 97.569% (18983/19456)              
 [==============================================================>..] 77/79   Step: 864ms | Tot: 1m17s | Loss: 0.090 | Acc: 97.565% (19232/19712)              
 [===============================================================>.] 78/79   Step: 979ms | Tot: 1m18s | Loss: 0.090 | Acc: 97.546% (19478/19968)              
 [================================================================>] 79/79   Step: 7s519ms | Tot: 1m26s | Loss: 0.090 | Acc: 97.545% (19509/20000)
 [>................................................................] 1/40   Step: 1s154ms | Tot: 0ms | Loss: 0.238 | Acc: 94.531% (242/256)              
 [=>...............................................................] 2/40   Step: 432ms | Tot: 432ms | Loss: 0.299 | Acc: 92.188% (472/512)              
 [===>.............................................................] 3/40   Step: 430ms | Tot: 862ms | Loss: 0.264 | Acc: 92.708% (712/768)              
 [====>............................................................] 4/40   Step: 428ms | Tot: 1s291ms | Loss: 0.249 | Acc: 93.164% (954/1024)              
 [======>..........................................................] 5/40   Step: 430ms | Tot: 1s721ms | Loss: 0.230 | Acc: 93.594% (1198/1280)              
 [========>........................................................] 6/40   Step: 639ms | Tot: 2s361ms | Loss: 0.236 | Acc: 93.555% (1437/1536)              
 [=========>.......................................................] 7/40   Step: 434ms | Tot: 2s795ms | Loss: 0.242 | Acc: 93.638% (1678/1792)              
 [===========>.....................................................] 8/40   Step: 428ms | Tot: 3s223ms | Loss: 0.234 | Acc: 93.945% (1924/2048)              
 [=============>...................................................] 9/40   Step: 432ms | Tot: 3s655ms | Loss: 0.235 | Acc: 93.967% (2165/2304)              
 [==============>..................................................] 10/40   Step: 427ms | Tot: 4s83ms | Loss: 0.226 | Acc: 94.062% (2408/2560)              
 [================>................................................] 11/40   Step: 431ms | Tot: 4s514ms | Loss: 0.230 | Acc: 93.892% (2644/2816)              
 [=================>...............................................] 12/40   Step: 428ms | Tot: 4s942ms | Loss: 0.244 | Acc: 93.555% (2874/3072)              
 [===================>.............................................] 13/40   Step: 535ms | Tot: 5s478ms | Loss: 0.256 | Acc: 93.269% (3104/3328)              
 [=====================>...........................................] 14/40   Step: 430ms | Tot: 5s909ms | Loss: 0.250 | Acc: 93.415% (3348/3584)              
 [======================>..........................................] 15/40   Step: 430ms | Tot: 6s340ms | Loss: 0.253 | Acc: 93.281% (3582/3840)              
 [========================>........................................] 16/40   Step: 431ms | Tot: 6s772ms | Loss: 0.266 | Acc: 93.066% (3812/4096)              
 [==========================>......................................] 17/40   Step: 427ms | Tot: 7s200ms | Loss: 0.268 | Acc: 93.061% (4050/4352)              
 [===========================>.....................................] 18/40   Step: 442ms | Tot: 7s642ms | Loss: 0.272 | Acc: 92.990% (4285/4608)              
 [=============================>...................................] 19/40   Step: 438ms | Tot: 8s81ms | Loss: 0.273 | Acc: 92.989% (4523/4864)              
 [==============================>..................................] 20/40   Step: 535ms | Tot: 8s616ms | Loss: 0.274 | Acc: 92.988% (4761/5120)              
 [================================>................................] 21/40   Step: 426ms | Tot: 9s42ms | Loss: 0.271 | Acc: 93.062% (5003/5376)              
 [==================================>..............................] 22/40   Step: 426ms | Tot: 9s469ms | Loss: 0.272 | Acc: 92.951% (5235/5632)              
 [===================================>.............................] 23/40   Step: 427ms | Tot: 9s897ms | Loss: 0.271 | Acc: 93.020% (5477/5888)              
 [=====================================>...........................] 24/40   Step: 426ms | Tot: 10s324ms | Loss: 0.268 | Acc: 93.099% (5720/6144)              
 [=======================================>.........................] 25/40   Step: 426ms | Tot: 10s750ms | Loss: 0.273 | Acc: 93.062% (5956/6400)              
 [========================================>........................] 26/40   Step: 427ms | Tot: 11s178ms | Loss: 0.279 | Acc: 93.029% (6192/6656)              
 [==========================================>......................] 27/40   Step: 539ms | Tot: 11s717ms | Loss: 0.278 | Acc: 93.084% (6434/6912)              
 [===========================================>.....................] 28/40   Step: 426ms | Tot: 12s144ms | Loss: 0.279 | Acc: 92.997% (6666/7168)              
 [=============================================>...................] 29/40   Step: 426ms | Tot: 12s570ms | Loss: 0.280 | Acc: 92.942% (6900/7424)              
 [===============================================>.................] 30/40   Step: 426ms | Tot: 12s997ms | Loss: 0.278 | Acc: 92.969% (7140/7680)              
 [================================================>................] 31/40   Step: 429ms | Tot: 13s426ms | Loss: 0.278 | Acc: 92.956% (7377/7936)              
 [==================================================>..............] 32/40   Step: 427ms | Tot: 13s854ms | Loss: 0.276 | Acc: 92.981% (7617/8192)              
 [====================================================>............] 33/40   Step: 427ms | Tot: 14s282ms | Loss: 0.276 | Acc: 92.969% (7854/8448)              
 [=====================================================>...........] 34/40   Step: 534ms | Tot: 14s816ms | Loss: 0.277 | Acc: 92.980% (8093/8704)              
 [=======================================================>.........] 35/40   Step: 427ms | Tot: 15s244ms | Loss: 0.278 | Acc: 93.002% (8333/8960)              
 [========================================================>........] 36/40   Step: 387ms | Tot: 15s631ms | Loss: 0.280 | Acc: 92.925% (8564/9216)              
 [==========================================================>......] 37/40   Step: 381ms | Tot: 16s13ms | Loss: 0.279 | Acc: 92.979% (8807/9472)              
 [============================================================>....] 38/40   Step: 382ms | Tot: 16s395ms | Loss: 0.280 | Acc: 92.969% (9044/9728)              
 [=============================================================>...] 39/40   Step: 384ms | Tot: 16s780ms | Loss: 0.279 | Acc: 92.989% (9284/9984)              
 [===============================================================>.] 40/40   Step: 2s406ms | Tot: 19s187ms | Loss: 0.278 | Acc: 92.990% (9299/10000)
Saving with better validation accuracy model: 92.990..

Epoch: 1
 [>................................................................] 1/79   Step: 3s149ms | Tot: 0ms | Loss: 0.117 | Acc: 97.266% (249/256)              
 [>................................................................] 2/79   Step: 987ms | Tot: 987ms | Loss: 0.122 | Acc: 96.875% (496/512)              
 [=>...............................................................] 3/79   Step: 985ms | Tot: 1s972ms | Loss: 0.095 | Acc: 97.656% (750/768)              
 [==>..............................................................] 4/79   Step: 982ms | Tot: 2s955ms | Loss: 0.082 | Acc: 97.949% (1003/1024)              
 [===>.............................................................] 5/79   Step: 1s158ms | Tot: 4s113ms | Loss: 0.083 | Acc: 97.891% (1253/1280)              
 [====>............................................................] 6/79   Step: 987ms | Tot: 5s101ms | Loss: 0.081 | Acc: 98.047% (1506/1536)              
 [====>............................................................] 7/79   Step: 1s1ms | Tot: 6s102ms | Loss: 0.082 | Acc: 98.047% (1757/1792)              
 [=====>...........................................................] 8/79   Step: 984ms | Tot: 7s87ms | Loss: 0.081 | Acc: 97.900% (2005/2048)              
 [======>..........................................................] 9/79   Step: 979ms | Tot: 8s66ms | Loss: 0.082 | Acc: 97.786% (2253/2304)              
 [=======>.........................................................] 10/79   Step: 1s88ms | Tot: 9s155ms | Loss: 0.079 | Acc: 97.852% (2505/2560)              
 [========>........................................................] 11/79   Step: 982ms | Tot: 10s138ms | Loss: 0.082 | Acc: 97.656% (2750/2816)              
 [=========>.......................................................] 12/79   Step: 981ms | Tot: 11s119ms | Loss: 0.085 | Acc: 97.526% (2996/3072)              
 [=========>.......................................................] 13/79   Step: 982ms | Tot: 12s102ms | Loss: 0.083 | Acc: 97.596% (3248/3328)              
 [==========>......................................................] 14/79   Step: 1s89ms | Tot: 13s191ms | Loss: 0.081 | Acc: 97.712% (3502/3584)              
 [===========>.....................................................] 15/79   Step: 983ms | Tot: 14s174ms | Loss: 0.083 | Acc: 97.630% (3749/3840)              
 [============>....................................................] 16/79   Step: 991ms | Tot: 15s165ms | Loss: 0.080 | Acc: 97.681% (4001/4096)              
 [=============>...................................................] 17/79   Step: 992ms | Tot: 16s158ms | Loss: 0.078 | Acc: 97.702% (4252/4352)              
 [=============>...................................................] 18/79   Step: 979ms | Tot: 17s137ms | Loss: 0.078 | Acc: 97.721% (4503/4608)              
 [==============>..................................................] 19/79   Step: 1s82ms | Tot: 18s220ms | Loss: 0.078 | Acc: 97.759% (4755/4864)              
 [===============>.................................................] 20/79   Step: 981ms | Tot: 19s202ms | Loss: 0.078 | Acc: 97.695% (5002/5120)              
 [================>................................................] 21/79   Step: 980ms | Tot: 20s182ms | Loss: 0.077 | Acc: 97.749% (5255/5376)              
 [=================>...............................................] 22/79   Step: 982ms | Tot: 21s165ms | Loss: 0.075 | Acc: 97.781% (5507/5632)              
 [==================>..............................................] 23/79   Step: 1s86ms | Tot: 22s251ms | Loss: 0.074 | Acc: 97.792% (5758/5888)              
 [==================>..............................................] 24/79   Step: 979ms | Tot: 23s231ms | Loss: 0.075 | Acc: 97.803% (6009/6144)              
 [===================>.............................................] 25/79   Step: 985ms | Tot: 24s216ms | Loss: 0.074 | Acc: 97.859% (6263/6400)              
 [====================>............................................] 26/79   Step: 1s1ms | Tot: 25s217ms | Loss: 0.073 | Acc: 97.882% (6515/6656)              
 [=====================>...........................................] 27/79   Step: 991ms | Tot: 26s209ms | Loss: 0.074 | Acc: 97.844% (6763/6912)              
 [======================>..........................................] 28/79   Step: 1s90ms | Tot: 27s300ms | Loss: 0.074 | Acc: 97.838% (7013/7168)              
 [=======================>.........................................] 29/79   Step: 983ms | Tot: 28s283ms | Loss: 0.075 | Acc: 97.845% (7264/7424)              
 [=======================>.........................................] 30/79   Step: 984ms | Tot: 29s268ms | Loss: 0.074 | Acc: 97.852% (7515/7680)              
 [========================>........................................] 31/79   Step: 983ms | Tot: 30s251ms | Loss: 0.074 | Acc: 97.883% (7768/7936)              
 [=========================>.......................................] 32/79   Step: 1s98ms | Tot: 31s349ms | Loss: 0.072 | Acc: 97.913% (8021/8192)              
 [==========================>......................................] 33/79   Step: 987ms | Tot: 32s337ms | Loss: 0.071 | Acc: 97.940% (8274/8448)              
 [===========================>.....................................] 34/79   Step: 982ms | Tot: 33s319ms | Loss: 0.072 | Acc: 97.932% (8524/8704)              
 [===========================>.....................................] 35/79   Step: 980ms | Tot: 34s299ms | Loss: 0.071 | Acc: 97.958% (8777/8960)              
 [============================>....................................] 36/79   Step: 998ms | Tot: 35s297ms | Loss: 0.071 | Acc: 97.949% (9027/9216)              
 [=============================>...................................] 37/79   Step: 1s136ms | Tot: 36s434ms | Loss: 0.071 | Acc: 97.931% (9276/9472)              
 [==============================>..................................] 38/79   Step: 984ms | Tot: 37s419ms | Loss: 0.073 | Acc: 97.903% (9524/9728)              
 [===============================>.................................] 39/79   Step: 979ms | Tot: 38s399ms | Loss: 0.074 | Acc: 97.877% (9772/9984)              
 [================================>................................] 40/79   Step: 977ms | Tot: 39s377ms | Loss: 0.074 | Acc: 97.871% (10022/10240)              
 [================================>................................] 41/79   Step: 1s105ms | Tot: 40s482ms | Loss: 0.074 | Acc: 97.875% (10273/10496)              
 [=================================>...............................] 42/79   Step: 985ms | Tot: 41s468ms | Loss: 0.074 | Acc: 97.861% (10522/10752)              
 [==================================>..............................] 43/79   Step: 978ms | Tot: 42s446ms | Loss: 0.075 | Acc: 97.829% (10769/11008)              
 [===================================>.............................] 44/79   Step: 982ms | Tot: 43s428ms | Loss: 0.075 | Acc: 97.825% (11019/11264)              
 [====================================>............................] 45/79   Step: 984ms | Tot: 44s413ms | Loss: 0.076 | Acc: 97.804% (11267/11520)              
 [=====================================>...........................] 46/79   Step: 1s113ms | Tot: 45s527ms | Loss: 0.075 | Acc: 97.818% (11519/11776)              
 [=====================================>...........................] 47/79   Step: 984ms | Tot: 46s511ms | Loss: 0.076 | Acc: 97.781% (11765/12032)              
 [======================================>..........................] 48/79   Step: 978ms | Tot: 47s490ms | Loss: 0.076 | Acc: 97.778% (12015/12288)              
 [=======================================>.........................] 49/79   Step: 979ms | Tot: 48s469ms | Loss: 0.076 | Acc: 97.792% (12267/12544)              
 [========================================>........................] 50/79   Step: 988ms | Tot: 49s457ms | Loss: 0.075 | Acc: 97.812% (12520/12800)              
 [=========================================>.......................] 51/79   Step: 1s85ms | Tot: 50s543ms | Loss: 0.075 | Acc: 97.809% (12770/13056)              
 [=========================================>.......................] 52/79   Step: 984ms | Tot: 51s527ms | Loss: 0.075 | Acc: 97.814% (13021/13312)              
 [==========================================>......................] 53/79   Step: 980ms | Tot: 52s508ms | Loss: 0.075 | Acc: 97.804% (13270/13568)              
 [===========================================>.....................] 54/79   Step: 980ms | Tot: 53s488ms | Loss: 0.076 | Acc: 97.808% (13521/13824)              
 [============================================>....................] 55/79   Step: 1s92ms | Tot: 54s581ms | Loss: 0.075 | Acc: 97.827% (13774/14080)              
 [=============================================>...................] 56/79   Step: 1s7ms | Tot: 55s588ms | Loss: 0.075 | Acc: 97.831% (14025/14336)              
 [==============================================>..................] 57/79   Step: 982ms | Tot: 56s570ms | Loss: 0.075 | Acc: 97.834% (14276/14592)              
 [==============================================>..................] 58/79   Step: 987ms | Tot: 57s558ms | Loss: 0.076 | Acc: 97.811% (14523/14848)              
 [===============================================>.................] 59/79   Step: 981ms | Tot: 58s539ms | Loss: 0.077 | Acc: 97.795% (14771/15104)              
 [================================================>................] 60/79   Step: 1s89ms | Tot: 59s629ms | Loss: 0.077 | Acc: 97.812% (15024/15360)              
 [=================================================>...............] 61/79   Step: 978ms | Tot: 1m608ms | Loss: 0.077 | Acc: 97.804% (15273/15616)              
 [==================================================>..............] 62/79   Step: 982ms | Tot: 1m1s | Loss: 0.076 | Acc: 97.807% (15524/15872)              
 [===================================================>.............] 63/79   Step: 981ms | Tot: 1m2s | Loss: 0.076 | Acc: 97.817% (15776/16128)              
 [===================================================>.............] 64/79   Step: 1s87ms | Tot: 1m3s | Loss: 0.075 | Acc: 97.833% (16029/16384)              
 [====================================================>............] 65/79   Step: 990ms | Tot: 1m4s | Loss: 0.075 | Acc: 97.831% (16279/16640)              
 [=====================================================>...........] 66/79   Step: 998ms | Tot: 1m5s | Loss: 0.075 | Acc: 97.828% (16529/16896)              
 [======================================================>..........] 67/79   Step: 978ms | Tot: 1m6s | Loss: 0.076 | Acc: 97.825% (16779/17152)              
 [=======================================================>.........] 68/79   Step: 993ms | Tot: 1m7s | Loss: 0.076 | Acc: 97.834% (17031/17408)              
 [=======================================================>.........] 69/79   Step: 1s84ms | Tot: 1m8s | Loss: 0.075 | Acc: 97.860% (17286/17664)              
 [========================================================>........] 70/79   Step: 981ms | Tot: 1m9s | Loss: 0.075 | Acc: 97.863% (17537/17920)              
 [=========================================================>.......] 71/79   Step: 985ms | Tot: 1m10s | Loss: 0.075 | Acc: 97.865% (17788/18176)              
 [==========================================================>......] 72/79   Step: 984ms | Tot: 1m11s | Loss: 0.075 | Acc: 97.879% (18041/18432)              
 [===========================================================>.....] 73/79   Step: 1s87ms | Tot: 1m12s | Loss: 0.075 | Acc: 97.892% (18294/18688)              
 [============================================================>....] 74/79   Step: 978ms | Tot: 1m13s | Loss: 0.075 | Acc: 97.873% (18541/18944)              
 [============================================================>....] 75/79   Step: 889ms | Tot: 1m14s | Loss: 0.076 | Acc: 97.859% (18789/19200)              
 [=============================================================>...] 76/79   Step: 884ms | Tot: 1m15s | Loss: 0.076 | Acc: 97.852% (19038/19456)              
 [==============================================================>..] 77/79   Step: 861ms | Tot: 1m16s | Loss: 0.076 | Acc: 97.864% (19291/19712)              
 [===============================================================>.] 78/79   Step: 978ms | Tot: 1m17s | Loss: 0.076 | Acc: 97.857% (19540/19968)              
 [================================================================>] 79/79   Step: 934ms | Tot: 1m18s | Loss: 0.077 | Acc: 97.835% (19567/20000)
 [>................................................................] 1/40   Step: 1s169ms | Tot: 0ms | Loss: 0.229 | Acc: 93.359% (239/256)              
 [=>...............................................................] 2/40   Step: 432ms | Tot: 433ms | Loss: 0.273 | Acc: 92.188% (472/512)              
 [===>.............................................................] 3/40   Step: 429ms | Tot: 862ms | Loss: 0.248 | Acc: 93.099% (715/768)              
 [====>............................................................] 4/40   Step: 429ms | Tot: 1s292ms | Loss: 0.238 | Acc: 93.262% (955/1024)              
 [======>..........................................................] 5/40   Step: 596ms | Tot: 1s888ms | Loss: 0.215 | Acc: 93.906% (1202/1280)              
 [========>........................................................] 6/40   Step: 428ms | Tot: 2s317ms | Loss: 0.218 | Acc: 93.945% (1443/1536)              
 [=========>.......................................................] 7/40   Step: 430ms | Tot: 2s748ms | Loss: 0.225 | Acc: 93.973% (1684/1792)              
 [===========>.....................................................] 8/40   Step: 427ms | Tot: 3s176ms | Loss: 0.217 | Acc: 94.287% (1931/2048)              
